DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_IAR,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,43000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_IAR,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,28000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_IAR,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,31000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_OTH_RES,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,269114000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_OTH_RES,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,197032000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_RS_OTH_RES,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,228080000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_FS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,14000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_FS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,16000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_FS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,16000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,351160000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,287578000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,322187000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD_BONUS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,5262000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD_BONUS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,4827000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD_BONUS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,4868000000
RBI:BAL_SHT_PVT_RN(1.0),N_A,CAP_SF_SC_ORD_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,345898000000
