DATAFLOW,AUDST,CLS_OF_CRPS,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2010,2009,0,2010-03-31,TN,24880000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2010,2009,0,2010-03-31,TN,991180000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2010,2009,0,2010-03-31,TN,80800000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2010,2009,0,2010-03-31,TN,11820000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2010,2009,0,2010-03-31,TN,9960000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2010,2009,0,2010-03-31,TN,33550000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2010,2009,0,2010-03-31,TN,14660000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2010,2009,0,2010-03-31,TN,24020000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2010,2009,0,2010-03-31,TN,203500000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2010,2009,0,2010-03-31,TN,218100000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2010,2009,0,2010-03-31,TN,6610000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2010,2009,0,2010-03-31,TN,690000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2010,2009,0,2010-03-31,TN,5430000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2010,2009,0,2010-03-31,TN,289600000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2010,2009,0,2010-03-31,TN,89090000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2010,2009,0,2010-03-31,TN,292300000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2009,2008,0,2009-03-31,TN,22280000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2009,2008,0,2009-03-31,TN,285030000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2009,2008,0,2009-03-31,TN,262300000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2009,2008,0,2009-03-31,TN,40040000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2009,2008,0,2009-03-31,TN,99180000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2009,2008,0,2009-03-31,TN,14570000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2009,2008,0,2009-03-31,TN,570000.0
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2009,2008,0,2009-03-31,TN,27720000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2009,2008,0,2009-03-31,TN,7170000.0
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2009,2008,0,2009-03-31,TN,234500000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2009,2008,0,2009-03-31,TN,219900000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2009,2008,0,2009-03-31,TN,10370000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2009,2008,0,2009-03-31,TN,80680000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2009,2008,0,2009-03-31,TN,972770000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2009,2008,0,2009-03-31,TN,7200000.0
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2009,2008,0,2009-03-31,TN,9910000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2008,2007,0,2008-03-31,TN,440000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2008,2007,0,2008-03-31,TN,262000000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2008,2007,0,2008-03-31,TN,11210000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2008,2007,0,2008-03-31,TN,9180000.0
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2008,2007,0,2008-03-31,TN,29760000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2008,2007,0,2008-03-31,TN,25880000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2008,2007,0,2008-03-31,TN,230800000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2008,2007,0,2008-03-31,TN,216000000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2008,2007,0,2008-03-31,TN,348190000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2008,2007,0,2008-03-31,TN,5830000.0
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2008,2007,0,2008-03-31,TN,987020000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2008,2007,0,2008-03-31,TN,78570000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2008,2007,0,2008-03-31,TN,96690000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2008,2007,0,2008-03-31,TN,40750000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2008,2007,0,2008-03-31,TN,14760000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2008,2007,0,2008-03-31,TN,10970000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2007,2006,0,2007-03-31,TN,11270000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2007,2006,0,2007-03-31,TN,22630000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2007,2006,0,2007-03-31,TN,8850000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2007,2006,0,2007-03-31,TN,33920000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2007,2006,0,2007-03-31,TN,203100000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2007,2006,0,2007-03-31,TN,470000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2007,2006,0,2007-03-31,TN,4860000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2007,2006,0,2007-03-31,TN,93360000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2007,2006,0,2007-03-31,TN,217300000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2007,2006,0,2007-03-31,TN,7440000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2007,2006,0,2007-03-31,TN,288000000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2007,2006,0,2007-03-31,TN,24290000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2007,2006,0,2007-03-31,TN,14200000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2007,2006,0,2007-03-31,TN,973070000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2007,2006,0,2007-03-31,TN,355520000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2007,2006,0,2007-03-31,TN,75810000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2006,2005,0,2006-03-31,TN,34070000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2006,2005,0,2006-03-31,TN,10840000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2006,2005,0,2006-03-31,TN,18500000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2006,2005,0,2006-03-31,TN,69350000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2006,2005,0,2006-03-31,TN,195200000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2006,2005,0,2006-03-31,TN,274000000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2006,2005,0,2006-03-31,TN,13380000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2006,2005,0,2006-03-31,TN,91790000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2006,2005,0,2006-03-31,TN,208600000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2006,2005,0,2006-03-31,TN,27980000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2006,2005,0,2006-03-31,TN,948940000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2006,2005,0,2006-03-31,TN,281170000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2006,2005,0,2006-03-31,TN,8270000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2006,2005,0,2006-03-31,TN,7990000.0
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2006,2005,0,2006-03-31,TN,8130000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2006,2005,0,2006-03-31,TN,500000.0
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2005,2004,0,2005-03-31,TN,237090000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2005,2004,0,2005-03-31,TN,185200000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2005,2004,0,2005-03-31,TN,906840000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2005,2004,0,2005-03-31,TN,6880000.0
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2005,2004,0,2005-03-31,TN,16430000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2005,2004,0,2005-03-31,TN,33460000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2005,2004,0,2005-03-31,TN,68640000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2005,2004,0,2005-03-31,TN,7590000.0
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2005,2004,0,2005-03-31,TN,24350000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2005,2004,0,2005-03-31,TN,275500000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2005,2004,0,2005-03-31,TN,10270000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2005,2004,0,2005-03-31,TN,13130000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2005,2004,0,2005-03-31,TN,550000.0
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2005,2004,0,2005-03-31,TN,198400000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2005,2004,0,2005-03-31,TN,83130000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2005,2004,0,2005-03-31,TN,6770000.0
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2004,2003,0,2004-03-31,TN,13730000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2004,2003,0,2004-03-31,TN,6290000.0
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2004,2003,0,2004-03-31,TN,213200000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2004,2003,0,2004-03-31,TN,550000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2004,2003,0,2004-03-31,TN,88530000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2004,2003,0,2004-03-31,TN,25190000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2004,2003,0,2004-03-31,TN,14910000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2004,2003,0,2004-03-31,TN,11170000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2004,2003,0,2004-03-31,TN,8130000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2004,2003,0,2004-03-31,TN,270500000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2004,2003,0,2004-03-31,TN,878650000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2004,2003,0,2004-03-31,TN,233860000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2004,2003,0,2004-03-31,TN,72160000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2004,2003,0,2004-03-31,TN,198300000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2004,2003,0,2004-03-31,TN,37600000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2004,2003,0,2004-03-31,TN,7820000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2003,2002,0,2003-03-31,TN,275300000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2003,2002,0,2003-03-31,TN,490000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2003,2002,0,2003-03-31,TN,26070000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2003,2002,0,2003-03-31,TN,14840000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2003,2002,0,2003-03-31,TN,65760000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2003,2002,0,2003-03-31,TN,287380000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2003,2002,0,2003-03-31,TN,4660000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2003,2002,0,2003-03-31,TN,71820000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2003,2002,0,2003-03-31,TN,163700000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2003,2002,0,2003-03-31,TN,11130000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2003,2002,0,2003-03-31,TN,174800000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2003,2002,0,2003-03-31,TN,845970000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2003,2002,0,2003-03-31,TN,8620000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2003,2002,0,2003-03-31,TN,4120000.0
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2003,2002,0,2003-03-31,TN,11280000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2003,2002,0,2003-03-31,TN,3880000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2002,2001,0,2002-03-31,TN,550000.0
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2002,2001,0,2002-03-31,TN,13370000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2002,2001,0,2002-03-31,TN,7030000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2002,2001,0,2002-03-31,TN,300600000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2002,2001,0,2002-03-31,TN,851410000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2002,2001,0,2002-03-31,TN,20660000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2002,2001,0,2002-03-31,TN,5960000.0
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2002,2001,0,2002-03-31,TN,5080000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2002,2001,0,2002-03-31,TN,93340000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2002,2001,0,2002-03-31,TN,10000000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2002,2001,0,2002-03-31,TN,199500000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2002,2001,0,2002-03-31,TN,33370000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2002,2001,0,2002-03-31,TN,297210000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2002,2001,0,2002-03-31,TN,11680000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2002,2001,0,2002-03-31,TN,72770000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2002,2001,0,2002-03-31,TN,212900000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2001,2000,0,2001-03-31,TN,185700000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2001,2000,0,2001-03-31,TN,11070000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2001,2000,0,2001-03-31,TN,6410000.0
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2001,2000,0,2001-03-31,TN,5280000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2001,2000,0,2001-03-31,TN,31080000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2001,2000,0,2001-03-31,TN,340000.0
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2001,2000,0,2001-03-31,TN,10560000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2001,2000,0,2001-03-31,TN,69680000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2001,2000,0,2001-03-31,TN,301200000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2001,2000,0,2001-03-31,TN,196800000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2001,2000,0,2001-03-31,TN,18440000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2001,2000,0,2001-03-31,TN,295960000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2001,2000,0,2001-03-31,TN,9520000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2001,2000,0,2001-03-31,TN,84980000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2001,2000,0,2001-03-31,TN,4190000.0
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2001,2000,0,2001-03-31,TN,848430000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,2000,1999,0,2000-03-31,TN,76370000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,2000,1999,0,2000-03-31,TN,196400000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,2000,1999,0,2000-03-31,TN,7080000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,2000,1999,0,2000-03-31,TN,30340000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,2000,1999,0,2000-03-31,TN,292000000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,2000,1999,0,2000-03-31,TN,5250000.0
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,2000,1999,0,2000-03-31,TN,299320000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,2000,1999,0,2000-03-31,TN,520000.0
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,2000,1999,0,2000-03-31,TN,20710000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,2000,1999,0,2000-03-31,TN,5790000.0
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,2000,1999,0,2000-03-31,TN,836860000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,2000,1999,0,2000-03-31,TN,10550000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,2000,1999,0,2000-03-31,TN,11530000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,2000,1999,0,2000-03-31,TN,209800000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,2000,1999,0,2000-03-31,TN,89680000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,2000,1999,0,2000-03-31,TN,13410000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,1999,1998,0,1999-03-31,TN,31330000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,1999,1998,0,1999-03-31,TN,8980000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,1999,1998,0,1999-03-31,TN,265000000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1999,1998,0,1999-03-31,TN,5660000.0
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,1999,1998,0,1999-03-31,TN,288720000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,1999,1998,0,1999-03-31,TN,7140000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,1999,1998,0,1999-03-31,TN,740000.0
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,1999,1998,0,1999-03-31,TN,86080000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,1999,1998,0,1999-03-31,TN,71290000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,1999,1998,0,1999-03-31,TN,12290000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,1999,1998,0,1999-03-31,TN,203600000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,1999,1998,0,1999-03-31,TN,188700000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,1999,1998,0,1999-03-31,TN,9810000.0
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,1999,1998,0,1999-03-31,TN,855160000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,1999,1998,0,1999-03-31,TN,14910000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,1999,1998,0,1999-03-31,TN,24750000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,1998,1997,0,1998-03-31,TN,193100000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,1998,1997,0,1998-03-31,TN,6460000.0
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,1998,1997,0,1998-03-31,TN,11020000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,1998,1997,0,1998-03-31,TN,10850000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,1998,1997,0,1998-03-31,TN,640000.0
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1998,1997,0,1998-03-31,TN,4700000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,1998,1997,0,1998-03-31,TN,7370000.0
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,1998,1997,0,1998-03-31,TN,279540000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,1998,1997,0,1998-03-31,TN,30400000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,1998,1997,0,1998-03-31,TN,179300000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,1998,1997,0,1998-03-31,TN,82540000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,1998,1997,0,1998-03-31,TN,835640000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,1998,1997,0,1998-03-31,TN,66350000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,1998,1997,0,1998-03-31,TN,13830000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,1998,1997,0,1998-03-31,TN,228300000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,1998,1997,0,1998-03-31,TN,21320000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,1997,1996,0,1997-03-31,TN,185200000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1997,1996,0,1997-03-31,TN,6660000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,1997,1996,0,1997-03-31,TN,205000000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,1997,1996,0,1997-03-31,TN,81730000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,1997,1996,0,1997-03-31,TN,199400000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,1997,1996,0,1997-03-31,TN,11130000
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,1997,1996,0,1997-03-31,TN,34110000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,1997,1996,0,1997-03-31,TN,277560000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,1997,1996,0,1997-03-31,TN,69350000
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,1997,1996,0,1997-03-31,TN,14240000
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,1997,1996,0,1997-03-31,TN,8640000.0
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,1997,1996,0,1997-03-31,TN,780140000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,1997,1996,0,1997-03-31,TN,14230000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,1997,1996,0,1997-03-31,TN,24380000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,1997,1996,0,1997-03-31,TN,620000.0
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,1997,1996,0,1997-03-31,TN,5380000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,1996,1995,0,1996-03-31,TN,7580000.0
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,1996,1995,0,1996-03-31,TN,12860000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,1996,1995,0,1996-03-31,TN,168100000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,1996,1995,0,1996-03-31,TN,756020000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,1996,1995,0,1996-03-31,TN,180400000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,1996,1995,0,1996-03-31,TN,62100000
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,1996,1995,0,1996-03-31,TN,540000.0
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,1996,1995,0,1996-03-31,TN,5100000.0
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,1996,1995,0,1996-03-31,TN,12310000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,1996,1995,0,1996-03-31,TN,22110000
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,1996,1995,0,1996-03-31,TN,223000000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1996,1995,0,1996-03-31,TN,6000000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,1996,1995,0,1996-03-31,TN,29030000
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,1996,1995,0,1996-03-31,TN,281100000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,1996,1995,0,1996-03-31,TN,76980000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,1996,1995,0,1996-03-31,TN,8810000.0
RBI:AGR_PROD_RN(1.0),N_A,CC,AFY,1995,1994,0,1995-03-31,TN,29880000
RBI:AGR_PROD_RN(1.0),N_A,COTTON,AFY,1995,1994,0,1995-03-31,TN,11890000
RBI:AGR_PROD_RN(1.0),N_A,OILSDS,AFY,1995,1994,0,1995-03-31,TN,21340000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1995,1994,0,1995-03-31,TN,5760000.0
RBI:AGR_PROD_RN(1.0),N_A,GRDNT,AFY,1995,1994,0,1995-03-31,TN,8060000.0
RBI:AGR_PROD_RN(1.0),N_A,CFF,AFY,1995,1994,0,1995-03-31,TN,180100000
RBI:AGR_PROD_RN(1.0),N_A,RJNM,AFY,1995,1994,0,1995-03-31,TN,9080000.0
RBI:AGR_PROD_RN(1.0),N_A,TOBB,AFY,1995,1994,0,1995-03-31,TN,570000.0
RBI:AGR_PROD_RN(1.0),N_A,SGRCN,AFY,1995,1994,0,1995-03-31,TN,275540000
RBI:AGR_PROD_RN(1.0),N_A,CERLS,AFY,1995,1994,0,1995-03-31,TN,177500000
RBI:AGR_PROD_RN(1.0),N_A,WH,AFY,1995,1994,0,1995-03-31,TN,65770000
RBI:AGR_PROD_RN(1.0),N_A,SOY,AFY,1995,1994,0,1995-03-31,TN,3930000.0
RBI:AGR_PROD_RN(1.0),N_A,PUL,AFY,1995,1994,0,1995-03-31,TN,14040000
RBI:AGR_PROD_RN(1.0),N_A,FDGRNS,AFY,1995,1994,0,1995-03-31,TN,191500000
RBI:AGR_PROD_RN(1.0),N_A,TEA,AFY,1995,1994,0,1995-03-31,TN,752900000
RBI:AGR_PROD_RN(1.0),N_A,RI,AFY,1995,1994,0,1995-03-31,TN,81810000
RBI:AGR_PROD_RN(1.0),N_A,RNM,AFY,1994,1993,0,1994-03-31,TN,5330000.0
