DATAFLOW,AUDST,BASE_PER,FREQ,REPYEAREND,REPYEARSTART,STATE_CODE,TYPE_LABOU_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,RL,2021-07-31,IX,1227.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,AL,2021-07-31,IX,1096.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,RL,2021-07-31,IX,1110.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,AL,2021-07-31,IX,1197.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,RL,2021-07-31,IX,1186.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,AL,2021-07-31,IX,1025.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,RL,2021-07-31,IX,1032.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,AL,2021-07-31,IX,1101.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,RL,2021-07-31,IX,1099.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,AL,2021-07-31,IX,916.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,RL,2021-07-31,IX,938.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,AL,2021-07-31,IX,920.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,RL,2021-07-31,IX,922.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,AL,2021-07-31,IX,1121.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,RL,2021-07-31,IX,1137.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,AL,2021-07-31,IX,1097.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,RL,2021-07-31,IX,1084.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,AL,2021-07-31,IX,1249.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,RL,2021-07-31,IX,1235.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,AL,2021-07-31,IX,901.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,RL,2021-07-31,IX,921.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,AL,2021-07-31,IX,942.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,RL,2021-07-31,IX,954.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,AL,2021-07-31,IX,920.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,RL,2021-07-31,IX,938.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,AL,2021-08-31,IX,1066.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,RL,2021-08-31,IX,1074.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,AL,2021-08-31,IX,1226.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,RL,2021-08-31,IX,1222.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,AL,2021-08-31,IX,1014.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,RL,2021-08-31,IX,1029.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,AL,2021-08-31,IX,865.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,RL,2021-08-31,IX,872.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,AL,2021-08-31,IX,1072.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,RL,2021-08-31,IX,1072.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,AL,2021-08-31,IX,1157.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,RL,2021-08-31,IX,1152.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,AL,2021-08-31,IX,839.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,RL,2021-08-31,IX,894.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,AL,2021-08-31,IX,1004.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,RL,2021-08-31,IX,1011.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,AL,2021-08-31,IX,1240.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,RL,2021-08-31,IX,1235.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,AL,2021-08-31,IX,1083.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,RL,2021-08-31,IX,1098.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,AL,2021-08-31,IX,1194.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,RL,2021-08-31,IX,1184.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,AL,2021-08-31,IX,1029.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,RL,2021-08-31,IX,1036.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,AL,2021-08-31,IX,1097.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,RL,2021-08-31,IX,1094.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,AL,2021-08-31,IX,929.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,RL,2021-08-31,IX,951.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,AL,2021-08-31,IX,921.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,RL,2021-08-31,IX,923.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,AL,2021-08-31,IX,1128.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,RL,2021-08-31,IX,1144.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,AL,2021-08-31,IX,1105.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,RL,2021-08-31,IX,1092.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,AL,2021-08-31,IX,1247.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,RL,2021-08-31,IX,1233.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,AL,2021-08-31,IX,896.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,RL,2021-08-31,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,AL,2021-08-31,IX,948.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,RL,2021-08-31,IX,960.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,AL,2021-08-31,IX,921.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,RL,2021-08-31,IX,939.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,AL,2021-09-30,IX,1067.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,RL,2021-09-30,IX,1076.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,AL,2021-09-30,IX,1218.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,RL,2021-09-30,IX,1214.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,AL,2021-09-30,IX,1018.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,RL,2021-09-30,IX,1034.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,AL,2021-09-30,IX,873.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,RL,2021-09-30,IX,881.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,AL,2021-09-30,IX,1074.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,RL,2021-09-30,IX,1076.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,AL,2021-09-30,IX,1163.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,RL,2021-09-30,IX,1159.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,AL,2021-09-30,IX,856.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,RL,2021-09-30,IX,906.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,AL,2021-09-30,IX,1012.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,RL,2021-09-30,IX,1018.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,AL,2021-09-30,IX,1244.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,RL,2021-09-30,IX,1239.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,AL,2021-09-30,IX,1085.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,RL,2021-09-30,IX,1100.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,AL,2021-09-30,IX,1195.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,RL,2021-09-30,IX,1186.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,AL,2021-09-30,IX,1035.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,RL,2021-09-30,IX,1042.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,AL,2021-09-30,IX,1103.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,RL,2021-09-30,IX,1101.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,AL,2021-09-30,IX,931.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,RL,2021-09-30,IX,959.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,AL,2021-09-30,IX,918.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,RL,2021-09-30,IX,921.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,AL,2021-09-30,IX,1129.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,RL,2021-09-30,IX,1145.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,AL,2021-09-30,IX,1113.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,RL,2021-09-30,IX,1100.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,AL,2021-09-30,IX,1237.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,RL,2021-09-30,IX,1225.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,AL,2021-09-30,IX,895.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,RL,2021-09-30,IX,917.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,AL,2021-09-30,IX,952.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,RL,2021-09-30,IX,965.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,AL,2021-09-30,IX,931.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,RL,2021-09-30,IX,948.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,AL,2021-10-31,IX,1081.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,RL,2021-10-31,IX,1090.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,AL,2021-10-31,IX,1223.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,RL,2021-10-31,IX,1220.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,AL,2021-10-31,IX,1223.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,RL,2021-10-31,IX,1043.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,AL,2021-10-31,IX,892.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,RL,2021-10-31,IX,900.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,AL,2021-10-31,IX,1090.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,RL,2021-10-31,IX,1091.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,AL,2021-10-31,IX,1178.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,RL,2021-10-31,IX,1175.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,AL,2021-10-31,IX,870.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,RL,2021-10-31,IX,920.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,AL,2021-10-31,IX,1034.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,RL,2021-10-31,IX,1040.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,AL,2021-10-31,IX,1254.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,RL,2021-10-31,IX,1252.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,AL,2021-10-31,IX,1092.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,RL,2021-10-31,IX,1107.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,AL,2021-10-31,IX,1213.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,RL,2021-10-31,IX,1204.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,AL,2021-10-31,IX,1030.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,RL,2021-10-31,IX,1037.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,AL,2021-10-31,IX,1108.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,RL,2021-10-31,IX,1105.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,AL,2021-10-31,IX,942.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,RL,2021-10-31,IX,973.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,AL,2021-10-31,IX,933.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,RL,2021-10-31,IX,936.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,AL,2021-10-31,IX,1144.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,RL,2021-10-31,IX,1160.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,AL,2021-10-31,IX,1128.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,RL,2021-10-31,IX,1116.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,AL,2021-10-31,IX,1250.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,RL,2021-10-31,IX,1237.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,AL,2021-10-31,IX,902.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TRI,RL,2021-10-31,IX,927.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,AL,2021-10-31,IX,965.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,UP,RL,2021-10-31,IX,976.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,AL,2021-10-31,IX,951.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,WB,RL,2021-10-31,IX,968.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,AL,2021-11-30,IX,1092.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ALL_INDIA,RL,2021-11-30,IX,1101.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,AL,2021-11-30,IX,1241.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ANP,RL,2021-11-30,IX,1238.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,AL,2021-11-30,IX,1241.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,ASM,RL,2021-11-30,IX,1052.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,AL,2021-11-30,IX,910.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,BIH,RL,2021-11-30,IX,916.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,AL,2021-11-30,IX,1099.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,GUJ,RL,2021-11-30,IX,1100.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,AL,2021-11-30,IX,1187.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HAR,RL,2021-11-30,IX,1185.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,AL,2021-11-30,IX,873.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,HP,RL,2021-11-30,IX,929.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,AL,2021-11-30,IX,1042.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,JNK,RL,2021-11-30,IX,1049.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,AL,2021-11-30,IX,1261.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KAR,RL,2021-11-30,IX,1258.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,AL,2021-11-30,IX,1106.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,KER,RL,2021-11-30,IX,1120.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,AL,2021-11-30,IX,1216.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MAH,RL,2021-11-30,IX,1209.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,AL,2021-11-30,IX,1031.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MANI,RL,2021-11-30,IX,1039.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,AL,2021-11-30,IX,1113.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MEG,RL,2021-11-30,IX,1110.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,AL,2021-11-30,IX,943.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,MP,RL,2021-11-30,IX,978.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,AL,2021-11-30,IX,942.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,OD,RL,2021-11-30,IX,945.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,AL,2021-11-30,IX,1155.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,PUN,RL,2021-11-30,IX,1171.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,AL,2021-11-30,IX,1136.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,RAJA,RL,2021-11-30,IX,1125.0
RBI:CPI_ALRL_ST_RN(1.0),N_A,BY_JULY_1986_JUNE_1987,M,2022,2021,TN,AL,2021-11-30,IX,1270.0
