DATAFLOW,AUDST,BASE_PER,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,TYPE_CPI_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-09-30,PT,6.461086637298
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-09-30,PT,6.676342525399
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-09-30,PT,6.34328358209
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-09-30,PT,6.339814032122
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-09-30,PT,5.628847845207
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-09-30,PT,5.866900175131
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-09-30,PT,5.30035335689
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-10-31,PT,6.135770234987
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-10-31,PT,4.979253112033
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-10-31,PT,4.477611940299
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-10-31,PT,5.523255813953
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-10-31,PT,5.519713261649
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-10-31,PT,5.625462620281
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-10-31,PT,4.32612312812
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-10-31,PT,4.616724738676
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-10-31,PT,4.761904761905
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-10-31,PT,4.473684210526
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-11-30,PT,4.633204633205
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-11-30,PT,4.115226337449
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-11-30,PT,2.564102564103
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-11-30,PT,4.375896700143
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-11-30,PT,4.09315455187
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-11-30,PT,4.692082111437
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-11-30,PT,2.039151712887
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-11-30,PT,3.267411865864
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-11-30,PT,3.151618398637
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-11-30,PT,3.478260869565
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2014-12-31,PT,5.490196078431
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2014-12-31,PT,5.857740585774
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2014-12-31,PT,5.725190839695
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_COM,2014-12-31,PT,4.927536231884
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_RUR,2014-12-31,PT,4.63954318344
RBI:CPI_AV_RN(1.0),N_A,BY_2010-11,M,ANL_VAR,2015,2014,CPI_URB,2014-12-31,PT,5.321507760532
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2014-12-31,PT,4.391891891892
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2014-12-31,PT,4.279475982533
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2014-12-31,PT,4.155844155844
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2014-12-31,PT,4.5013239188
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2015-01-31,PT,6.208718626156
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2015-01-31,PT,7.172995780591
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2015-01-31,PT,7.8125
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2015-01-31,PT,6.303972366149
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2015-01-31,PT,5.193661971831
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2015-01-31,PT,5.341506129597
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2015-01-31,PT,4.960141718335
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2015-02-28,PT,6.076618229855
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2015-02-28,PT,6.302521008403
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2015-02-28,PT,7.421875
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2015-02-28,PT,6.764960971379
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2015-02-28,PT,5.369718309859
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2015-02-28,PT,5.789473684211
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2015-02-28,PT,4.951370468612
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2015,2014,AL_AIGI,2015-03-31,PT,5.24246395806
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,CPI_IW_AIGI,2015-03-31,PT,6.276150627615
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2015,2014,IW_AI_FGRP,2015-03-31,PT,6.976744186047
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIFB,2015-03-31,PT,6.287683031869
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_COM_AIGI,2015-03-31,PT,5.253940455342
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_RUR_AIGI,2015-03-31,PT,5.671902268761
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2015,2014,CPI_URB_AIGI,2015-03-31,PT,4.749340369393
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-04-30,PT,4.409857328145
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-04-30,PT,5.785123966942
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-04-30,PT,5.30303030303
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-04-30,PT,5.442176870748
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-04-30,PT,4.865334491746
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-04-30,PT,5.28596187175
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-04-30,PT,4.359197907585
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-05-31,PT,4.375804375804
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-05-31,PT,5.737704918033
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-05-31,PT,5.992509363296
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-05-31,PT,5.130361648444
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-05-31,PT,5.008635578584
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-05-31,PT,5.51724137931
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-05-31,PT,4.411764705882
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-06-30,PT,4.458598726115
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-06-30,PT,6.09756097561
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-06-30,PT,6.666666666667
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-06-30,PT,5.730897009967
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-06-30,PT,5.398457583548
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-06-30,PT,6.068376068376
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-06-30,PT,4.553264604811
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-07-31,PT,2.87859824781
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-07-31,PT,4.365079365079
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-07-31,PT,3.214285714286
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-07-31,PT,2.8067361668
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-07-31,PT,3.691275167785
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-07-31,PT,4.351464435146
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-07-31,PT,2.943650126156
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-08-31,PT,2.970297029703
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-08-31,PT,4.347826086957
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-08-31,PT,3.54609929078
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-08-31,PT,2.922590837283
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-08-31,PT,3.740648379052
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-08-31,PT,4.473902236951
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-08-31,PT,2.752293577982
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-09-30,PT,3.452527743527
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-09-30,PT,5.138339920949
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-09-30,PT,5.714285714286
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-09-30,PT,4.29252782194
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-09-30,PT,4.412989175687
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-09-30,PT,5.045492142266
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-09-30,PT,3.607382550336
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-10-31,PT,4.428044280443
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-10-31,PT,6.324110671937
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-10-31,PT,7.5
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-10-31,PT,5.342902711324
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-10-31,PT,4.995836802664
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-10-31,PT,5.537190082645
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-10-31,PT,4.282115869018
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-11-30,PT,4.920049200492
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-11-30,PT,6.719367588933
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-11-30,PT,7.857142857143
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-11-30,PT,6.07513988809
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-11-30,PT,5.41215653622
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-11-30,PT,5.945499587118
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-11-30,PT,4.705882352941
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2015-12-31,PT,5.700123915737
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2015-12-31,PT,6.324110671937
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2015-12-31,PT,7.942238267148
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2015-12-31,PT,6.31067961165
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2015-12-31,PT,5.611390284757
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2015-12-31,PT,6.317539484622
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2015-12-31,PT,4.72972972973
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2016-01-31,PT,5.597014925373
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2016-01-31,PT,5.905511811024
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2016-01-31,PT,7.608695652174
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2016-01-31,PT,6.661251015435
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2016-01-31,PT,5.690376569038
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2016-01-31,PT,6.483790523691
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2016-01-31,PT,4.810126582278
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2016-02-29,PT,4.981320049813
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2016-02-29,PT,5.533596837945
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2016-02-29,PT,6.181818181818
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2016-02-29,PT,5.523964256702
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2016-02-29,PT,5.263157894737
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2016-02-29,PT,6.053067993367
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2016-02-29,PT,4.296545914069
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2016,2015,AL_AIGI,2016-03-31,PT,4.981320049813
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,CPI_IW_AIGI,2016-03-31,PT,5.511811023622
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2016,2015,IW_AI_FGRP,2016-03-31,PT,6.159420289855
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIFB,2016-03-31,PT,5.186385737439
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_COM_AIGI,2016-03-31,PT,4.825291181364
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_RUR_AIGI,2016-03-31,PT,5.697770437655
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2016,2015,CPI_URB_AIGI,2016-03-31,PT,3.946263643997
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-04-30,PT,5.341614906832
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-04-30,PT,5.859375
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-04-30,PT,7.553956834532
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-04-30,PT,6.290322580645
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-04-30,PT,5.468102734051
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-04-30,PT,6.172839506173
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-04-30,PT,4.678362573099
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-05-31,PT,6.041923551171
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-05-31,PT,6.589147286822
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-05-31,PT,8.480565371025
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-05-31,PT,7.2
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-05-31,PT,5.756578947368
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-05-31,PT,6.454248366013
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-05-31,PT,4.888152444076
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-06-30,PT,5.975609756098
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-06-30,PT,6.130268199234
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-06-30,PT,8.333333333333
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-06-30,PT,7.462686567164
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-06-30,PT,5.772357723577
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-06-30,PT,6.285253827558
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-06-30,PT,5.258833196385
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-07-31,PT,6.69099756691
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-07-31,PT,6.463878326996
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-07-31,PT,9.342560553633
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-07-31,PT,7.95631825273
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-07-31,PT,6.067961165049
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-07-31,PT,6.655974338412
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-07-31,PT,5.392156862745
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-08-31,PT,5.288461538462
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-08-31,PT,5.30303030303
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-08-31,PT,6.164383561644
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-08-31,PT,5.832693783576
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-08-31,PT,5.048076923077
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-08-31,PT,5.868358445678
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-08-31,PT,4.220779220779
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-09-30,PT,4.052443384982
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-09-30,PT,4.135338345865
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-09-30,PT,4.054054054054
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-09-30,PT,4.115853658537
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-09-30,PT,4.385964912281
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-09-30,PT,5.03937007874
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-09-30,PT,3.643724696356
RBI:CPI_AV_RN(1.0),N_A,BY_1986-87,M,ANL_VAR,2017,2016,AL_AIGI,2016-10-31,PT,3.180212014134
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,CPI_IW_AIGI,2016-10-31,PT,3.345724907063
RBI:CPI_AV_RN(1.0),N_A,BY_2001,M,ANL_VAR,2017,2016,IW_AI_FGRP,2016-10-31,PT,2.990033222591
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIFB,2016-10-31,PT,3.709311127933
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_COM_AIGI,2016-10-31,PT,4.203013481364
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_RUR_AIGI,2016-10-31,PT,4.776820673453
RBI:CPI_AV_RN(1.0),N_A,BY_2012,M,ANL_VAR,2017,2016,CPI_URB_AIGI,2016-10-31,PT,3.54267310789
