DATAFLOW,AUDST,FREQ,MEASURE_RN,PICE_REF_CITY_RN,PREC_METL_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2021,2020,0,2021-03-01,RUP_PER_KG,65981.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-03-01,DOL_PER_TROY_OZ,1719.89
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2021,2020,0,2021-03-01,RUP_PER_10_GMS,40218.46
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-03-01,CTNS_PER_TROY_OZ,2560.4726087
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2021,2020,0,2021-03-01,RUP_PER_KG,59923.8380032
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-04-01,RUP_PER_10_GMS,46517.21
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-04-01,RUP_PER_KG,67528.42
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-04-01,DOL_PER_TROY_OZ,1760.24
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-04-01,RUP_PER_10_GMS,42276.37
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-04-01,CTNS_PER_TROY_OZ,2564.63
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-04-01,RUP_PER_KG,61405.890308
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-05-01,RUP_PER_10_GMS,47860.25
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-05-01,RUP_PER_KG,70833.35
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-05-01,DOL_PER_TROY_OZ,1850.39
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-05-01,RUP_PER_10_GMS,43623.45
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-05-01,CTNS_PER_TROY_OZ,2751.03
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-05-01,RUP_PER_KG,64803.609532
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-06-01,RUP_PER_10_GMS,47890.86
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-06-01,RUP_PER_KG,69959.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-06-01,DOL_PER_TROY_OZ,1835.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-06-01,RUP_PER_10_GMS,43376.73
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-06-01,CTNS_PER_TROY_OZ,2691.308636
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-06-01,RUP_PER_KG,63648.182883
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-07-01,RUP_PER_10_GMS,47763.52
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-07-01,RUP_PER_KG,68338.19
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-07-01,DOL_PER_TROY_OZ,1806.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-07-01,RUP_PER_10_GMS,43305.41
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-07-01,CTNS_PER_TROY_OZ,2569.26
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-07-01,RUP_PER_KG,61561.87
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-08-01,RUP_PER_10_GMS,47108.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-08-01,RUP_PER_KG,64219.48
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-08-01,DOL_PER_TROY_OZ,1784.03
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-08-01,RUP_PER_10_GMS,42568.42
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-08-01,CTNS_PER_TROY_OZ,2395.387273
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-08-01,RUP_PER_KG,57132.141163
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-09-01,RUP_PER_10_GMS,46584.14
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-09-01,RUP_PER_KG,61892.29
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-09-01,DOL_PER_TROY_OZ,1779.1
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-09-01,RUP_PER_10_GMS,42012.23
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-09-01,CTNS_PER_TROY_OZ,2323.780455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-09-01,RUP_PER_KG,54960.16263
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-10-01,RUP_PER_10_GMS,47218.79
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-10-01,RUP_PER_KG,62890.42
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-10-01,DOL_PER_TROY_OZ,1775.68
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-10-01,RUP_PER_10_GMS,42799.63
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-10-01,CTNS_PER_TROY_OZ,2337.411905
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-10-01,RUP_PER_KG,56298.489808
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-11-01,RUP_PER_10_GMS,48192.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-11-01,RUP_PER_KG,64667.15
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-11-01,DOL_PER_TROY_OZ,1820.26
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-11-01,RUP_PER_10_GMS,43597.05
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-11-01,CTNS_PER_TROY_OZ,2412.844545
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-11-01,RUP_PER_KG,57790.4844
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2021-12-01,RUP_PER_10_GMS,47889.83
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2021-12-01,RUP_PER_KG,61280.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-12-01,DOL_PER_TROY_OZ,1788.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2021-12-01,RUP_PER_10_GMS,43354.53
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-12-01,CTNS_PER_TROY_OZ,2252.406087
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2021-12-01,RUP_PER_KG,54582.170298
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2022-01-01,RUP_PER_10_GMS,47960.25
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2022-01-01,RUP_PER_KG,62037.85
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-01-01,DOL_PER_TROY_OZ,1816.54
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-01-01,RUP_PER_10_GMS,43461.17
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-01-01,CTNS_PER_TROY_OZ,2312.085238
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-01-01,RUP_PER_KG,55336.361773
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2022-02-01,RUP_PER_10_GMS,49254.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2022-02-01,RUP_PER_KG,63174.6
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-02-01,DOL_PER_TROY_OZ,1857.01
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-02-01,RUP_PER_10_GMS,44818.38
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-02-01,CTNS_PER_TROY_OZ,2350.903
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-02-01,RUP_PER_KG,56689.827892
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2022,2021,0,2022-03-01,RUP_PER_10_GMS,51750.29
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2022,2021,0,2022-03-01,RUP_PER_KG,68285.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-03-01,DOL_PER_TROY_OZ,1947.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2022,2021,0,2022-03-01,RUP_PER_10_GMS,47793.64
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-03-01,CTNS_PER_TROY_OZ,2527.741304
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2022,2021,0,2022-03-01,RUP_PER_KG,61962.944174
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-04-01,RUP_PER_10_GMS,52022.53
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-04-01,RUP_PER_KG,66922.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-04-01,DOL_PER_TROY_OZ,1934.47
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-04-01,RUP_PER_10_GMS,47313.45
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-04-01,CTNS_PER_TROY_OZ,2456.258095
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-04-01,RUP_PER_KG,60150.142836
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-05-01,RUP_PER_10_GMS,50879.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-05-01,RUP_PER_KG,61572.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-05-01,DOL_PER_TROY_OZ,1849.92
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-05-01,RUP_PER_10_GMS,45995.06
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-05-01,CTNS_PER_TROY_OZ,2186.17
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-05-01,RUP_PER_KG,54345.396984
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-06-01,RUP_PER_10_GMS,50804.23
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-06-01,RUP_PER_KG,60936.36
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-06-01,DOL_PER_TROY_OZ,1834.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-06-01,RUP_PER_10_GMS,46059.15
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-06-01,CTNS_PER_TROY_OZ,2149.013636
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-06-01,RUP_PER_KG,53943.593603
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-07-01,RUP_PER_10_GMS,50784.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-07-01,RUP_PER_KG,55994.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-07-01,DOL_PER_TROY_OZ,1737.61
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-07-01,RUP_PER_10_GMS,44435.36
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-07-01,CTNS_PER_TROY_OZ,1908.853333
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-07-01,RUP_PER_KG,48852.316279
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-08-01,RUP_PER_10_GMS,51639.15
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-08-01,RUP_PER_KG,56831.3
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-08-01,DOL_PER_TROY_OZ,1765.64
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-08-01,RUP_PER_10_GMS,45143.22
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-08-01,CTNS_PER_TROY_OZ,1967.98
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-08-01,RUP_PER_KG,50336.09044
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-09-01,RUP_PER_10_GMS,49913.55
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-09-01,RUP_PER_KG,55231.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-09-01,DOL_PER_TROY_OZ,1684.18
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-09-01,RUP_PER_10_GMS,43420.98
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-09-01,CTNS_PER_TROY_OZ,1890.562727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-09-01,RUP_PER_KG,48767.1483
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-10-01,RUP_PER_10_GMS,50506.0
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-10-01,RUP_PER_KG,57505.32
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-10-01,DOL_PER_TROY_OZ,1665.03
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-10-01,RUP_PER_10_GMS,44026.69
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-10-01,CTNS_PER_TROY_OZ,1945.04381
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-10-01,RUP_PER_KG,51491.071313
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-11-01,RUP_PER_10_GMS,51873.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-11-01,RUP_PER_KG,60968.14
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-11-01,DOL_PER_TROY_OZ,1725.92
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-11-01,RUP_PER_10_GMS,45463.4
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-11-01,CTNS_PER_TROY_OZ,2106.560455
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-11-01,RUP_PER_KG,55408.212175
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2022-12-01,RUP_PER_10_GMS,53940.82
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2022-12-01,RUP_PER_KG,66698.45
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-12-01,DOL_PER_TROY_OZ,1795.49
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2022-12-01,RUP_PER_10_GMS,47635.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-12-01,CTNS_PER_TROY_OZ,2335.628095
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2022-12-01,RUP_PER_KG,61924.181486
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2023-01-01,RUP_PER_10_GMS,56246.33
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2023-01-01,RUP_PER_KG,68305.14
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-01-01,DOL_PER_TROY_OZ,1898.17
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-01-01,RUP_PER_10_GMS,49922.13
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-01-01,CTNS_PER_TROY_OZ,2375.912727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-01-01,RUP_PER_KG,62560.941538
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2023-02-01,RUP_PER_10_GMS,56645.6
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2023-02-01,RUP_PER_KG,66401.7
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-02-01,DOL_PER_TROY_OZ,1856.32
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-02-01,RUP_PER_10_GMS,49252.81
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-02-01,CTNS_PER_TROY_OZ,2189.756
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-02-01,RUP_PER_KG,58158.307583
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2023,2022,0,2023-03-01,RUP_PER_10_GMS,57513.67
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2023,2022,0,2023-03-01,RUP_PER_KG,66519.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-03-01,DOL_PER_TROY_OZ,1910.66
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2023,2022,0,2023-03-01,RUP_PER_10_GMS,50600.68
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-03-01,CTNS_PER_TROY_OZ,2201.283913
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2023,2022,0,2023-03-01,RUP_PER_KG,58238.024814
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-04-01,RUP_PER_10_GMS,60145.24
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-04-01,RUP_PER_KG,74386.24
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-04-01,DOL_PER_TROY_OZ,1999.63
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-04-01,RUP_PER_10_GMS,52709.63
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-04-01,CTNS_PER_TROY_OZ,2508.225263
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-04-01,RUP_PER_KG,66142.637276
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-05-01,RUP_PER_10_GMS,60582.77
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-05-01,RUP_PER_KG,73014.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-05-01,DOL_PER_TROY_OZ,1991.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-05-01,RUP_PER_10_GMS,52683.49
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-05-01,CTNS_PER_TROY_OZ,2423.404348
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-05-01,RUP_PER_KG,64157.190599
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-06-01,RUP_PER_10_GMS,59056.38
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-06-01,RUP_PER_KG,71190.29
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-06-01,DOL_PER_TROY_OZ,1943.26
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-06-01,RUP_PER_10_GMS,51423.43
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-06-01,CTNS_PER_TROY_OZ,2338.067727
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-06-01,RUP_PER_KG,61815.552357
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-07-01,RUP_PER_10_GMS,58921.71
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-07-01,RUP_PER_KG,72944.66667
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-07-01,DOL_PER_TROY_OZ,1949.210714
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-07-01,RUP_PER_10_GMS,51473.30677
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-07-01,CTNS_PER_TROY_OZ,2411.964286
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-07-01,RUP_PER_KG,63705.917331
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-08-01,RUP_PER_10_GMS,58737.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-08-01,RUP_PER_KG,72134.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-08-01,DOL_PER_TROY_OZ,1920.62
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-08-01,RUP_PER_10_GMS,51150.52
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-08-01,CTNS_PER_TROY_OZ,2345.821739
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-08-01,RUP_PER_KG,62436.671868
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-09-01,RUP_PER_10_GMS,58742.5
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-09-01,RUP_PER_KG,71852.25
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-09-01,DOL_PER_TROY_OZ,1917.695238
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-09-01,RUP_PER_10_GMS,51159.22693
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-09-01,CTNS_PER_TROY_OZ,2310.532381
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC3,SILVER,2024,2023,0,2023-09-01,RUP_PER_KG,61692.088868
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,GOLD,2024,2023,0,2023-10-01,RUP_PER_10_GMS,58773.2
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC1,SILVER,2024,2023,0,2023-10-01,RUP_PER_KG,70083.95
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-10-01,DOL_PER_TROY_OZ,1912.979545
RBI:METAL_PRICE_RN(1.0),N_A,M,AVG,PRC2,GOLD,2024,2023,0,2023-10-01,RUP_PER_10_GMS,51233.59091
