DATAFLOW,AUDST,BASE_PER,COMD_ITEM,COVERAGE_GEO_RN,FREQ,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,RUR,M,2016,2015,2016-03-31,IX,130.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,URB,M,2016,2015,2016-03-31,IX,129.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,ALL_INDIA,M,2016,2015,2016-03-31,IX,123.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,RUR,M,2016,2015,2016-03-31,IX,124.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,URB,M,2016,2015,2016-03-31,IX,120.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,ALL_INDIA,M,2016,2015,2016-03-31,IX,114.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,RUR,M,2016,2015,2016-03-31,IX,118.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,URB,M,2016,2015,2016-03-31,IX,107.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,ALL_INDIA,M,2016,2015,2016-03-31,IX,136.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,RUR,M,2016,2015,2016-03-31,IX,137.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2016,2015,2016-03-31,IX,135.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2016,2015,2016-03-31,IX,164.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2016,2015,2016-03-31,IX,161.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2016,2015,2016-03-31,IX,170.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2016,2015,2016-03-31,IX,100.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2016,2015,2016-03-31,IX,100.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2016,2015,2016-03-31,IX,101.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2016,2015,2016-03-31,IX,133.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2016,2015,2016-03-31,IX,130.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2016,2015,2016-03-31,IX,140.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2016,2015,2016-03-31,IX,129.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2016,2015,2016-03-31,IX,130.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2016,2015,2016-03-31,IX,128.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2016,2015,2016-03-31,IX,122.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2016,2015,2016-03-31,IX,127.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2016,2015,2016-03-31,IX,114.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2016,2015,2016-03-31,IX,124.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2016,2015,2016-03-31,IX,124.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2016,2015,2016-03-31,IX,119.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2016,2015,2016-03-31,IX,121.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2016,2015,2016-03-31,IX,117.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2016,2015,2016-03-31,IX,126.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2016,2015,2016-03-31,IX,127.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2016,2015,2016-03-31,IX,126.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2016,2015,2016-03-31,IX,125.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2016,2015,2016-03-31,IX,127.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,URB,M,2016,2015,2016-03-31,IX,122.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,ALL_INDIA,M,2016,2015,2016-03-31,IX,122.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,RUR,M,2016,2015,2016-03-31,IX,124.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,URB,M,2016,2015,2016-03-31,IX,119.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,ALL_INDIA,M,2016,2015,2016-03-31,IX,117.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,RUR,M,2016,2015,2016-03-31,IX,117.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,URB,M,2016,2015,2016-03-31,IX,117.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,ALL_INDIA,M,2016,2015,2016-03-31,IX,120.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,RUR,M,2016,2015,2016-03-31,IX,122.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,URB,M,2016,2015,2016-03-31,IX,119.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,ALL_INDIA,M,2016,2015,2016-03-31,IX,110.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,RUR,M,2016,2015,2016-03-31,IX,113.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,URB,M,2016,2015,2016-03-31,IX,108.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,ALL_INDIA,M,2016,2015,2016-03-31,IX,136.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,RUR,M,2016,2015,2016-03-31,IX,135.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,URB,M,2016,2015,2016-03-31,IX,140.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,ALL_INDIA,M,2017,2016,2016-04-30,IX,131.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,RUR,M,2017,2016,2016-04-30,IX,131.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,URB,M,2017,2016,2016-04-30,IX,131.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,ALL_INDIA,M,2017,2016,2016-04-30,IX,127.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,RUR,M,2017,2016,2016-04-30,IX,129.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,URB,M,2017,2016,2016-04-30,IX,125.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,ALL_INDIA,M,2017,2016,2016-04-30,IX,131.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,RUR,M,2017,2016,2016-04-30,IX,134.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,URB,M,2017,2016,2016-04-30,IX,125.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,ALL_INDIA,M,2017,2016,2016-04-30,IX,131.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,RUR,M,2017,2016,2016-04-30,IX,135.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,URB,M,2017,2016,2016-04-30,IX,126.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,ALL_INDIA,M,2017,2016,2016-04-30,IX,126.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,RUR,M,2017,2016,2016-04-30,IX,130.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,URB,M,2017,2016,2016-04-30,IX,120.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,ALL_INDIA,M,2017,2016,2016-04-30,IX,131.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,RUR,M,2017,2016,2016-04-30,IX,131.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,URB,M,2017,2016,2016-04-30,IX,131.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,ALL_INDIA,M,2017,2016,2016-04-30,IX,126.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,RUR,M,2017,2016,2016-04-30,IX,127.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,URB,M,2017,2016,2016-04-30,IX,124.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,ALL_INDIA,M,2017,2016,2016-04-30,IX,122.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,RUR,M,2017,2016,2016-04-30,IX,123.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,URB,M,2017,2016,2016-04-30,IX,119.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,ALL_INDIA,M,2017,2016,2016-04-30,IX,134.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,RUR,M,2017,2016,2016-04-30,IX,138.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,URB,M,2017,2016,2016-04-30,IX,131.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,ALL_INDIA,M,2017,2016,2016-04-30,IX,136.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,RUR,M,2017,2016,2016-04-30,IX,135.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,URB,M,2017,2016,2016-04-30,IX,139.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,ALL_INDIA,M,2017,2016,2016-04-30,IX,130.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,RUR,M,2017,2016,2016-04-30,IX,131.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,URB,M,2017,2016,2016-04-30,IX,130.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,ALL_INDIA,M,2017,2016,2016-04-30,IX,123.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,RUR,M,2017,2016,2016-04-30,IX,125.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,URB,M,2017,2016,2016-04-30,IX,121.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,ALL_INDIA,M,2017,2016,2016-04-30,IX,114.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,RUR,M,2017,2016,2016-04-30,IX,118.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,URB,M,2017,2016,2016-04-30,IX,108.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,ALL_INDIA,M,2017,2016,2016-04-30,IX,136.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,RUR,M,2017,2016,2016-04-30,IX,137.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2017,2016,2016-04-30,IX,135.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2017,2016,2016-04-30,IX,167.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2017,2016,2016-04-30,IX,162.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2017,2016,2016-04-30,IX,176.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2017,2016,2016-04-30,IX,106.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2017,2016,2016-04-30,IX,105.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2017,2016,2016-04-30,IX,109.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2017,2016,2016-04-30,IX,134.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2017,2016,2016-04-30,IX,131.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2017,2016,2016-04-30,IX,140.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2017,2016,2016-04-30,IX,135.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2017,2016,2016-04-30,IX,134.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2017,2016,2016-04-30,IX,136.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2017,2016,2016-04-30,IX,122.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2017,2016,2016-04-30,IX,127.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2017,2016,2016-04-30,IX,114.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2017,2016,2016-04-30,IX,125.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2017,2016,2016-04-30,IX,125.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2017,2016,2016-04-30,IX,120.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2017,2016,2016-04-30,IX,121.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2017,2016,2016-04-30,IX,118.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2017,2016,2016-04-30,IX,127.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2017,2016,2016-04-30,IX,127.9
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2017,2016,2016-04-30,IX,127.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2017,2016,2016-04-30,IX,125.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2017,2016,2016-04-30,IX,128.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,URB,M,2017,2016,2016-04-30,IX,122.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,ALL_INDIA,M,2017,2016,2016-04-30,IX,123.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,RUR,M,2017,2016,2016-04-30,IX,125.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HTH,URB,M,2017,2016,2016-04-30,IX,120.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,ALL_INDIA,M,2017,2016,2016-04-30,IX,118.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,RUR,M,2017,2016,2016-04-30,IX,118.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_PCE,URB,M,2017,2016,2016-04-30,IX,117.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,ALL_INDIA,M,2017,2016,2016-04-30,IX,121.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,RUR,M,2017,2016,2016-04-30,IX,123.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_RA,URB,M,2017,2016,2016-04-30,IX,119.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,ALL_INDIA,M,2017,2016,2016-04-30,IX,112.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,RUR,M,2017,2016,2016-04-30,IX,114.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_TC,URB,M,2017,2016,2016-04-30,IX,110.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,ALL_INDIA,M,2017,2016,2016-04-30,IX,137.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,RUR,M,2017,2016,2016-04-30,IX,135.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_PTI,URB,M,2017,2016,2016-04-30,IX,141.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,ALL_INDIA,M,2017,2016,2016-05-31,IX,133.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,RUR,M,2017,2016,2016-05-31,IX,133.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_CFPI,URB,M,2017,2016,2016-05-31,IX,134.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,ALL_INDIA,M,2017,2016,2016-05-31,IX,128.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,RUR,M,2017,2016,2016-05-31,IX,130.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG,URB,M,2017,2016,2016-05-31,IX,126.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,ALL_INDIA,M,2017,2016,2016-05-31,IX,131.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,RUR,M,2017,2016,2016-05-31,IX,134.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF,URB,M,2017,2016,2016-05-31,IX,126.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,ALL_INDIA,M,2017,2016,2016-05-31,IX,132.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,RUR,M,2017,2016,2016-05-31,IX,135.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_C,URB,M,2017,2016,2016-05-31,IX,127.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,ALL_INDIA,M,2017,2016,2016-05-31,IX,126.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,RUR,M,2017,2016,2016-05-31,IX,131.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_CF_F,URB,M,2017,2016,2016-05-31,IX,120.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,ALL_INDIA,M,2017,2016,2016-05-31,IX,134.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,RUR,M,2017,2016,2016-05-31,IX,133.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB,URB,M,2017,2016,2016-05-31,IX,134.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,ALL_INDIA,M,2017,2016,2016-05-31,IX,126.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,RUR,M,2017,2016,2016-05-31,IX,127.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_CP,URB,M,2017,2016,2016-05-31,IX,125.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,ALL_INDIA,M,2017,2016,2016-05-31,IX,125.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,RUR,M,2017,2016,2016-05-31,IX,124.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_EG,URB,M,2017,2016,2016-05-31,IX,127.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,ALL_INDIA,M,2017,2016,2016-05-31,IX,136.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,RUR,M,2017,2016,2016-05-31,IX,138.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_FR,URB,M,2017,2016,2016-05-31,IX,133.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,ALL_INDIA,M,2017,2016,2016-05-31,IX,139.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,RUR,M,2017,2016,2016-05-31,IX,137.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MF,URB,M,2017,2016,2016-05-31,IX,142.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,ALL_INDIA,M,2017,2016,2016-05-31,IX,131.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,RUR,M,2017,2016,2016-05-31,IX,132.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_MP,URB,M,2017,2016,2016-05-31,IX,130.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,ALL_INDIA,M,2017,2016,2016-05-31,IX,124.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,RUR,M,2017,2016,2016-05-31,IX,126.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_NB,URB,M,2017,2016,2016-05-31,IX,121.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,ALL_INDIA,M,2017,2016,2016-05-31,IX,115.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,RUR,M,2017,2016,2016-05-31,IX,118.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_OF,URB,M,2017,2016,2016-05-31,IX,109.6
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,ALL_INDIA,M,2017,2016,2016-05-31,IX,137.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,RUR,M,2017,2016,2016-05-31,IX,138.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PMSS,URB,M,2017,2016,2016-05-31,IX,136.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,ALL_INDIA,M,2017,2016,2016-05-31,IX,171.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,RUR,M,2017,2016,2016-05-31,IX,166.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_PP,URB,M,2017,2016,2016-05-31,IX,182.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,ALL_INDIA,M,2017,2016,2016-05-31,IX,108.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,RUR,M,2017,2016,2016-05-31,IX,107.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SC,URB,M,2017,2016,2016-05-31,IX,111.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,ALL_INDIA,M,2017,2016,2016-05-31,IX,135.3
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,RUR,M,2017,2016,2016-05-31,IX,132.2
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_SP,URB,M,2017,2016,2016-05-31,IX,141.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,ALL_INDIA,M,2017,2016,2016-05-31,IX,145.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,RUR,M,2017,2016,2016-05-31,IX,141.8
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FB_VE,URB,M,2017,2016,2016-05-31,IX,151.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,ALL_INDIA,M,2017,2016,2016-05-31,IX,122.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,RUR,M,2017,2016,2016-05-31,IX,127.4
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_FL,URB,M,2017,2016,2016-05-31,IX,115.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,ALL_INDIA,M,2017,2016,2016-05-31,IX,126.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_HO,URB,M,2017,2016,2016-05-31,IX,126.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,ALL_INDIA,M,2017,2016,2016-05-31,IX,120.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,RUR,M,2017,2016,2016-05-31,IX,122.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS,URB,M,2017,2016,2016-05-31,IX,118.7
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,ALL_INDIA,M,2017,2016,2016-05-31,IX,128.5
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,RUR,M,2017,2016,2016-05-31,IX,129.1
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_ED,URB,M,2017,2016,2016-05-31,IX,128.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,ALL_INDIA,M,2017,2016,2016-05-31,IX,126.0
RBI:CPI_RUC_RN(1.0),N_A,BY_2012,C_GIAG_MS_HHGS,RUR,M,2017,2016,2016-05-31,IX,128.5
