DATAFLOW,AUDST,FREQ,GENDER_RN,REPYEAREND,REPYEARSTART,STATE_CODE,TYP_AAA_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR22,0,2019-09-30,INR,328.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR23,0,2019-09-30,INR,510.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR24,0,2019-09-30,INR,258.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR25,0,2019-09-30,INR,286.31
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR27,0,2019-09-30,INR,305.83
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR28,0,2019-09-30,INR,320.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR29,0,2019-09-30,INR,375.05
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR31,0,2019-09-30,INR,396.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR33,0,2019-09-30,INR,336.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR36,0,2019-09-30,INR,242.69
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KAR,WR40,0,2019-09-30,INR,325.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR01,0,2019-09-30,INR,678.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR05,0,2019-09-30,INR,751.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR07,0,2019-09-30,INR,877.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR09,0,2019-09-30,INR,839.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR10,0,2019-09-30,INR,793.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR13,0,2019-09-30,INR,701.79
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR15,0,2019-09-30,INR,678.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR20,0,2019-09-30,INR,783.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR22,0,2019-09-30,INR,1002.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR23,0,2019-09-30,INR,881.11
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR24,0,2019-09-30,INR,671.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR28,0,2019-09-30,INR,706.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR29,0,2019-09-30,INR,780.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR31,0,2019-09-30,INR,793.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,KER,WR33,0,2019-09-30,INR,764.07
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR01,0,2019-09-30,INR,229.02
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR03,0,2019-09-30,INR,290.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR05,0,2019-09-30,INR,331.18
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR07,0,2019-09-30,INR,375.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR09,0,2019-09-30,INR,323.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR10,0,2019-09-30,INR,364.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR13,0,2019-09-30,INR,230.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR15,0,2019-09-30,INR,298.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR19,0,2019-09-30,INR,281.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR20,0,2019-09-30,INR,352.69
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR22,0,2019-09-30,INR,298.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR23,0,2019-09-30,INR,451.51
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR24,0,2019-09-30,INR,240.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR25,0,2019-09-30,INR,245.45
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR28,0,2019-09-30,INR,282.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR29,0,2019-09-30,INR,319.46
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR31,0,2019-09-30,INR,347.39
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR33,0,2019-09-30,INR,295.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MAH,WR36,0,2019-09-30,INR,219.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR01,0,2019-09-30,INR,288.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR05,0,2019-09-30,INR,363.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR07,0,2019-09-30,INR,392.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR09,0,2019-09-30,INR,346.88
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR10,0,2019-09-30,INR,371.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR15,0,2019-09-30,INR,310.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR20,0,2019-09-30,INR,482.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR23,0,2019-09-30,INR,419.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR29,0,2019-09-30,INR,343.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MANI,WR33,0,2019-09-30,INR,314.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR01,0,2019-09-30,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR05,0,2019-09-30,INR,287.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR07,0,2019-09-30,INR,294.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR09,0,2019-09-30,INR,278.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR13,0,2019-09-30,INR,231.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR15,0,2019-09-30,INR,320.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR22,0,2019-09-30,INR,200.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR23,0,2019-09-30,INR,300.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR24,0,2019-09-30,INR,218.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR29,0,2019-09-30,INR,290.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MEG,WR33,0,2019-09-30,INR,260.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR01,0,2019-09-30,INR,172.06
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR03,0,2019-09-30,INR,210.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR05,0,2019-09-30,INR,290.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR07,0,2019-09-30,INR,302.69
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR09,0,2019-09-30,INR,223.7
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR10,0,2019-09-30,INR,313.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR13,0,2019-09-30,INR,197.23
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR15,0,2019-09-30,INR,233.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR19,0,2019-09-30,INR,210.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR20,0,2019-09-30,INR,280.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR22,0,2019-09-30,INR,181.3
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR23,0,2019-09-30,INR,357.68
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR24,0,2019-09-30,INR,205.47
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR25,0,2019-09-30,INR,158.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR27,0,2019-09-30,INR,217.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR28,0,2019-09-30,INR,228.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR29,0,2019-09-30,INR,224.57
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR31,0,2019-09-30,INR,329.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR33,0,2019-09-30,INR,208.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,MP,WR36,0,2019-09-30,INR,219.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR01,0,2019-09-30,INR,160.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR05,0,2019-09-30,INR,273.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR07,0,2019-09-30,INR,390.91
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR09,0,2019-09-30,INR,275.24
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR10,0,2019-09-30,INR,318.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR13,0,2019-09-30,INR,231.85
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR15,0,2019-09-30,INR,212.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR19,0,2019-09-30,INR,190.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR20,0,2019-09-30,INR,317.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR22,0,2019-09-30,INR,242.82
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR23,0,2019-09-30,INR,398.48
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR24,0,2019-09-30,INR,238.52
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR28,0,2019-09-30,INR,219.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR29,0,2019-09-30,INR,252.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR31,0,2019-09-30,INR,355.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR33,0,2019-09-30,INR,242.19
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,OD,WR36,0,2019-09-30,INR,187.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR01,0,2019-09-30,INR,303.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR05,0,2019-09-30,INR,492.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR07,0,2019-09-30,INR,514.53
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR09,0,2019-09-30,INR,366.31
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR10,0,2019-09-30,INR,558.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR13,0,2019-09-30,INR,351.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR15,0,2019-09-30,INR,361.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR20,0,2019-09-30,INR,396.82
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR23,0,2019-09-30,INR,523.2
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR24,0,2019-09-30,INR,331.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR25,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR28,0,2019-09-30,INR,350.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR31,0,2019-09-30,INR,558.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR33,0,2019-09-30,INR,345.78
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,PUN,WR36,0,2019-09-30,INR,244.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR01,0,2019-09-30,INR,228.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR05,0,2019-09-30,INR,369.23
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR07,0,2019-09-30,INR,473.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR09,0,2019-09-30,INR,362.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR10,0,2019-09-30,INR,456.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR13,0,2019-09-30,INR,297.5
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR15,0,2019-09-30,INR,313.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR20,0,2019-09-30,INR,383.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR22,0,2019-09-30,INR,275.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR23,0,2019-09-30,INR,613.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR24,0,2019-09-30,INR,306.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR29,0,2019-09-30,INR,315.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR31,0,2019-09-30,INR,452.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,RAJA,WR33,0,2019-09-30,INR,292.33
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR05,0,2019-09-30,INR,515.43
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR07,0,2019-09-30,INR,620.29
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR09,0,2019-09-30,INR,450.63
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR10,0,2019-09-30,INR,563.09
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR13,0,2019-09-30,INR,411.35
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR15,0,2019-09-30,INR,474.1
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR20,0,2019-09-30,INR,527.01
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR22,0,2019-09-30,INR,486.51
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR23,0,2019-09-30,INR,650.09
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR24,0,2019-09-30,INR,440.65
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR28,0,2019-09-30,INR,515.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR29,0,2019-09-30,INR,578.17
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR31,0,2019-09-30,INR,575.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR33,0,2019-09-30,INR,434.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TN,WR36,0,2019-09-30,INR,270.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR01,0,2019-09-30,INR,270.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR03,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR04,0,2019-09-30,INR,250.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR05,0,2019-09-30,INR,250.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR07,0,2019-09-30,INR,370.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR09,0,2019-09-30,INR,250.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR10,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR13,0,2019-09-30,INR,270.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR14,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR15,0,2019-09-30,INR,270.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR20,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR22,0,2019-09-30,INR,370.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR23,0,2019-09-30,INR,370.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR24,0,2019-09-30,INR,250.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR29,0,2019-09-30,INR,270.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR31,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR33,0,2019-09-30,INR,270.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR36,0,2019-09-30,INR,250.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,TRI,WR40,0,2019-09-30,INR,350.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR01,0,2019-09-30,INR,238.89
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR05,0,2019-09-30,INR,405.13
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR07,0,2019-09-30,INR,444.86
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR09,0,2019-09-30,INR,297.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR10,0,2019-09-30,INR,438.85
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR13,0,2019-09-30,INR,257.4
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR15,0,2019-09-30,INR,265.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR20,0,2019-09-30,INR,320.42
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR22,0,2019-09-30,INR,340.36
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR23,0,2019-09-30,INR,497.95
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR24,0,2019-09-30,INR,270.12
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR25,0,2019-09-30,INR,231.67
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR28,0,2019-09-30,INR,367.22
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR29,0,2019-09-30,INR,251.75
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR31,0,2019-09-30,INR,441.58
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR33,0,2019-09-30,INR,272.81
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,UP,WR36,0,2019-09-30,INR,233.61
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR01,0,2019-09-30,INR,228.21
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR03,0,2019-09-30,INR,182.92
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR04,0,2019-09-30,INR,179.2
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR05,0,2019-09-30,INR,313.38
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR07,0,2019-09-30,INR,365.1
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR09,0,2019-09-30,INR,304.35
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR10,0,2019-09-30,INR,459.94
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR12,0,2019-09-30,INR,427.8
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR13,0,2019-09-30,INR,267.25
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR15,0,2019-09-30,INR,268.93
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR19,0,2019-09-30,INR,346.19
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR20,0,2019-09-30,INR,352.24
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR22,0,2019-09-30,INR,384.16
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR23,0,2019-09-30,INR,394.99
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR24,0,2019-09-30,INR,290.2
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR25,0,2019-09-30,INR,342.62
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR28,0,2019-09-30,INR,344.24
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR29,0,2019-09-30,INR,332.72
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR31,0,2019-09-30,INR,481.84
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR33,0,2019-09-30,INR,269.41
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,WB,WR36,0,2019-09-30,INR,262.0
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR01,0,2019-10-31,INR,245.56
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR03,0,2019-10-31,INR,264.02
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR04,0,2019-10-31,INR,206.94
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR05,0,2019-10-31,INR,361.45
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR07,0,2019-10-31,INR,440.35
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR09,0,2019-10-31,INR,341.04
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR10,0,2019-10-31,INR,440.52
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR11,0,2019-10-31,INR,315.24
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR12,0,2019-10-31,INR,367.14
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR13,0,2019-10-31,INR,286.97
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR14,0,2019-10-31,INR,383.44
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR15,0,2019-10-31,INR,296.94
RBI:WAGE_RATES_RN(1.0),N_A,M,MALE,2020,2019,ALL_INDIA,WR19,0,2019-10-31,INR,277.75
