DATAFLOW,AUDST,CURRENCY,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-04,INR,124.1106
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-04,INR,57.89
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-04,INR,90.4693
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-05,INR,106.5488
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-05,INR,123.0328
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-05,INR,57.6
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-05,INR,90.3957
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-06,INR,106.6864
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-06,INR,122.7431
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-06,INR,57.64
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-06,INR,90.4163
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-09,INR,107.0458
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-09,INR,123.0834
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-09,INR,57.77
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-09,INR,90.4006
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-10,INR,107.8697
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-10,INR,123.8614
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-10,INR,58.31
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-10,INR,90.5773
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-11,INR,107.9643
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-11,INR,123.8384
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-11,INR,59.21
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-11,INR,90.5675
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-12,INR,107.4459
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-12,INR,123.358
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-12,INR,59.1
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-12,INR,90.5947
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-13,INR,107.6218
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-13,INR,123.4459
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-13,INR,59.2
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-13,INR,90.7415
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-16,INR,107.6497
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-16,INR,123.7572
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-16,INR,59.24
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-16,INR,90.7125
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-17,INR,107.5205
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-17,INR,123.5706
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-17,INR,59.38
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-17,INR,90.7744
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-18,INR,107.3901
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-18,INR,122.9262
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-18,INR,59.09
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-18,INR,90.6669
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-20,INR,106.906
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-20,INR,122.2938
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-20,INR,58.6
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-20,INR,90.9518
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-23,INR,107.3042
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-23,INR,122.7444
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-23,INR,58.8
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-23,INR,90.7461
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-24,INR,107.1562
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-24,INR,122.7024
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-24,INR,58.65
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-24,INR,90.9661
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-25,INR,107.3594
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-25,INR,123.0144
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-25,INR,58.44
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-25,INR,90.9502
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-26,INR,107.4432
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-26,INR,123.2532
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-26,INR,58.27
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-26,INR,90.9072
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-02-27,INR,107.3654
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-02-27,INR,122.5408
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-02-27,INR,58.34
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-02-27,INR,90.9542
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-02,INR,107.392
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-02,INR,122.4449
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-02,INR,58.26
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-02,INR,91.4514
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-04,INR,107.0124
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-04,INR,122.8622
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-04,INR,58.55
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-04,INR,92.2828
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-05,INR,106.2635
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-05,INR,122.046
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-05,INR,58.31
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-05,INR,91.6275
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-06,INR,106.4139
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-06,INR,122.4932
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-06,INR,58.08
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-06,INR,91.6829
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-09,INR,106.5882
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-09,INR,122.9121
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-09,INR,58.18
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-09,INR,92.2639
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-10,INR,106.996
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-10,INR,123.699
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-10,INR,58.4
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-10,INR,92.0174
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-11,INR,106.9611
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-11,INR,123.6425
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-11,INR,58.21
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-11,INR,91.9257
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-12,INR,106.6197
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-12,INR,123.4655
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-12,INR,58.07
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-12,INR,92.353
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-13,INR,106.3072
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-13,INR,123.2035
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-13,INR,57.99
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-13,INR,92.4405
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-16,INR,105.5896
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-16,INR,122.3707
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-16,INR,57.99
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-16,INR,92.3966
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-17,INR,106.095
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-17,INR,122.8267
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-17,INR,57.99
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-17,INR,92.457
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-18,INR,106.7616
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-18,INR,123.6371
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-18,INR,58.29
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-18,INR,92.4514
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-20,INR,107.9436
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-20,INR,125.1564
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-20,INR,58.94
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-20,INR,93.3483
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-23,INR,108.2231
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-23,INR,124.8167
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-23,INR,58.83
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-23,INR,93.898
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-24,INR,108.7403
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-24,INR,125.8263
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-24,INR,59.16
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-24,INR,93.8792
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-25,INR,108.9488
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-25,INR,125.7631
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-25,INR,59.1
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-25,INR,93.9657
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-27,INR,109.1594
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-27,INR,126.1986
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-27,INR,59.26
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-27,INR,94.5988
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2026,2025,0,2026-03-30,INR,109.0064
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2026,2025,0,2026-03-30,INR,125.6347
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2026,2025,0,2026-03-30,INR,59.25
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2026,2025,0,2026-03-30,INR,94.6543
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-02,INR,107.4828
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-02,INR,123.1854
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-02,INR,58.49
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-02,INR,93.2088
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-06,INR,107.2568
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-06,INR,122.9919
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-06,INR,58.32
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-06,INR,93.0591
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-07,INR,107.2632
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-07,INR,123.078
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-07,INR,58.18
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-07,INR,92.9625
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-08,INR,108.1985
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-08,INR,124.3019
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-08,INR,58.49
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-08,INR,92.5586
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-09,INR,108.0921
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-09,INR,124.1364
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-09,INR,58.36
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-09,INR,92.7129
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-10,INR,108.276
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-10,INR,124.3124
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-10,INR,58.16
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-10,INR,92.6492
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-13,INR,109.1539
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-13,INR,125.2176
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-13,INR,58.49
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-13,INR,93.3684
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-15,INR,110.1156
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-15,INR,126.6877
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-15,INR,58.76
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-15,INR,93.3885
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-16,INR,110.1041
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-16,INR,126.634
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-16,INR,58.74
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-16,INR,93.337
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-17,INR,109.1992
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-17,INR,125.2738
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-17,INR,58.14
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-17,INR,92.7235
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-20,INR,109.3618
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-20,INR,125.5147
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-20,INR,58.55
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-20,INR,93.0681
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-21,INR,110.0167
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-21,INR,126.3252
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-21,INR,58.83
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-21,INR,93.4404
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-22,INR,110.2569
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-22,INR,126.8425
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-22,INR,58.95
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-22,INR,93.8351
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-23,INR,110.1428
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-23,INR,126.9568
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-23,INR,58.93
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-23,INR,94.0802
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-24,INR,110.1362
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-24,INR,126.9467
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-24,INR,59.02
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-24,INR,94.2958
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-27,INR,110.4654
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-27,INR,127.5287
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-27,INR,59.14
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-27,INR,94.2168
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-28,INR,110.6179
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-28,INR,127.7483
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-28,INR,59.36
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-28,INR,94.521
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-29,INR,110.8844
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-29,INR,127.9454
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-29,INR,59.34
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-29,INR,94.787
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-04-30,INR,111.0683
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-04-30,INR,128.1953
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-04-30,INR,59.28
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-04-30,INR,95.2417
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-04,INR,111.3918
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-04,INR,129.0329
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-04,INR,60.53
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-04,INR,94.9432
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-05,INR,111.4392
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-05,INR,129.002
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-05,INR,60.64
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-05,INR,95.3602
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-06,INR,111.6474
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-06,INR,129.2744
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-06,INR,60.84
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-06,INR,95.1643
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-07,INR,111.3522
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-07,INR,128.8529
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-07,INR,60.61
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-07,INR,94.7759
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-08,INR,110.9213
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-08,INR,128.3096
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-08,INR,60.24
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-08,INR,94.4365
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-11,INR,111.9262
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-11,INR,129.3826
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-11,INR,60.6
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-11,INR,95.2029
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-12,INR,112.3418
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-12,INR,129.5732
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-12,INR,60.71
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-12,INR,95.5564
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-13,INR,112.201
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-13,INR,129.5558
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-13,INR,60.65
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-13,INR,95.6536
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-14,INR,112.1879
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-14,INR,129.5071
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-14,INR,60.65
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-14,INR,95.7529
RBI:FOREX_RATE_D_RN(1.0),N_A,EUR,D,2027,2026,0,2026-05-15,INR,111.6336
RBI:FOREX_RATE_D_RN(1.0),N_A,GBP,D,2027,2026,0,2026-05-15,INR,128.0912
RBI:FOREX_RATE_D_RN(1.0),N_A,JPY,D,2027,2026,0,2026-05-15,INR,60.54
RBI:FOREX_RATE_D_RN(1.0),N_A,USD,D,2027,2026,0,2026-05-15,INR,95.9255
