DATAFLOW,AUDST,CURRENCY,FREQ,MEASURE_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-06-30,INR,58.141819999999996
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-06-30,INR,104.653645
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-06-30,INR,78.50834
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-06-30,INR,82.56944999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-06-30,INR,96.099015
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-05-31,INR,104.30621
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-05-31,INR,60.375249999999994
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-05-31,INR,77.49169
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-05-31,INR,97.08668
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-05-31,INR,82.61272500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2023,2022,0,2022-04-30,INR,97.088555
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2023,2022,0,2022-04-30,INR,81.43357499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2023,2022,0,2022-04-30,INR,76.296015
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2023,2022,0,2022-04-30,INR,59.428335
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2023,2022,0,2022-04-30,INR,103.29844499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-03-31,INR,84.295025
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-03-31,INR,99.971435
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-03-31,INR,63.25238
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-03-31,INR,105.07462000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-03-31,INR,76.02578500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-02-28,INR,105.20228
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-02-28,INR,75.245665
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-02-28,INR,65.22079
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-02-28,INR,101.218475
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-02-28,INR,84.61780999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2022-01-31,INR,64.84375
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2022-01-31,INR,104.27308
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2022-01-31,INR,100.794945
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2022-01-31,INR,84.001485
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2022-01-31,INR,74.7045
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-12-31,INR,74.83751
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-12-31,INR,84.61857
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-12-31,INR,100.295935
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-12-31,INR,105.526835
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-12-31,INR,65.347825
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-11-30,INR,84.941465
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-11-30,INR,65.83079000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-11-30,INR,74.792505
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-11-30,INR,100.112995
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-11-30,INR,104.87582499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-10-31,INR,102.79508
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-10-31,INR,66.08341999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-10-31,INR,87.079555
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-10-31,INR,74.85054
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-10-31,INR,105.82571999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-09-30,INR,66.55571499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-09-30,INR,86.36959999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-09-30,INR,100.45848000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-09-30,INR,104.61059
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-09-30,INR,73.909255
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-08-31,INR,67.064
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-08-31,INR,101.67409
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-08-31,INR,104.83221
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-08-31,INR,73.669095
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-08-31,INR,86.93983
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-07-31,INR,103.349155
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-07-31,INR,106.17810499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-07-31,INR,88.258915
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-07-31,INR,74.457035
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-07-31,INR,67.732145
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-06-30,INR,105.818135
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-06-30,INR,67.04863499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-06-30,INR,88.58386
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-06-30,INR,103.08127
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-06-30,INR,73.95193
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-05-31,INR,72.89442
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-05-31,INR,88.672985
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-05-31,INR,66.595265
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-05-31,INR,105.29196999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-05-31,INR,102.97898
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2022,2021,0,2021-04-30,INR,106.34319450000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2022,2021,0,2021-04-30,INR,68.18352949999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2022,2021,0,2021-04-30,INR,89.444953
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2022,2021,0,2021-04-30,INR,74.247706
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2022,2021,0,2021-04-30,INR,103.144159
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-03-31,INR,86.41075000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-03-31,INR,66.68857
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-03-31,INR,73.14875
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-03-31,INR,100.9171
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-03-31,INR,104.04488
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-02-28,INR,72.89863
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-02-28,INR,101.35065
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-02-28,INR,88.41540499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-02-28,INR,104.946945
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-02-28,INR,68.94
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2021-01-31,INR,99.872345
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2021-01-31,INR,88.676965
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2021-01-31,INR,105.293972
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2021-01-31,INR,70.16675
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2021-01-31,INR,73.0306475
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-12-31,INR,106.099675
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-12-31,INR,89.673245
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-12-31,INR,99.24457
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-12-31,INR,70.86522500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-12-31,INR,73.32362499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-11-30,INR,74.009045
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-11-30,INR,98.30045
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-11-30,INR,105.4895
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-11-30,INR,71.035525
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-11-30,INR,87.871105
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-10-31,INR,70.3315
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-10-31,INR,95.86653749999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-10-31,INR,104.181079
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-10-31,INR,86.74002
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-10-31,INR,73.715655
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-09-30,INR,73.6397705
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-09-30,INR,95.0217045
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-09-30,INR,103.82894999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-09-30,INR,86.61645250000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-09-30,INR,69.75409099999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-08-31,INR,74.13351
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-08-31,INR,98.10311
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-08-31,INR,87.955335
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-08-31,INR,104.926665
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-08-31,INR,70.05476
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-07-31,INR,87.40130500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-07-31,INR,96.55054
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-07-31,INR,105.04769
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-07-31,INR,70.941305
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-07-31,INR,74.882795
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-06-30,INR,70.265
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-06-30,INR,104.176
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-06-30,INR,75.62692
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-06-30,INR,84.958425
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-06-30,INR,93.785185
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-05-31,INR,103.470415
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-05-31,INR,70.5675
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-05-31,INR,83.194905
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-05-31,INR,75.64839
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-05-31,INR,93.167555
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2021,2020,0,2020-04-30,INR,94.1127765
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2021,2020,0,2020-04-30,INR,82.18294399999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2021,2020,0,2020-04-30,INR,103.2515
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2021,2020,0,2020-04-30,INR,70.6341175
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2021,2020,0,2020-04-30,INR,75.675744
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-03-31,INR,69.46075
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-03-31,INR,82.693725
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-03-31,INR,102.46804
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-03-31,INR,74.8683
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-03-31,INR,92.54686
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-02-29,INR,92.87892
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-02-29,INR,78.755955
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-02-29,INR,98.534705
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-02-29,INR,71.83901
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-02-29,INR,65.66611
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2020-01-31,INR,98.44428500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2020-01-31,INR,65.42174
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2020-01-31,INR,71.41169
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2020-01-31,INR,79.018415
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2020-01-31,INR,93.47758999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-12-31,INR,65.409525
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-12-31,INR,98.41080500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-12-31,INR,71.2333
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-12-31,INR,93.4091
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-12-31,INR,79.49168499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-11-30,INR,98.10382
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-11-30,INR,78.98652
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-11-30,INR,71.5886
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-11-30,INR,92.37792999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-11-30,INR,65.5835
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-10-31,INR,65.41447500000001
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-10-31,INR,78.765555
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-10-31,INR,90.61986
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-10-31,INR,97.70957
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-10-31,INR,70.924475
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-09-30,INR,87.53233
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-09-30,INR,71.00933
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-09-30,INR,96.984365
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-09-30,INR,65.951315
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-09-30,INR,77.93401
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-08-31,INR,97.922755
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-08-31,INR,67.213
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-08-31,INR,86.958935
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-08-31,INR,71.45215
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-08-31,INR,79.17940999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-07-31,INR,94.866015
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-07-31,INR,63.510435
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-07-31,INR,84.805525
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-07-31,INR,68.8326
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-07-31,INR,77.035635
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-06-30,INR,69.17843
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-06-30,INR,87.67106
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-06-30,INR,64.12394499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-06-30,INR,78.381665
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-06-30,INR,96.00915499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-05-31,INR,77.88899
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-05-31,INR,63.759775
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-05-31,INR,69.78946
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-05-31,INR,96.28657999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-05-31,INR,88.83193
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2020,2019,0,2019-04-30,INR,62.440555
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2020,2019,0,2019-04-30,INR,96.547405
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2020,2019,0,2019-04-30,INR,78.053825
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2020,2019,0,2019-04-30,INR,69.632105
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2020,2019,0,2019-04-30,INR,90.431085
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-03-31,INR,96.34044
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-03-31,INR,62.51737
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-03-31,INR,78.107265
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-03-31,INR,69.324975
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-03-31,INR,91.01250999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-02-28,INR,93.68501599999999
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-02-28,INR,71.208534
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-02-28,INR,99.333872
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-02-28,INR,64.3971055
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-02-28,INR,80.913471
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2019-01-31,INR,65.13065
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2019-01-31,INR,70.883085
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2019-01-31,INR,92.19821999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2019-01-31,INR,99.06296499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2019-01-31,INR,81.25709499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-12-31,INR,89.06598
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-12-31,INR,97.721764705
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-12-31,INR,80.1295575
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-12-31,INR,63.085750000000004
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-12-31,INR,70.261685
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-11-30,INR,80.487155
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-11-30,INR,97.86204
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-11-30,INR,62.40111
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-11-30,INR,70.75582
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-11-30,INR,90.85337
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-10-31,INR,65.31619
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-10-31,INR,84.267635
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-10-31,INR,73.81295
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-10-31,INR,94.98580000000001
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-10-31,INR,102.264605
RBI:FOREXRT_AVG_RN(1.0),N_A,EUR,M,N_A,2019,2018,0,2018-09-30,INR,84.329165
RBI:FOREXRT_AVG_RN(1.0),N_A,GBP,M,N_A,2019,2018,0,2018-09-30,INR,94.548375
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-09-30,INR,101.22381999999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-09-30,INR,64.198335
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-09-30,INR,72.38134
RBI:FOREXRT_AVG_RN(1.0),N_A,SDR,M,N_A,2019,2018,0,2018-08-31,INR,98.25198499999999
RBI:FOREXRT_AVG_RN(1.0),N_A,JPY,M,N_A,2019,2018,0,2018-08-31,INR,63.25125
RBI:FOREXRT_AVG_RN(1.0),N_A,USD,M,N_A,2019,2018,0,2018-08-31,INR,70.236005
