DATAFLOW,AUDST,CURRENCY,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-09-30,INR,66.2178
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-09-30,INR,0.5515
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-09-30,INR,101.6029
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-09-30,INR,74.3909
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-08-31,INR,65.0723
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-08-31,INR,0.5287
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-08-31,INR,101.487
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-08-31,INR,72.5145
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-07-31,INR,0.5161
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-07-31,INR,70.0292
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-07-31,INR,63.635
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-07-31,INR,99.0771
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-06-30,INR,99.362
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-06-30,INR,63.8607
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-06-30,INR,71.5874
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-06-30,INR,0.5165
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-05-31,INR,98.8205
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-05-31,INR,71.2135
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-05-31,INR,0.5283
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-05-31,INR,63.8003
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2016,2015,0,2015-04-30,INR,93.9083
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2016,2015,0,2015-04-30,INR,67.7934
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2016,2015,0,2015-04-30,INR,62.7532
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2016,2015,0,2015-04-30,INR,0.5253
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2015-03-31,INR,67.6303
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2015-03-31,INR,93.529
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2015-03-31,INR,62.4498
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2015-03-31,INR,0.5189
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2015-02-28,INR,95.0079
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2015-02-28,INR,0.5233
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2015-02-28,INR,70.4671
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2015-02-28,INR,62.0376
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2015-01-31,INR,72.6843
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2015-01-31,INR,0.5252
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2015-01-31,INR,94.4827
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2015-01-31,INR,62.2259
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-12-31,INR,77.3553
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-12-31,INR,98.1115
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-12-31,INR,0.526
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-12-31,INR,62.753
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-11-30,INR,0.5305
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-11-30,INR,97.2826
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-11-30,INR,76.9857
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-11-30,INR,61.7042
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-10-31,INR,0.5687
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-10-31,INR,77.9117
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-10-31,INR,61.342
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-10-31,INR,98.7168
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-09-30,INR,0.5677
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-09-30,INR,78.6014
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-09-30,INR,99.3131
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-09-30,INR,60.8649
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-08-31,INR,60.8952
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-08-31,INR,101.8085
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-08-31,INR,81.1423
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-08-31,INR,0.5917
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-07-31,INR,102.622
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-07-31,INR,81.3943
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-07-31,INR,60.0586
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-07-31,INR,0.5907
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-06-30,INR,81.241
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-06-30,INR,100.983
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-06-30,INR,0.5853
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-06-30,INR,59.7307
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-05-31,INR,81.4886
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-05-31,INR,99.9398
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-05-31,INR,0.5828
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-05-31,INR,59.305
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2015,2014,0,2014-04-30,INR,60.3566
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2015,2014,0,2014-04-30,INR,0.5886
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2015,2014,0,2014-04-30,INR,83.3495
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2015,2014,0,2014-04-30,INR,101.0794
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2014-03-31,INR,0.5965
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2014-03-31,INR,101.4083
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2014-03-31,INR,84.3621
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2014-03-31,INR,61.014
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2014-02-28,INR,102.9724
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2014-02-28,INR,62.254
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2014-02-28,INR,0.6102
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2014-02-28,INR,84.9656
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2014-01-31,INR,62.076
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2014-01-31,INR,0.5966
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2014-01-31,INR,102.2902
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2014-01-31,INR,84.5957
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-12-31,INR,61.9103
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-12-31,INR,101.3961
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-12-31,INR,84.8162
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-12-31,INR,0.5983
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-11-30,INR,62.633
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-11-30,INR,100.878
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-11-30,INR,84.5334
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-11-30,INR,0.6263
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-10-31,INR,99.2048
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-10-31,INR,84.1044
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-10-31,INR,0.63
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-10-31,INR,61.6156
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-09-30,INR,85.119
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-09-30,INR,0.6427
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-09-30,INR,101.0967
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-09-30,INR,63.7521
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-08-31,INR,0.6457
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-08-31,INR,84.1814
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-08-31,INR,63.2088
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-08-31,INR,97.8657
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-07-31,INR,0.6
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-07-31,INR,78.2026
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-07-31,INR,90.7757
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-07-31,INR,59.7754
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-06-30,INR,90.4729
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-06-30,INR,0.5999
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-06-30,INR,77.0683
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-06-30,INR,58.3973
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-05-31,INR,55.0108
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-05-31,INR,0.5451
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-05-31,INR,84.1087
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-05-31,INR,71.3803
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2014,2013,0,2013-04-30,INR,54.3757
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2014,2013,0,2013-04-30,INR,0.5571
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2014,2013,0,2013-04-30,INR,83.2005
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2014,2013,0,2013-04-30,INR,70.7652
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2013-03-31,INR,54.4046
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2013-03-31,INR,0.5744
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2013-03-31,INR,70.5951
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2013-03-31,INR,82.019
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2013-02-28,INR,71.8743
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2013-02-28,INR,0.578
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2013-02-28,INR,83.351
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2013-02-28,INR,53.7737
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2013-01-31,INR,72.1286
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2013-01-31,INR,54.3168
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2013-01-31,INR,0.6118
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2013-01-31,INR,88.8899
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-12-31,INR,88.191
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-12-31,INR,71.6671
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-12-31,INR,0.6528
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-12-31,INR,54.6478
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-11-30,INR,0.676
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-11-30,INR,87.5369
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-11-30,INR,70.3665
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-11-30,INR,54.7758
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-10-31,INR,53.0239
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-10-31,INR,0.6723
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-10-31,INR,68.7522
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-10-31,INR,85.2128
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-09-30,INR,70.1263
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-09-30,INR,54.6055
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-09-30,INR,0.6991
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-09-30,INR,87.8663
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-08-31,INR,68.875
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-08-31,INR,87.2492
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-08-31,INR,0.7068
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-08-31,INR,55.5598
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-07-31,INR,68.252
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-07-31,INR,55.4948
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-07-31,INR,86.5173
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-07-31,INR,0.7028
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-06-30,INR,0.7067
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-06-30,INR,70.3087
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-06-30,INR,56.0302
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-06-30,INR,87.1349
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-05-31,INR,54.4735
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-05-31,INR,0.6833
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-05-31,INR,86.7202
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-05-31,INR,69.6991
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2013,2012,0,2012-04-30,INR,0.6382
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2013,2012,0,2012-04-30,INR,51.8121
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2013,2012,0,2012-04-30,INR,68.1872
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2013,2012,0,2012-04-30,INR,82.9674
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2012-03-31,INR,66.5307
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2012-03-31,INR,0.6103
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2012-03-31,INR,79.6549
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2012-03-31,INR,50.3213
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2012-02-29,INR,65.1005
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2012-02-29,INR,49.1671
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2012-02-29,INR,0.6274
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2012-02-29,INR,77.6861
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2012-01-31,INR,0.6677
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2012-01-31,INR,79.609
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2012-01-31,INR,51.3392
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2012-01-31,INR,66.2099
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-12-31,INR,0.6767
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-12-31,INR,82.1376
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-12-31,INR,52.6769
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-12-31,INR,69.3365
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-11-30,INR,80.2773
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-11-30,INR,0.6563
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-11-30,INR,68.9058
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-11-30,INR,50.8564
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-10-31,INR,49.2579
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-10-31,INR,67.4735
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-10-31,INR,77.49
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-10-31,INR,0.6411
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-09-30,INR,0.6206
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-09-30,INR,65.4994
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-09-30,INR,75.1367
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-09-30,INR,47.6335
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-08-31,INR,64.9379
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-08-31,INR,45.2788
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-08-31,INR,74.1082
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-08-31,INR,0.5868
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-07-31,INR,63.4601
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-07-31,INR,71.6485
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-07-31,INR,44.4174
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-07-31,INR,0.5591
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-06-30,INR,72.7881
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-06-30,INR,64.5384
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-06-30,INR,0.5568
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-06-30,INR,44.8536
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-05-31,INR,64.4833
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-05-31,INR,0.5534
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-05-31,INR,73.4341
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-05-31,INR,44.9045
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2012,2011,0,2011-04-30,INR,44.37
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2012,2011,0,2011-04-30,INR,0.5334
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2012,2011,0,2011-04-30,INR,64.2504
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2012,2011,0,2011-04-30,INR,72.7237
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2011-03-31,INR,44.9914
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2011-03-31,INR,72.7076
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2011-03-31,INR,0.5503
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2011-03-31,INR,63.0343
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2011-02-28,INR,45.4358
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2011-02-28,INR,62.0903
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2011-02-28,INR,73.292
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2011-02-28,INR,0.5506
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2011-01-31,INR,71.5394
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2011-01-31,INR,45.3934
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2011-01-31,INR,60.5428
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2011-01-31,INR,0.5496
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2010-12-31,INR,70.4635
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2010-12-31,INR,0.5425
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-12-31,INR,45.1568
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-12-31,INR,59.6879
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-11-30,INR,45.0183
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2010-11-30,INR,0.5459
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2010-11-30,INR,71.8498
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-11-30,INR,61.498
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-10-31,INR,61.7159
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-10-31,INR,44.4107
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2010-10-31,INR,70.3857
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2010-10-31,INR,0.5428
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-09-30,INR,60.0842
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2010-09-30,INR,71.6828
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-09-30,INR,46.0616
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2010-09-30,INR,0.5454
RBI:AVG_FOR_RAT_RN(1.0),N_A,JPY,M,2011,2010,0,2010-08-31,INR,0.5451
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-08-31,INR,60.1396
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-08-31,INR,46.5679
RBI:AVG_FOR_RAT_RN(1.0),N_A,GBP,M,2011,2010,0,2010-08-31,INR,72.9736
RBI:AVG_FOR_RAT_RN(1.0),N_A,USD,M,2011,2010,0,2010-07-31,INR,46.8373
RBI:AVG_FOR_RAT_RN(1.0),N_A,EUR,M,2011,2010,0,2010-07-31,INR,59.7637
