DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,CL_OCL_CM_OF_LTB,0,2013-03-31,INR,264360000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ESL_NCL_LTB_LTM_OF_FLO,0,2013-03-31,INR,1508000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CAP_RECPT,0,2013-03-31,INR,38354000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_OCL,0,2013-03-31,INR,440295000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_OCL_OTH,0,2013-03-31,INR,175935000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STBR,0,2013-03-31,INR,555645000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STBR_DEP,0,2013-03-31,INR,-1348000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STBR_LROD,0,2013-03-31,INR,396818000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STBR_LROD_OTH,0,2013-03-31,INR,88792000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STBR_OLA,0,2013-03-31,INR,161193000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_STRB_LAFRP,0,2013-03-31,INR,-1018000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CL_TRD_PAYS,0,2013-03-31,INR,769664000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_CURR_LIB,0,2013-03-31,INR,1765605000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_DEF_TAX_LIB,0,2013-03-31,INR,31488000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_MON_AGST_SHR_WAR,0,2013-03-31,INR,-7297000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LNG_BRW,0,2013-03-31,INR,783368000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_BND,0,2013-03-31,INR,18389000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_DEPS,0,2013-03-31,INR,-29674000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_DPLS,0,2013-03-31,INR,10608000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_LAAFP,0,2013-03-31,INR,62167000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_LCP_OF_LTB,0,2013-03-31,INR,-8276000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_OTH,0,2013-03-31,INR,77948000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_TLS,0,2013-03-31,INR,634145000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_TLS_BNK,0,2013-03-31,INR,374998000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NCL_LTB_TLS_OTH,0,2013-03-31,INR,259147000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NET_ISS,0,2013-03-31,INR,86674000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_NON_CURR_LIB,0,2013-03-31,INR,835915000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_OTH_LTA,0,2013-03-31,INR,21059000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_OTH_LTA_OTH,0,2013-03-31,INR,-748605000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_OTH_LTA_TRD_PAYS,0,2013-03-31,INR,-11259000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_PRM_ON_SHR,0,2013-03-31,INR,176815000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_SHR_APP_MON_PEN_ALT,0,2013-03-31,INR,-47104000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,ES_SHR_CAP_PRM,0,2013-03-31,INR,263489000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,EXT_SRC,0,2013-03-31,INR,2848962000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,INT_SRC,0,2013-03-31,INR,2007471000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_PRV,0,2013-03-31,INR,958925000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_PRV_DEP,0,2013-03-31,INR,844982000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_PRV_OCP,0,2013-03-31,INR,87055000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_PRV_ONCP,0,2013-03-31,INR,26888000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_PU_CAP,0,2013-03-31,INR,11796000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_RES_CAP_RES,0,2013-03-31,INR,36400000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_RES_INVS_ALW,0,2013-03-31,INR,-1072000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_RES_OTH,0,2013-03-31,INR,963483000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_RES_SIN_FDS,0,2013-03-31,INR,37939000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,IS_RES_SRPLS,0,2013-03-31,INR,1036750000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,STBR_LROD_BNK,0,2013-03-31,INR,308026000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,PREV_YR,2013,2012,TTL_INT_EXT_SRC,0,2013-03-31,INR,4856431000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,CL_OCL_CM_OF_LTB,0,2014-03-31,INR,318000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ESL_NCL_LTB_LTM_OF_FLO,0,2014-03-31,INR,15316000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_OCL,0,2014-03-31,INR,504002000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_OCL_OTH,0,2014-03-31,INR,503684000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STBR,0,2014-03-31,INR,411216000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STBR_DEP,0,2014-03-31,INR,8563000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STBR_LROD,0,2014-03-31,INR,56075000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STBR_LROD_OTH,0,2014-03-31,INR,-4464000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STBR_OLA,0,2014-03-31,INR,329941000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_STRB_LAFRP,0,2014-03-31,INR,16637000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CL_TRD_PAYS,0,2014-03-31,INR,552349000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_CURR_LIB,0,2014-03-31,INR,1467567000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_MON_AGST_SHR_WAR,0,2014-03-31,INR,-1000000.0
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LNG_BRW,0,2014-03-31,INR,1004647000000
RBI:SRC_FND_PUB_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_BND,0,2014-03-31,INR,65758000000
