DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,55,AFY,GRP_DIV_PAID,ICC_MFG_PAP_PRO,PREV_YR,2012,2011,0,2012-03-31,PT,1.0
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,141,AFY,GRP_DIV_PAID,ICC_MFG_PHAR,CURR_YR,2012,2011,0,2012-03-31,PT,-6.3
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,141,AFY,GRP_DIV_PAID,ICC_MFG_PHAR,PREV_YR,2012,2011,0,2012-03-31,PT,55.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,111,AFY,GRP_DIV_PAID,ICC_MFG_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,-30.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,111,AFY,GRP_DIV_PAID,ICC_MFG_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,36.4
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,142,AFY,GRP_DIV_PAID,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2012,2011,0,2012-03-31,PT,-28.6
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,142,AFY,GRP_DIV_PAID,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2012,2011,0,2012-03-31,PT,22.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,39,AFY,GRP_DIV_PAID,ICC_MFG_SGR,CURR_YR,2012,2011,0,2012-03-31,PT,2.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,39,AFY,GRP_DIV_PAID,ICC_MFG_SGR,PREV_YR,2012,2011,0,2012-03-31,PT,-40.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,201,AFY,GRP_DIV_PAID,ICC_MFG_TXTS,CURR_YR,2012,2011,0,2012-03-31,PT,-19.8
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,201,AFY,GRP_DIV_PAID,ICC_MFG_TXTS,PREV_YR,2012,2011,0,2012-03-31,PT,51.7
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,13,AFY,GRP_DIV_PAID,ICC_MFG_TYRES_TUB,CURR_YR,2012,2011,0,2012-03-31,PT,-25.9
RBI:GRWT_RT_INDIC_PUB_RN(1.0),N_A,13,AFY,GRP_DIV_PAID,ICC_MFG_TYRES_TUB,PREV_YR,2012,2011,0,2012-03-31,PT,-3.1
