DATAFLOW,AUDST,FREQ,LIAB_ITEMS_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-02-13,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LIA,2026,2025,0,2026-02-13,INR,48711732400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-02-13,INR,17926169000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-02-13,INR,1758289300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-02-13,INR,40041613200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-02-13,INR,1001300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-02-13,INR,40041516300000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-02-13,INR,8488070100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-02-13,INR,43943200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI2,2026,2025,0,2026-02-06,INR,130600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI4,2026,2025,0,2026-02-06,INR,29961227799999.996
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI33,2026,2025,0,2026-02-06,INR,434000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI37,2026,2025,0,2026-02-06,INR,377302500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI34,2026,2025,0,2026-02-06,INR,7504435800000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI35,2026,2025,0,2026-02-06,INR,68757400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI3,2026,2025,0,2026-02-06,INR,18302371200000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,NT_ISSU_TTL,2026,2025,0,2026-02-06,INR,39824062100000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI32,2026,2025,0,2026-02-06,INR,0.0
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI31,2026,2025,0,2026-02-06,INR,1007600000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI39,2026,2025,0,2026-02-06,INR,1739845400000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI38,2026,2025,0,2026-02-06,INR,8566703000000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI1,2026,2025,0,2026-02-06,INR,39823931500000
RBI:RBI_LIAB_W_RN(1.0),N_A,W,LI36,2026,2025,0,2026-02-06,INR,43885500000
