DATAFLOW,AUDST,BASE_PER,CURR_BASK_RN,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_RATE,TYP_TRD_WTS_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,97.9431
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,101.5104
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-05-31,IX,127.6505
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,129.867
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-05-31,IX,85.7196
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,87.5186
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,139.411
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,78.3273
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,69.39
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,103.7
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,98.11
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,100.55
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,95.16
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,96.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-05-31,IX,99.85
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-05-31,IX,98.23
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-06-30,IX,97.0181
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,96.7264
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-06-30,IX,98.7071
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,98.9407
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,97.0963
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,101.5337
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-06-30,IX,126.9041
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,129.3949
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-06-30,IX,86.2469
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,88.2731
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,138.2057
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,78.7169
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,68.79
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,103.19
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,97.31
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,100.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,94.36
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,96.05
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-06-30,IX,98.99
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-06-30,IX,97.75
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-07-31,IX,96.0504
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,95.7247
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-07-31,IX,98.0832
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,98.2942
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,96.1872
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,100.7697
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-07-31,IX,125.6384
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,128.0549
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-07-31,IX,85.7018
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,87.6963
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,136.9116
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,78.4337
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,68.14
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,102.31
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,96.44
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,99.91
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,93.5
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,95.3
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-07-31,IX,98.06
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-07-31,IX,96.92
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-08-31,IX,95.3871
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,95.0478
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-08-31,IX,97.9032
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,98.1111
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,95.4963
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,100.777
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-08-31,IX,124.7707
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,127.1494
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-08-31,IX,85.5445
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,87.5329
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,135.9283
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,78.2419
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,67.65
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,102.26
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,95.7
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2003_04,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,99.66
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,92.81
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,95.19
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-08-31,IX,97.35
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-08-31,IX,96.87
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-09-30,IX,96.4163
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,96.218
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-09-30,IX,99.5913
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,99.9816
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,96.5502
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,102.8142
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-09-30,IX,126.117
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,128.7148
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-09-30,IX,87.0195
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,89.2017
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,137.4284
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,79.6696
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,68.4
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,104.88
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,93.85
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,97.62
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-09-30,IX,98.43
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-09-30,IX,99.35
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-10-31,IX,98.0766
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,97.9612
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-10-31,IX,102.5055
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,103.0108
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,98.33
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,106.0432
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-10-31,IX,128.2887
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,131.0467
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-10-31,IX,89.5658
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,91.9043
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,139.9617
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,82.2059
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,69.66
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,107.34
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,95.61
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,99.96
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-10-31,IX,100.24
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-10-31,IX,101.68
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-11-30,IX,98.7438
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,98.3336
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-11-30,IX,103.1941
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,103.4212
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,98.6678
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,106.4282
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-11-30,IX,129.1614
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,131.5449
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-11-30,IX,90.1675
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,92.2705
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,140.4426
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,82.4615
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,69.9
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,107.92
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,95.93
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,100.49
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-11-30,IX,100.59
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-11-30,IX,102.23
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2006-12-31,IX,98.2617
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,97.6589
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2006-12-31,IX,101.9453
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,101.9574
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,97.9342
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,104.9574
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2006-12-31,IX,128.5309
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,130.6423
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2006-12-31,IX,89.0763
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,90.9644
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,139.3983
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,81.12
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,69.38
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,106.52
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,95.21
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,99.15
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2006-12-31,IX,99.84
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2006-12-31,IX,100.9
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2007-01-31,IX,99.4179
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,98.9653
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,EXP_WTS,2007-01-31,IX,102.1602
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,102.6123
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,99.2639
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,105.9119
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,EXP_WTS,2007-01-31,IX,130.0432
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,132.39
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,EXP_WTS,2007-01-31,IX,89.2641
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_40CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,91.5488
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,141.2911
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2015_16,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,82.2657
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,70.32
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_1993_94,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,107.69
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,96.52
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2005_06,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,100.38
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,NEER,TRD_WTS,2007-01-31,IX,101.2
RBI:INX_NEER_REER_M_RN(1.0),N_A,MBY_2006_07,CURR_BASK_6CURR,M,2007,2006,REER,TRD_WTS,2007-01-31,IX,102.01
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,EXP_WTS,2007-02-28,IX,99.5927
RBI:INX_NEER_REER_M_RN(1.0),N_A,BY_2004_05,CURR_BASK_36CURR,M,2007,2006,NEER,TRD_WTS,2007-02-28,IX,99.1502
