DATAFLOW,ACT_CAT_RN,AUDST,BAL_SHT_ITMS_RN,COMP_COUNT,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_BWB,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,11662000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_CD_OH,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-701000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CCE_CD_OH,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,2147000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,3257000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,13130000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWG,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,15000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWIDBI,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,2378000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_DWIDBI,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,15473000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_IC,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-1563000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_IC,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-2522000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_RP,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,2427000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_CI_RP,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,180000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_INV,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-11811000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_INV,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,13258000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_OCA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,96000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_OCA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,14188000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_STLA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,40727000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_STLA,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,52049000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_TR,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,-682000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CA_TR,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,-4499000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CURR_AST,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,58514000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,CURR_AST,2995,AFY,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,98500000000
RBI:USES_FND_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,NCA,2995,AFY,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,296956000000
