DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_MB,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,970000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_MB,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,1228000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NE,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,4620000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NE,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,16419000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NE,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,3998000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NP,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,30437000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NP,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,28233000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FBI_NP,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,24330000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,7387000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,6680000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,5576000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI_OTH,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,6457000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI_OTH,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,5520000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FEE_BI_OTH,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,4034000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,287050000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,262228000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,224531000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI_OTH,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,127251000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI_OTH,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,117110000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_FI_FND_BI_OTH,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,108879000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NFI,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,3368000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NFI,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,3579000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NFI,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,5634000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NOSD,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,5471000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NOSD,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,11513000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_NOSD,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,2808000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_ENA,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,303276000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_ENA,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,284000000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_ENA,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,238549000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_INC,CURR_FIN_YR,2014,2013,0,2014-03-31,INR,303276000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_INC,PREV_FIN_YR,2014,2013,0,2014-03-31,INR,284000000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_STIH,N_A,7862.000000000000,AFY,GRP_TTL_INC,PREV_TO_PREV_FIN_YR,2014,2013,0,2014-03-31,INR,238549000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_BD,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,17729000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_BD,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,8076000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_BD,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,10555000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_DP,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,37603000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_DP,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,29597000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_DP,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,27843000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,600237000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,498871000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,453123000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT_NOSD,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,585524000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT_NOSD,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,493050000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EBT_NOSD,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,423442000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EWE,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,10889000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EWE,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,9126000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_EWE,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,9499000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_INT,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,933791000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_INT,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,828485000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_INT,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,707263000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_LCT,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,180871000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_LCT,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,149512000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_LCT,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,131404000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NOSD,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,14713000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NOSD,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,5821000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NOSD,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,29680000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,419366000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,349359000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,321719000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_DIV,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,93657000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_DIV,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,101569000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_DIV,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,86773000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_PR,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,325712000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_PR,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,247790000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_NP_PR,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,234946000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,351699000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,278572000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,254143000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_INS,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1718000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_INS,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1508000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_INS,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1449000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_OTH,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,326902000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_OTH,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,257272000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_OTH,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,233423000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_RENT,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,23079000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_RENT,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,19792000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OE_RENT,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,19271000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OP,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,623127000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OP,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,522647000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OP,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,451285000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OTH_PROV,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2411000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OTH_PROV,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,23798000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_OTH_PROV,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,18275000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_PF,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,14690000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_PF,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,10169000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_PF,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,8411000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_SWB,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,179605000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_SWB,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,143601000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_SWB,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,128853000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_TTL_EXP,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1548417000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_TTL_EXP,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1331424000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_ENA_TTL_EXP,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1164842000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FIN_INC,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2122637000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FIN_INC,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1813300000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FIN_INC,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1574919000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_BRK,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,5990000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_BRK,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,5113000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_BRK,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,4637000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_DIV,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,22574000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_DIV,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,33030000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_DIV,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,32232000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1550028000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1295874000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1102715000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_LNA,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1317147000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_LNA,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1066937000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_LNA,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,892510000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_OTH,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,232881000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_OTH,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,228937000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_INT_OTH,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,210205000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_LR,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,21307000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_LR,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,22498000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_LR,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,19073000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_MB,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,1155000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_MB,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,704000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_MB,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,521000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NE,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,48273000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NE,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,40632000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NE,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,47493000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NP,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,102798000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NP,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,65039000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FBI_NP,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,36568000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,54134000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,38367000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,39171000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI_OTH,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,46989000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI_OTH,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,32550000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FEE_BI_OTH,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,34013000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,2068503000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1774933000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,1535748000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI_OTH,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,323523000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI_OTH,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,317860000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_FI_FND_BI_OTH,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,297667000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_NFI,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,11304000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_NFI,PREV_FIN_YR,2015,2014,0,2015-03-31,INR,11174000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_NFI,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,INR,13365000000
RBI:CI_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,23293.000000000000,AFY,GRP_NOSD,CURR_FIN_YR,2015,2014,0,2015-03-31,INR,14713000000
