DATAFLOW,ACT_CAT_RN,AUDST,COMP_COUNT,FINC_RATIOS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,PT,5.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,PT,4.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,PT,3.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,PT,3.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,PT,44.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,PT,42.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,PT,38.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2015,2014,0,2015-03-31,PT,6.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2015,2014,0,2015-03-31,PT,5.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_STIH,N_A,10460,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2015,2014,0,2015-03-31,PT,4.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,40.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,41.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,39.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,49.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,48.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,46.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,121.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,112.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,100.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,29.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,31.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,33.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,238.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,218.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,201.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,16.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,16.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,17.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,22.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,23.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,24.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,55.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,55.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,54.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,77.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,76.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,75.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_TP_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,28.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_TP_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,26.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,26.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,2.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,1.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,1.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,8.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,7.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,7.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,8.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,8.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,7.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,34.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,33.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,34.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,3.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,3.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_ALL_ACT,N_A,21186,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,3.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,48.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,43.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,37.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,59.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,58.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,56.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,202.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,192.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,169.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,22.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,23.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,24.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,353.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,335.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,312.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,10.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,13.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,13.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,14.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,18.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,18.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,61.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,59.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,59.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,86.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,81.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,81.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_TP_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,28.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_TP_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,26.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PAR_TP_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,26.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,1.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_TTL_PUSC,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,7.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_TTL_PUSC,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,9.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_DIV_TTL_PUSC,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,8.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,12.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,11.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,11.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,2.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_NET_PFT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,2.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_FIN_INC,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,46.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_FIN_INC,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,44.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_FIN_INC,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,46.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,4.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,4.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_AST_FIN,N_A,4039,PR_OP_PFT_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,4.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BNK_BRRW_TTL_BRRW,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,6.5
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,18.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BNK_BRRW_TTL_BRRW,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,18.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BRRW_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,24.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BRRW_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,25.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_BRRW_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,21.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_DEBT_EQU,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,17.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_DEBT_EQU,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,16.3
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_DEBT_EQU,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,10.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_NET_WRT_TTL_NET_AST,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,65.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,62.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_NET_WRT_TTL_NET_AST,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,66.7
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_TTL_OLIB_NET_WRT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,52.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_TTL_OLIB_NET_WRT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,60.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,CSR_TTL_OLIB_NET_WRT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,50.2
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,0.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,0.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,1.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,1.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,0.9
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_DIV_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,1.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,81.8
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_EBT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,79.4
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_EBT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,79.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_NET_PFT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,99.0
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_NET_PFT,AFY,PREV_FIN_YR,2016,2015,0,2016-03-31,PT,99.1
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_PFT_RET_NET_PFT,AFY,PREV_TO_PREV_FIN_YR,2016,2015,0,2016-03-31,PT,98.6
RBI:FIN_RATIOS_NGNBFI_AW_RN(1.0),AC_DIV,N_A,922,PAR_TP_EBT,AFY,CURR_FIN_YR,2016,2015,0,2016-03-31,PT,16.5
