DATAFLOW,AUDST,COMP_COUNT,FREQ,INDS_GRP_RN,PERF_IND_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-3.2839
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,INT,2016,2015,0,2015-06-30,PT,8.9645
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,NET_PFT,2016,2015,0,2015-06-30,PT,-86.9263
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,OPR_PFT,2016,2015,0,2015-06-30,PT,-4.7081
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,OTH_INC,2016,2015,0,2015-06-30,PT,22.4702
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,0.681413
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,SALES,2016,2015,0,2015-06-30,INR,52050100000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,SALES,2016,2015,0,2015-06-30,PT,-2.783
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,12,QFY,MNF_FPB_DAIRY_PRD,TAX_PROV,2016,2015,0,2015-06-30,PT,-107.7913
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,DEPRC,2016,2015,0,2015-06-30,PT,-12.5404
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,EBITDA,2016,2015,0,2015-06-30,PT,-8.5163
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,EXPD,2016,2015,0,2015-06-30,PT,-8.7267
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-7.5141
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,INT,2016,2015,0,2015-06-30,PT,-10.4479
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,NET_PFT,2016,2015,0,2015-06-30,PT,-23.6915
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,OPR_PFT,2016,2015,0,2015-06-30,PT,-9.7992
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,OTH_INC,2016,2015,0,2015-06-30,PT,9.5491
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,1.706893
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,SALES,2016,2015,0,2015-06-30,INR,130381900000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,SALES,2016,2015,0,2015-06-30,PT,-8.081
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,42,QFY,MNF_FPB_EDD_OIL,TAX_PROV,2016,2015,0,2015-06-30,PT,41.578
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,DEPRC,2016,2015,0,2015-06-30,PT,-10.2337
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,EXPD,2016,2015,0,2015-06-30,PT,-6.5127
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,INT,2016,2015,0,2015-06-30,PT,-0.5171
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,OTH_INC,2016,2015,0,2015-06-30,PT,14.8861
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,1.17773
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,SALES,2016,2015,0,2015-06-30,INR,89961500000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,41,QFY,MNF_FPB_ESGR,SALES,2016,2015,0,2015-06-30,PT,-1.05
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,DEPRC,2016,2015,0,2015-06-30,PT,3.4953
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,EBITDA,2016,2015,0,2015-06-30,PT,-10.0825
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,EXPD,2016,2015,0,2015-06-30,PT,6.6908
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-13.4906
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,INT,2016,2015,0,2015-06-30,PT,-24.3535
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,OPR_PFT,2016,2015,0,2015-06-30,PT,-14.3198
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,OTH_INC,2016,2015,0,2015-06-30,PT,26.498
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,1.950662
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,SALES,2016,2015,0,2015-06-30,INR,149002300000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,SALES,2016,2015,0,2015-06-30,PT,4.7107
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,91,QFY,MNF_FPB_OFP,TAX_PROV,2016,2015,0,2015-06-30,PT,50.8659
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,DEPRC,2016,2015,0,2015-06-30,PT,-8.4239
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,EBITDA,2016,2015,0,2015-06-30,PT,28.2977
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,EXPD,2016,2015,0,2015-06-30,PT,0.4753
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,75.0286
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,INT,2016,2015,0,2015-06-30,PT,-2.0792
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,OPR_PFT,2016,2015,0,2015-06-30,PT,42.6732
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,OTH_INC,2016,2015,0,2015-06-30,PT,-30.8305
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,0.177882
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,SALES,2016,2015,0,2015-06-30,INR,13587600000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,SALES,2016,2015,0,2015-06-30,PT,4.9706
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,13,QFY,MNF_GGP,TAX_PROV,2016,2015,0,2015-06-30,PT,89.5288
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,DEPRC,2016,2015,0,2015-06-30,PT,4.4405
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,EBITDA,2016,2015,0,2015-06-30,PT,-28.5363
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,EXPD,2016,2015,0,2015-06-30,PT,-2.1
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-41.3011
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,INT,2016,2015,0,2015-06-30,PT,20.1123
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,NET_PFT,2016,2015,0,2015-06-30,PT,-141.0163
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,OPR_PFT,2016,2015,0,2015-06-30,PT,-35.8926
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,OTH_INC,2016,2015,0,2015-06-30,PT,90.9889
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,7.215244
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,SALES,2016,2015,0,2015-06-30,INR,551140000000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,SALES,2016,2015,0,2015-06-30,PT,-5.5872
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,155,QFY,MNF_INS,TAX_PROV,2016,2015,0,2015-06-30,PT,-74.3117
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,DEPRC,2016,2015,0,2015-06-30,PT,-8.79
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,EBITDA,2016,2015,0,2015-06-30,PT,7.1433
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,EXPD,2016,2015,0,2015-06-30,PT,7.4332
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,8.3062
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,INT,2016,2015,0,2015-06-30,PT,-8.4459
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,NET_PFT,2016,2015,0,2015-06-30,PT,25.0858
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,OPR_PFT,2016,2015,0,2015-06-30,PT,-3.4516
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,2.378374
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,SALES,2016,2015,0,2015-06-30,INR,181673300000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,SALES,2016,2015,0,2015-06-30,PT,9.7136
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,32,QFY,MNF_JRA,TAX_PROV,2016,2015,0,2015-06-30,PT,2.7005
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,DEPRC,2016,2015,0,2015-06-30,PT,1.9252
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,EBITDA,2016,2015,0,2015-06-30,PT,5.7045
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,EXPD,2016,2015,0,2015-06-30,PT,11.6642
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,6.4412
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,INT,2016,2015,0,2015-06-30,PT,8.8225
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,NET_PFT,2016,2015,0,2015-06-30,PT,36.6765
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,OPR_PFT,2016,2015,0,2015-06-30,PT,7.0115
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,OTH_INC,2016,2015,0,2015-06-30,PT,-22.2041
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,0.280469
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,SALES,2016,2015,0,2015-06-30,INR,21423800000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,SALES,2016,2015,0,2015-06-30,PT,8.6091
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_LTH,TAX_PROV,2016,2015,0,2015-06-30,PT,11.1481
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,DEPRC,2016,2015,0,2015-06-30,PT,-2.5709
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,EBITDA,2016,2015,0,2015-06-30,PT,2.5192
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,EXPD,2016,2015,0,2015-06-30,PT,1.4076
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,3.9491
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,INT,2016,2015,0,2015-06-30,PT,-7.2151
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,NET_PFT,2016,2015,0,2015-06-30,PT,7.3862
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,OPR_PFT,2016,2015,0,2015-06-30,PT,5.5368
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,OTH_INC,2016,2015,0,2015-06-30,PT,-11.1801
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,3.300532
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,SALES,2016,2015,0,2015-06-30,INR,252112800000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,SALES,2016,2015,0,2015-06-30,PT,-0.0609
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,131,QFY,MNF_MMT,TAX_PROV,2016,2015,0,2015-06-30,PT,11.0282
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,DEPRC,2016,2015,0,2015-06-30,PT,-1.0152
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,EBITDA,2016,2015,0,2015-06-30,PT,29.0741
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,EXPD,2016,2015,0,2015-06-30,PT,9.4227
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,40.9758
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,INT,2016,2015,0,2015-06-30,PT,7.5449
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,NET_PFT,2016,2015,0,2015-06-30,PT,37.3958
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,OPR_PFT,2016,2015,0,2015-06-30,PT,58.8284
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,OTH_INC,2016,2015,0,2015-06-30,PT,-20.2404
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,6.097723
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,SALES,2016,2015,0,2015-06-30,INR,465777600000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,SALES,2016,2015,0,2015-06-30,PT,15.3643
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,14,QFY,MNF_MMT_MV,TAX_PROV,2016,2015,0,2015-06-30,PT,67.4118
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,DEPRC,2016,2015,0,2015-06-30,PT,3.4804
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,EBITDA,2016,2015,0,2015-06-30,PT,16.9645
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,EXPD,2016,2015,0,2015-06-30,PT,7.8673
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,22.4823
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,INT,2016,2015,0,2015-06-30,PT,21.9884
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,NET_PFT,2016,2015,0,2015-06-30,PT,12.0909
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,OPR_PFT,2016,2015,0,2015-06-30,PT,31.0911
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,OTH_INC,2016,2015,0,2015-06-30,PT,-16.0776
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,7.847737
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,SALES,2016,2015,0,2015-06-30,INR,599453300000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,SALES,2016,2015,0,2015-06-30,PT,10.8319
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,96,QFY,MNF_MMT_OTH,TAX_PROV,2016,2015,0,2015-06-30,PT,44.348
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,DEPRC,2016,2015,0,2015-06-30,PT,15.8696
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,EBITDA,2016,2015,0,2015-06-30,PT,-19.7012
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,EXPD,2016,2015,0,2015-06-30,PT,3.0025
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-35.7876
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,INT,2016,2015,0,2015-06-30,PT,32.1609
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,NET_PFT,2016,2015,0,2015-06-30,PT,-130.6233
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,OPR_PFT,2016,2015,0,2015-06-30,PT,-25.0441
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,OTH_INC,2016,2015,0,2015-06-30,PT,54.8243
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,1.750014
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,SALES,2016,2015,0,2015-06-30,INR,133675700000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,SALES,2016,2015,0,2015-06-30,PT,-2.5134
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,82,QFY,MNF_MMT_PRTS,TAX_PROV,2016,2015,0,2015-06-30,PT,-60.5256
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,DEPRC,2016,2015,0,2015-06-30,PT,-0.8801
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,EBITDA,2016,2015,0,2015-06-30,PT,-32.9691
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,EXPD,2016,2015,0,2015-06-30,PT,4.3035
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,-41.8055
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,INT,2016,2015,0,2015-06-30,PT,-8.2214
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,NET_PFT,2016,2015,0,2015-06-30,PT,-113.565
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,OPR_PFT,2016,2015,0,2015-06-30,PT,-35.5031
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,OTH_INC,2016,2015,0,2015-06-30,PT,22.1622
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,0.020203
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,SALES,2016,2015,0,2015-06-30,INR,1543200000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,SALES,2016,2015,0,2015-06-30,PT,-3.8145
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,10,QFY,MNF_MPOSE,TAX_PROV,2016,2015,0,2015-06-30,PT,-37.5912
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,DEPRC,2016,2015,0,2015-06-30,PT,-0.4701
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,EBITDA,2016,2015,0,2015-06-30,PT,8.691
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,EXPD,2016,2015,0,2015-06-30,PT,0.4934
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,15.4827
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,INT,2016,2015,0,2015-06-30,PT,-14.9548
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,NET_PFT,2016,2015,0,2015-06-30,PT,-30.837
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,OPR_PFT,2016,2015,0,2015-06-30,PT,13.638
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,OTH_INC,2016,2015,0,2015-06-30,PT,-20.9143
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,0.671309
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,SALES,2016,2015,0,2015-06-30,INR,51278300000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,SALES,2016,2015,0,2015-06-30,PT,2.604
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,52,QFY,MNF_OTH,TAX_PROV,2016,2015,0,2015-06-30,PT,118.601
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,DEPRC,2016,2015,0,2015-06-30,PT,10.6469
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,EBITDA,2016,2015,0,2015-06-30,PT,18.0147
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,EXPD,2016,2015,0,2015-06-30,PT,-34.8815
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,19.8661
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,INT,2016,2015,0,2015-06-30,PT,28.5865
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,NET_PFT,2016,2015,0,2015-06-30,PT,17.8608
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,OPR_PFT,2016,2015,0,2015-06-30,PT,25.237
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,OTH_INC,2016,2015,0,2015-06-30,PT,-7.9778
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,PC_SHARE_SAL,2016,2015,0,2015-06-30,PT,11.106175
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,SALES,2016,2015,0,2015-06-30,INR,848350700000
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,SALES,2016,2015,0,2015-06-30,PT,-31.3663
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,22,QFY,MNF_PETR_PRD,TAX_PROV,2016,2015,0,2015-06-30,PT,24.5255
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,129,QFY,MNF_PM,DEPRC,2016,2015,0,2015-06-30,PT,4.284
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,129,QFY,MNF_PM,EBITDA,2016,2015,0,2015-06-30,PT,6.578
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,129,QFY,MNF_PM,EXPD,2016,2015,0,2015-06-30,PT,12.8056
RBI:PRF_LNGNFC_IND_QTR_RN(1.0),N_A,129,QFY,MNF_PM,GROSS_PFT_EBIT,2016,2015,0,2015-06-30,PT,6.964
