DATAFLOW,AUDST,COMP_COUNT,FREQ,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,CORM_TO_SAL,0,2017-09-30,RPT,49.074272931821
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,CSH_CVG_RATIO,0,2017-09-30,RPT,4.258206697179
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,EBITDA_TO_SAL,0,2017-09-30,RPT,18.885006745399
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,EBIT_TO_SAL,0,2017-09-30,RPT,14.618579230579
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,INT_BURDEN,0,2017-09-30,RPT,30.337880737596
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,INT_CVG,0,2017-09-30,RPT,3.2962091474
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,INT_TO_SAL,0,2017-09-30,RPT,4.434967132504
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,NET_PFT_TO_SAL,0,2017-09-30,RPT,5.80489143783
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,OPR_PFTS_TO_SAL,0,2017-09-30,RPT,15.740828946098
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,OTH_INC_NET_PFT,0,2017-09-30,RPT,54.164282536107
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,SC_TO_SAL,0,2017-09-30,RPT,10.782513350967
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2018,2017,TAX_PROV_TO_EBT,0,2017-09-30,RPT,25.182106028626
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,CORM_TO_SAL,0,2017-12-31,RPT,50.971870345801
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,CSH_CVG_RATIO,0,2017-12-31,RPT,4.596298762884
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,EBITDA_TO_SAL,0,2017-12-31,RPT,18.187062505791
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,EBIT_TO_SAL,0,2017-12-31,RPT,14.061250329532
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,INT_BURDEN,0,2017-12-31,RPT,28.140406650326
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,INT_CVG,0,2017-12-31,RPT,3.553608916979
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,INT_TO_SAL,0,2017-12-31,RPT,3.956893022851
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,NET_PFT_TO_SAL,0,2017-12-31,RPT,6.747614657387
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,OPR_PFTS_TO_SAL,0,2017-12-31,RPT,15.363198402349
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,OTH_INC_NET_PFT,0,2017-12-31,RPT,41.849812812753
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,SC_TO_SAL,0,2017-12-31,RPT,10.392255128008
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2705.000000000000,QFY,2018,2017,TAX_PROV_TO_EBT,0,2017-12-31,RPT,22.918553780062
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,CORM_TO_SAL,0,2018-03-31,RPT,50.91267593914
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,CSH_CVG_RATIO,0,2018-03-31,RPT,5.45129911163
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,EBITDA_TO_SAL,0,2018-03-31,RPT,18.174711831309
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,EBIT_TO_SAL,0,2018-03-31,RPT,14.3378761927
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,INT_BURDEN,0,2018-03-31,RPT,23.253198307739
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,INT_CVG,0,2018-03-31,RPT,4.300483687301
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,INT_TO_SAL,0,2018-03-31,RPT,3.334014784207
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,NET_PFT_TO_SAL,0,2018-03-31,RPT,5.501755677757
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,OPR_PFTS_TO_SAL,0,2018-03-31,RPT,14.599337678153
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,OTH_INC_NET_PFT,0,2018-03-31,RPT,64.986058316083
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,SC_TO_SAL,0,2018-03-31,RPT,9.926192791677
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2723.000000000000,QFY,2018,2017,TAX_PROV_TO_EBT,0,2018-03-31,RPT,23.874843143487
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,CORM_TO_SAL,0,2018-06-30,RPT,51.536450373166
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,CSH_CVG_RATIO,0,2018-06-30,RPT,5.049960309072
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,EBITDA_TO_SAL,0,2018-06-30,RPT,18.497938497869
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,EBIT_TO_SAL,0,2018-06-30,RPT,14.628651991858
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,INT_BURDEN,0,2018-06-30,RPT,25.039811665508
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,INT_CVG,0,2018-06-30,RPT,3.99364026119
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,INT_TO_SAL,0,2018-06-30,RPT,3.662986907964
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,NET_PFT_TO_SAL,0,2018-06-30,RPT,7.748001097538
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,OPR_PFTS_TO_SAL,0,2018-06-30,RPT,15.698314687108
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,OTH_INC_NET_PFT,0,2018-06-30,RPT,36.13349785987
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,SC_TO_SAL,0,2018-06-30,RPT,10.097753675478
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2724.000000000000,QFY,2019,2018,TAX_PROV_TO_EBT,0,2018-06-30,RPT,26.563078443862
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,CORM_TO_SAL,0,2018-09-30,RPT,52.406647275445
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,CSH_CVG_RATIO,0,2018-09-30,RPT,5.515355797248
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,EBITDA_TO_SAL,0,2018-09-30,RPT,18.420698966279
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,EBIT_TO_SAL,0,2018-09-30,RPT,14.82924733516
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,INT_BURDEN,0,2018-09-30,RPT,22.522337512288
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,INT_CVG,0,2018-09-30,RPT,4.440036472477
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,INT_TO_SAL,0,2018-09-30,RPT,3.339893135357
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,NET_PFT_TO_SAL,0,2018-09-30,RPT,7.322994657297
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,OPR_PFTS_TO_SAL,0,2018-09-30,RPT,14.71584302239
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,OTH_INC_NET_PFT,0,2018-09-30,RPT,50.592088582199
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,SC_TO_SAL,0,2018-09-30,RPT,10.117930092677
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2700.000000000000,QFY,2019,2018,TAX_PROV_TO_EBT,0,2018-09-30,RPT,24.920636508745
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,CORM_TO_SAL,0,2018-12-31,RPT,52.389156026983
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,CSH_CVG_RATIO,0,2018-12-31,RPT,5.634642914921
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,EBITDA_TO_SAL,0,2018-12-31,RPT,17.822231062855
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,EBIT_TO_SAL,0,2018-12-31,RPT,14.166455414183
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,INT_BURDEN,0,2018-12-31,RPT,22.327210771312
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,INT_CVG,0,2018-12-31,RPT,4.478839789898
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,INT_TO_SAL,0,2018-12-31,RPT,3.162974359149
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,NET_PFT_TO_SAL,0,2018-12-31,RPT,7.889173693306
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,OPR_PFTS_TO_SAL,0,2018-12-31,RPT,14.465854245176
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,OTH_INC_NET_PFT,0,2018-12-31,RPT,42.544085707311
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,SC_TO_SAL,0,2018-12-31,RPT,10.241170645683
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2703.000000000000,QFY,2019,2018,TAX_PROV_TO_EBT,0,2018-12-31,RPT,23.811919213242
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,CORM_TO_SAL,0,2019-03-31,RPT,50.61769584361
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,CSH_CVG_RATIO,0,2019-03-31,RPT,5.56384163669
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,EBITDA_TO_SAL,0,2019-03-31,RPT,17.518207119586
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,EBIT_TO_SAL,0,2019-03-31,RPT,13.911527935466
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,INT_BURDEN,0,2019-03-31,RPT,22.63289269357
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,INT_CVG,0,2019-03-31,RPT,4.418348169362
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,INT_TO_SAL,0,2019-03-31,RPT,3.14858118967
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,NET_PFT_TO_SAL,0,2019-03-31,RPT,4.648867784164
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,OPR_PFTS_TO_SAL,0,2019-03-31,RPT,14.347435237996
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,OTH_INC_NET_PFT,0,2019-03-31,RPT,68.205249725327
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,SC_TO_SAL,0,2019-03-31,RPT,10.067159759264
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2701.000000000000,QFY,2019,2018,TAX_PROV_TO_EBT,0,2019-03-31,RPT,24.164097159384
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,CORM_TO_SAL,0,2019-06-30,RPT,50.957848645511
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,CSH_CVG_RATIO,0,2019-06-30,RPT,5.567746998789
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,EBITDA_TO_SAL,0,2019-06-30,RPT,19.015264278575
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,EBIT_TO_SAL,0,2019-06-30,RPT,14.758456949697
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_BURDEN,0,2019-06-30,RPT,23.140989241445
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_CVG,0,2019-06-30,RPT,4.321336437117
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_TO_SAL,0,2019-06-30,RPT,3.415252934933
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,NET_PFT_TO_SAL,0,2019-06-30,RPT,8.177070584918
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,OPR_PFTS_TO_SAL,0,2019-06-30,RPT,16.06631816708
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,OTH_INC_NET_PFT,0,2019-06-30,RPT,36.063601027668
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,SC_TO_SAL,0,2019-06-30,RPT,10.857759402515
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,TAX_PROV_TO_EBT,0,2019-06-30,RPT,26.52107953229
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,CORM_TO_SAL,0,2019-09-30,RPT,49.75057916604
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,CSH_CVG_RATIO,0,2019-09-30,RPT,4.506430615596
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,EBITDA_TO_SAL,0,2019-09-30,RPT,16.300386094413
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,EBIT_TO_SAL,0,2019-09-30,RPT,11.746278752414
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_BURDEN,0,2019-09-30,RPT,30.793914503666
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_CVG,0,2019-09-30,RPT,3.247394870441
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,INT_TO_SAL,0,2019-09-30,RPT,3.617139036381
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,NET_PFT_TO_SAL,0,2019-09-30,RPT,3.831980675531
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,OPR_PFTS_TO_SAL,0,2019-09-30,RPT,12.320772823192
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,OTH_INC_NET_PFT,0,2019-09-30,RPT,103.852644577073
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,SC_TO_SAL,0,2019-09-30,RPT,11.54582221783
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2696.000000000000,QFY,2020,2019,TAX_PROV_TO_EBT,0,2019-09-30,RPT,15.93694867488
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,CORM_TO_SAL,0,2019-12-31,RPT,49.20342079766
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,CSH_CVG_RATIO,0,2019-12-31,RPT,4.772819067015
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,EBITDA_TO_SAL,0,2019-12-31,RPT,18.291307397644
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,EBIT_TO_SAL,0,2019-12-31,RPT,13.190465941957
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,INT_BURDEN,0,2019-12-31,RPT,29.054248085536
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,INT_CVG,0,2019-12-31,RPT,3.441837479518
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,INT_TO_SAL,0,2019-12-31,RPT,3.832390698414
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,NET_PFT_TO_SAL,0,2019-12-31,RPT,5.886024518858
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,OPR_PFTS_TO_SAL,0,2019-12-31,RPT,15.463347381193
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,OTH_INC_NET_PFT,0,2019-12-31,RPT,48.04533191105
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,SC_TO_SAL,0,2019-12-31,RPT,11.209674818355
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2702.000000000000,QFY,2020,2019,TAX_PROV_TO_EBT,0,2019-12-31,RPT,20.438236633422
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,CORM_TO_SAL,0,2020-03-31,RPT,50.197782017047
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,3.825298834945
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,17.315852202069
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,11.751739473323
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,INT_BURDEN,0,2020-03-31,RPT,38.519119147682
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,INT_CVG,0,2020-03-31,RPT,2.596113364291
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,4.526666529654
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,-0.164179603459
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,13.30664654116
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,11.958066755952
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2620.000000000000,QFY,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,20.661366358644
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,CORM_TO_SAL,0,2020-06-30,RPT,43.129709471696
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,CSH_CVG_RATIO,0,2020-06-30,RPT,3.278408260616
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,EBITDA_TO_SAL,0,2020-06-30,RPT,20.664137687515
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,EBIT_TO_SAL,0,2020-06-30,RPT,12.907554202221
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,INT_BURDEN,0,2020-06-30,RPT,48.832650153747
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,INT_CVG,0,2020-06-30,RPT,2.047810218883
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,INT_TO_SAL,0,2020-06-30,RPT,6.303100786976
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,NET_PFT_TO_SAL,0,2020-06-30,RPT,-0.432929980513
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,OPR_PFTS_TO_SAL,0,2020-06-30,RPT,15.420525389635
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,SC_TO_SAL,0,2020-06-30,RPT,16.543817047849
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2536.000000000000,QFY,2021,2020,TAX_PROV_TO_EBT,0,2020-06-30,RPT,21.80296144118
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,CORM_TO_SAL,0,2020-09-30,RPT,46.884034758104
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,CSH_CVG_RATIO,0,2020-09-30,RPT,4.898345385647
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,EBITDA_TO_SAL,0,2020-09-30,RPT,22.182255315439
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,EBIT_TO_SAL,0,2020-09-30,RPT,16.548705579114
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,INT_BURDEN,0,2020-09-30,RPT,27.364799218861
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,INT_CVG,0,2020-09-30,RPT,3.654329754083
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,INT_TO_SAL,0,2020-09-30,RPT,4.528520055045
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,NET_PFT_TO_SAL,0,2020-09-30,RPT,8.527163455107
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,OPR_PFTS_TO_SAL,0,2020-09-30,RPT,18.004701492612
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,OTH_INC_NET_PFT,0,2020-09-30,RPT,48.991131046344
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,SC_TO_SAL,0,2020-09-30,RPT,12.160376184955
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2637.000000000000,QFY,2021,2020,TAX_PROV_TO_EBT,0,2020-09-30,RPT,18.618587377399
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,CORM_TO_SAL,0,2020-12-31,RPT,49.228660813228
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,CSH_CVG_RATIO,0,2020-12-31,RPT,5.843750498236
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,EBITDA_TO_SAL,0,2020-12-31,RPT,22.573868739401
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,EBIT_TO_SAL,0,2020-12-31,RPT,17.545819855677
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,INT_BURDEN,0,2020-12-31,RPT,22.016113934833
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,INT_CVG,0,2020-12-31,RPT,4.542127656861
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,INT_TO_SAL,0,2020-12-31,RPT,3.862907690226
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,NET_PFT_TO_SAL,0,2020-12-31,RPT,9.282746578655
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,OPR_PFTS_TO_SAL,0,2020-12-31,RPT,19.012839053454
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,OTH_INC_NET_PFT,0,2020-12-31,RPT,38.361810868942
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,SC_TO_SAL,0,2020-12-31,RPT,11.21371396739
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2692.000000000000,QFY,2021,2020,TAX_PROV_TO_EBT,0,2020-12-31,RPT,20.111600159255
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2608.000000000000,QFY,2021,2020,CORM_TO_SAL,0,2021-03-31,RPT,50.5465136628
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2608.000000000000,QFY,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,6.190001975262
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2608.000000000000,QFY,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,20.639759866618
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2608.000000000000,QFY,2021,2020,EBIT_TO_SAL,0,2021-03-31,RPT,16.097064081142
RBI:RATIO_LNGNFC_QTR_RN(1.0),N_A,2608.000000000000,QFY,2021,2020,INT_BURDEN,0,2021-03-31,RPT,20.714152995057
