DATAFLOW,AUDST,COMP_COUNT,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TYP_RATIO_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,6.586667991251
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1841,AFY,ICC_MANF,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,20.757714287653
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,34.424662017058
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,29.687335271589
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,26.757827894075
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,INT_BURDEN,0,2020-03-31,RPT,3.222928538772
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,INT_CVG,0,2020-03-31,RPT,31.027681438476
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,0.862385671554
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,19.997399117928
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,24.633102269243
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,OTH_INC_NET_PFT,0,2020-03-31,RPT,25.27445180516
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,48.697771447714
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,195,AFY,ICC_SRV_IT,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,21.356238786481
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,CORM_TO_SAL,0,2020-03-31,RPT,23.492958072558
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,CSH_CVG_RATIO,0,2020-03-31,RPT,1.98336910697
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,EBITDA_TO_SAL,0,2020-03-31,RPT,20.935830889214
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,EBIT_TO_SAL,0,2020-03-31,RPT,4.805494215791
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,INT_CVG,0,2020-03-31,RPT,0.455251516969
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,INT_TO_SAL,0,2020-03-31,RPT,10.555690726268
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,NET_PFT_TO_SAL,0,2020-03-31,RPT,-40.106825153568
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,OPR_PFTS_TO_SAL,0,2020-03-31,RPT,16.687235425252
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,SC_TO_SAL,0,2020-03-31,RPT,8.41072054863
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,616,AFY,ICC_SRV_NON_IT,2020,2019,TAX_PROV_TO_EBT,0,2020-03-31,RPT,24.739675233982
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,CORM_TO_SAL,0,2021-03-31,RPT,49.892611826049
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,6.370719730265
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,19.379252142694
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,EBIT_TO_SAL,0,2021-03-31,RPT,15.203698398187
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,INT_BURDEN,0,2021-03-31,RPT,20.007796807633
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,INT_CVG,0,2021-03-31,RPT,4.998051557673
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,3.041925082755
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,9.336956446776
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,16.095641680828
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,OTH_INC_NET_PFT,0,2021-03-31,RPT,35.167888814558
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,SC_TO_SAL,0,2021-03-31,RPT,6.831579687279
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1830,AFY,ICC_MANF,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,19.356554453337
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,57.095095081614
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,30.857953632984
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,EBIT_TO_SAL,0,2021-03-31,RPT,27.755491016267
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,INT_BURDEN,0,2021-03-31,RPT,1.947239662162
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,INT_CVG,0,2021-03-31,RPT,51.354746897951
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,0.540465929497
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,20.845198495354
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,27.244967669847
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,OTH_INC_NET_PFT,0,2021-03-31,RPT,17.332461304902
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,SC_TO_SAL,0,2021-03-31,RPT,49.148659022164
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,198,AFY,ICC_SRV_IT,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,23.86080633469
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,CORM_TO_SAL,0,2021-03-31,RPT,31.12464918155
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,CSH_CVG_RATIO,0,2021-03-31,RPT,1.818421746803
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,EBITDA_TO_SAL,0,2021-03-31,RPT,23.956603999179
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,EBIT_TO_SAL,0,2021-03-31,RPT,5.104151833995
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,INT_CVG,0,2021-03-31,RPT,0.387429733122
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,INT_TO_SAL,0,2021-03-31,RPT,13.174393696788
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,NET_PFT_TO_SAL,0,2021-03-31,RPT,-24.175578053666
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,OPR_PFTS_TO_SAL,0,2021-03-31,RPT,19.868728811155
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,SC_TO_SAL,0,2021-03-31,RPT,8.494259595842
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,637,AFY,ICC_SRV_NON_IT,2021,2020,TAX_PROV_TO_EBT,0,2021-03-31,RPT,23.294029955547
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,CORM_TO_SAL,0,2022-03-31,RPT,54.94417819293
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,CSH_CVG_RATIO,0,2022-03-31,RPT,10.248111071821
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,EBITDA_TO_SAL,0,2022-03-31,RPT,18.446659953018
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,EBIT_TO_SAL,0,2022-03-31,RPT,15.183048630446
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,INT_BURDEN,0,2022-03-31,RPT,11.855365156668
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,INT_CVG,0,2022-03-31,RPT,8.43499957011
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,INT_TO_SAL,0,2022-03-31,RPT,1.800005857054
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,NET_PFT_TO_SAL,0,2022-03-31,RPT,10.578036099437
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,OPR_PFTS_TO_SAL,0,2022-03-31,RPT,16.13330050893
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,OTH_INC_NET_PFT,0,2022-03-31,RPT,21.869460666816
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,SC_TO_SAL,0,2022-03-31,RPT,5.469716083149
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1865,AFY,ICC_MANF,2022,2021,TAX_PROV_TO_EBT,0,2022-03-31,RPT,20.096349308512
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,CSH_CVG_RATIO,0,2022-03-31,RPT,63.817009969696
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,EBITDA_TO_SAL,0,2022-03-31,RPT,29.182608521011
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,EBIT_TO_SAL,0,2022-03-31,RPT,26.438277521571
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,INT_BURDEN,0,2022-03-31,RPT,1.729635139586
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,INT_CVG,0,2022-03-31,RPT,57.815661645219
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,INT_TO_SAL,0,2022-03-31,RPT,0.457285738314
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,NET_PFT_TO_SAL,0,2022-03-31,RPT,19.88307873061
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,OPR_PFTS_TO_SAL,0,2022-03-31,RPT,24.683661157875
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,OTH_INC_NET_PFT,0,2022-03-31,RPT,22.62701578609
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,SC_TO_SAL,0,2022-03-31,RPT,48.765184908105
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,216,AFY,ICC_SRV_IT,2022,2021,TAX_PROV_TO_EBT,0,2022-03-31,RPT,22.854351926959
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,CORM_TO_SAL,0,2022-03-31,RPT,36.542199418646
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,CSH_CVG_RATIO,0,2022-03-31,RPT,1.986008078324
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,EBITDA_TO_SAL,0,2022-03-31,RPT,24.29250687745
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,EBIT_TO_SAL,0,2022-03-31,RPT,8.923807137623
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,INT_BURDEN,0,2022-03-31,RPT,137.069600804845
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,INT_CVG,0,2022-03-31,RPT,0.729556367078
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,INT_TO_SAL,0,2022-03-31,RPT,12.231826820134
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,NET_PFT_TO_SAL,0,2022-03-31,RPT,-6.716188857523
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,OPR_PFTS_TO_SAL,0,2022-03-31,RPT,20.181077280852
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,SC_TO_SAL,0,2022-03-31,RPT,9.369514533659
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,699,AFY,ICC_SRV_NON_IT,2022,2021,TAX_PROV_TO_EBT,0,2022-03-31,RPT,18.113603899102
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,CORM_TO_SAL,0,2023-03-31,RPT,55.806401953732
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,CSH_CVG_RATIO,0,2023-03-31,RPT,8.981331265809
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,EBITDA_TO_SAL,0,2023-03-31,RPT,15.701407598333
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,EBIT_TO_SAL,0,2023-03-31,RPT,12.846660932017
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,INT_BURDEN,0,2023-03-31,RPT,13.608417065183
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,INT_CVG,0,2023-03-31,RPT,7.348393242286
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,INT_TO_SAL,0,2023-03-31,RPT,1.748227198579
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,NET_PFT_TO_SAL,0,2023-03-31,RPT,8.70462180919
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,OPR_PFTS_TO_SAL,0,2023-03-31,RPT,13.336559542762
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,OTH_INC_NET_PFT,0,2023-03-31,RPT,27.167728907814
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,SC_TO_SAL,0,2023-03-31,RPT,5.162050548691
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1821,AFY,ICC_MANF,2023,2022,TAX_PROV_TO_EBT,0,2023-03-31,RPT,21.217646809954
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,CSH_CVG_RATIO,0,2023-03-31,RPT,50.113022490185
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,EBITDA_TO_SAL,0,2023-03-31,RPT,25.618229186963
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,EBIT_TO_SAL,0,2023-03-31,RPT,23.032267354214
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,INT_BURDEN,0,2023-03-31,RPT,2.21953407168
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,INT_CVG,0,2023-03-31,RPT,45.054500976556
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,INT_TO_SAL,0,2023-03-31,RPT,0.511209021407
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,NET_PFT_TO_SAL,0,2023-03-31,RPT,16.923319715363
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,OPR_PFTS_TO_SAL,0,2023-03-31,RPT,22.445576954524
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,OTH_INC_NET_PFT,0,2023-03-31,RPT,18.74722150146
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,SC_TO_SAL,0,2023-03-31,RPT,50.069679356748
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,215,AFY,ICC_SRV_IT,2023,2022,TAX_PROV_TO_EBT,0,2023-03-31,RPT,24.230682228024
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,CORM_TO_SAL,0,2023-03-31,RPT,18.236344979468
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,CSH_CVG_RATIO,0,2023-03-31,RPT,2.458024431876
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,EBITDA_TO_SAL,0,2023-03-31,RPT,22.620683944309
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,EBIT_TO_SAL,0,2023-03-31,RPT,10.629539960298
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,INT_BURDEN,0,2023-03-31,RPT,86.577505294598
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,INT_CVG,0,2023-03-31,RPT,1.15503443602
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,INT_TO_SAL,0,2023-03-31,RPT,9.202790521919
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,NET_PFT_TO_SAL,0,2023-03-31,RPT,-2.391940272713
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,OPR_PFTS_TO_SAL,0,2023-03-31,RPT,19.270649455367
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,SC_TO_SAL,0,2023-03-31,RPT,7.798050796405
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,689,AFY,ICC_SRV_NON_IT,2023,2022,TAX_PROV_TO_EBT,0,2023-03-31,RPT,21.712625035423
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,CORM_TO_SAL,0,2024-03-31,RPT,54.200164770521
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,CSH_CVG_RATIO,0,2024-03-31,RPT,8.941735618108
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,EBITDA_TO_SAL,0,2024-03-31,RPT,16.582967599342
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,EBIT_TO_SAL,0,2024-03-31,RPT,13.492986069319
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,INT_BURDEN,0,2024-03-31,RPT,13.744607911216
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,INT_CVG,0,2024-03-31,RPT,7.275580405491
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,INT_TO_SAL,0,2024-03-31,RPT,1.854558030743
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,NET_PFT_TO_SAL,0,2024-03-31,RPT,8.914597421315
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,OPR_PFTS_TO_SAL,0,2024-03-31,RPT,14.364621104121
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,OTH_INC_NET_PFT,0,2024-03-31,RPT,24.884427084907
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,SC_TO_SAL,0,2024-03-31,RPT,5.505435591536
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,1846,AFY,ICC_MANF,2024,2023,TAX_PROV_TO_EBT,0,2024-03-31,RPT,21.920271093741
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,CSH_CVG_RATIO,0,2024-03-31,RPT,48.023157215474
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,EBITDA_TO_SAL,0,2024-03-31,RPT,27.219431488044
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,EBIT_TO_SAL,0,2024-03-31,RPT,24.655883273651
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,INT_BURDEN,0,2024-03-31,RPT,2.298834869831
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,INT_CVG,0,2024-03-31,RPT,43.500297177661
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,INT_TO_SAL,0,2024-03-31,RPT,0.566798042159
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,NET_PFT_TO_SAL,0,2024-03-31,RPT,18.020799000373
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,OPR_PFTS_TO_SAL,0,2024-03-31,RPT,22.701546222056
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,OTH_INC_NET_PFT,0,2024-03-31,RPT,25.070393748325
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,SC_TO_SAL,0,2024-03-31,RPT,49.731252025889
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,211,AFY,ICC_SRV_IT,2024,2023,TAX_PROV_TO_EBT,0,2024-03-31,RPT,22.331235314574
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,CORM_TO_SAL,0,2024-03-31,RPT,14.809854945585
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,CSH_CVG_RATIO,0,2024-03-31,RPT,2.966038517195
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,EBITDA_TO_SAL,0,2024-03-31,RPT,25.599827210975
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,EBIT_TO_SAL,0,2024-03-31,RPT,14.231158477075
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,INT_BURDEN,0,2024-03-31,RPT,60.648490011501
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,INT_CVG,0,2024-03-31,RPT,1.648845667568
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,INT_TO_SAL,0,2024-03-31,RPT,8.63098272749
RBI:RATIO_LNGNFC_IND_ANN_RN(1.0),N_A,927,AFY,ICC_SRV_NON_IT,2024,2023,NET_PFT_TO_SAL,0,2024-03-31,RPT,2.040100107287
