DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,WEEKLY_CALL_MONEY_RN,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-10-04,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-10-04,PT,6.50013425
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-09-27,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-09-27,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-09-27,PT,6.6199264
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-09-20,PT,6.49147
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-09-20,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-09-20,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-09-13,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-09-13,PT,6.5386908
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-09-13,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-09-06,PT,6.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-09-06,PT,6.4776188
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-09-06,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-08-30,PT,6.5833116
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-08-30,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-08-30,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-08-23,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-08-23,PT,6.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-08-23,PT,6.5108012
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-08-16,PT,6.477894
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-08-16,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-08-16,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-08-09,PT,6.501996
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-08-09,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-08-09,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-08-02,PT,6.4718474
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-08-02,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-08-02,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-07-26,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-07-26,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-07-26,PT,6.5965078
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-07-19,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-07-19,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-07-19,PT,6.477684
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-07-12,PT,6.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-07-12,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-07-12,PT,6.482
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-07-05,PT,4.5
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-07-05,PT,6.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-07-05,PT,6.508
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-06-28,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-06-28,PT,6.676
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-06-28,PT,7.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-06-21,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-06-21,PT,6.68
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-06-21,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-06-14,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-06-14,PT,6.54126
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-06-14,PT,5.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-06-07,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-06-07,PT,6.49092
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-06-07,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-05-31,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-05-31,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-05-31,PT,6.55586
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-05-24,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-05-24,PT,6.737933333333
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-05-24,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-05-17,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-05-17,PT,4.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-05-17,PT,6.6479
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-05-10,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-05-10,PT,5.4
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-05-10,PT,6.6063
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-05-03,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-05-03,PT,6.5768
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-05-03,PT,6.8
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-04-26,PT,6.87
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-04-26,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-04-26,PT,6.65984
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-04-19,PT,6.4851
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-04-19,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-04-19,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-04-12,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-04-12,PT,6.533333333333
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-04-12,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MIN_BORR_LEND_AMT,2024-04-05,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,MAX_BORR_LEND_AMT,2024-04-05,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2025,2024,0,WAR_CALL,2024-04-05,PT,6.4475
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-03-29,PT,6.92
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-03-29,PT,9.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-03-29,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-03-22,PT,7.2
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-03-22,PT,6.584
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-03-22,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-03-15,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-03-15,PT,6.5186
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-03-15,PT,7.05
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-03-08,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-03-08,PT,5.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-03-08,PT,6.4794
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-03-01,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-03-01,PT,7.72
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-03-01,PT,6.6126
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-02-23,PT,6.643
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-02-23,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-02-23,PT,7.13
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-02-16,PT,7.05
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-02-16,PT,6.7071
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-02-16,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-02-09,PT,6.86
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-02-09,PT,6.5527
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-02-09,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-02-02,PT,6.7239
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-02-02,PT,7.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-02-02,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-01-26,PT,6.7842
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-01-26,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-01-26,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-01-19,PT,6.7588
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-01-19,PT,6.93
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-01-19,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-01-12,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-01-12,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-01-12,PT,6.764
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2024-01-05,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2024-01-05,PT,6.7422
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2024-01-05,PT,7.1
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-12-29,PT,6.8151
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-12-29,PT,7.25
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-12-29,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-12-22,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-12-22,PT,6.7883
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-12-22,PT,7.05
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-12-15,PT,6.7578
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-12-15,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-12-15,PT,6.93
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-12-08,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-12-08,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-12-08,PT,6.7142
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-12-01,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-12-01,PT,6.98
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-12-01,PT,6.7892
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-11-24,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-11-24,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-11-24,PT,6.7988
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-11-17,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-11-17,PT,6.7814
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-11-17,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-11-10,PT,6.7738
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-11-10,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-11-10,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-11-03,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-11-03,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-11-03,PT,6.7478
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-10-27,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-10-27,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-10-27,PT,6.7534
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-10-20,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-10-20,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-10-20,PT,6.7161
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-10-13,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-10-13,PT,6.7103
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-10-13,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-10-06,PT,6.7247
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-10-06,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-10-06,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-09-29,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-09-29,PT,6.88
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-09-29,PT,6.7488
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-09-22,PT,6.95
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-09-22,PT,6.7753
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-09-22,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-09-15,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-09-15,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-09-15,PT,6.7129
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-09-08,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-09-08,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-09-08,PT,6.4388
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-09-01,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-09-01,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-09-01,PT,6.6537
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-08-25,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-08-25,PT,6.96
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-08-25,PT,6.7543
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-08-18,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-08-18,PT,6.6823
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-08-18,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-08-11,PT,6.426
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-08-11,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-08-11,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-08-04,PT,6.6
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-08-04,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-08-04,PT,6.388
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-07-28,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-07-28,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-07-28,PT,6.4959
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-07-21,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-07-21,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-07-21,PT,6.4833
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-07-14,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-07-14,PT,6.4825
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-07-14,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-07-07,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-07-07,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-07-07,PT,6.4387
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-06-30,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-06-30,PT,6.7907
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-06-30,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-06-23,PT,6.85
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-06-23,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-06-23,PT,6.5184
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-06-16,PT,6.75
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-06-16,PT,6.5191
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-06-16,PT,5.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-06-09,PT,6.4544
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-06-09,PT,7.0
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-06-09,PT,4.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-06-02,PT,6.3394
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-06-02,PT,5.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-06-02,PT,6.65
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-05-26,PT,6.3567
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-05-26,PT,5.15
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-05-26,PT,6.7
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MAX_BORR_LEND_AMT,2023-05-19,PT,6.9
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,WAR_CALL,2023-05-19,PT,6.5718
RBI:CALL_MONEY_W_RN(1.0),N_A,W,2024,2023,0,MIN_BORR_LEND_AMT,2023-05-19,PT,5.1
