DATAFLOW,AUDST,BASE_PER,FREQ,INDS_WI_GDS_CAT,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_BAL_ROL_NDL,1996,1995,0,1996-03-31,PN,1202.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_BEER,1996,1995,0,1996-03-31,LT,1089.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_BOIL,1996,1995,0,1996-03-31,INR,1788.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_BRDG_CVRD_WAG,1996,1995,0,1996-03-31,PN,2955.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_BRDG_PSGR_CARG,1996,1995,0,1996-03-31,PN,2313.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_CIG,1996,1995,0,1996-03-31,PN,370.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_COMP_TRAC,1996,1995,0,1996-03-31,PN,1988.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_CTTN_CLTH,1996,1995,0,1996-03-31,MQ,14810.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_DSL_ENG,1996,1995,0,1996-03-31,PN,3376.0
RBI:PROD_SEL_INDS_RN(1.0),N_A,BY_1972_73,AFY,CGI_ELEC_GEN,1996,1995,0,1996-03-31,INR,1645.0
