DATAFLOW,AUDST,BASE_PER,BASE_WEIGHT,FREQ,INDS_PROD_CLASS_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2018,2017,2018-03-31,IX,111.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2018,2017,2018-03-31,IX,111.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2018,2017,2018-03-31,IX,95.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2018,2017,2018-03-31,IX,119.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2018,2017,2018-03-31,IX,105.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2018,2017,2018-03-31,IX,169.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-04-30,IX,116.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-04-30,IX,134.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-04-30,IX,112.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-04-30,IX,117.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-04-30,IX,151.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-04-30,IX,102.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-04-30,IX,102.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-04-30,IX,109.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-04-30,IX,182.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-04-30,IX,126.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-04-30,IX,106.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-04-30,IX,123.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-04-30,IX,122.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-04-30,IX,93.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-04-30,IX,126.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-04-30,IX,141.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-04-30,IX,194.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-04-30,IX,107.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-04-30,IX,88.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-04-30,IX,105.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-04-30,IX,75.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-04-30,IX,116.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-04-30,IX,89.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-04-30,IX,125.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-05-31,IX,132.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-05-31,IX,138.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-05-31,IX,119.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-05-31,IX,129.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-05-31,IX,184.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-05-31,IX,110.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-05-31,IX,107.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-05-31,IX,101.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-05-31,IX,204.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-05-31,IX,132.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-05-31,IX,117.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-05-31,IX,130.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-05-31,IX,126.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-05-31,IX,89.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-05-31,IX,125.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-05-31,IX,148.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-05-31,IX,207.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-05-31,IX,108.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-05-31,IX,96.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-05-31,IX,110.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-05-31,IX,96.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-05-31,IX,118.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-05-31,IX,96.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-05-31,IX,150.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-06-30,IX,117.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-06-30,IX,139.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-06-30,IX,116.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-06-30,IX,131.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-06-30,IX,178.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-06-30,IX,111.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-06-30,IX,109.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-06-30,IX,94.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-06-30,IX,233.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-06-30,IX,130.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-06-30,IX,125.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-06-30,IX,128.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-06-30,IX,123.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-06-30,IX,86.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-06-30,IX,127.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-06-30,IX,150.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-06-30,IX,189.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-06-30,IX,110.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-06-30,IX,97.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-06-30,IX,108.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-06-30,IX,89.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-06-30,IX,117.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-06-30,IX,112.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-06-30,IX,151.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-07-31,IX,103.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-07-31,IX,136.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-07-31,IX,116.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-07-31,IX,131.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-07-31,IX,172.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-07-31,IX,103.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-07-31,IX,105.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-07-31,IX,96.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-07-31,IX,230.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-07-31,IX,134.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-07-31,IX,109.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-07-31,IX,127.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-07-31,IX,125.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-07-31,IX,90.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-07-31,IX,115.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-07-31,IX,153.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-07-31,IX,212.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-07-31,IX,109.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-07-31,IX,101.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-07-31,IX,107.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-07-31,IX,87.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-07-31,IX,120.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-07-31,IX,103.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-07-31,IX,145.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-08-31,IX,103.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-08-31,IX,140.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-08-31,IX,126.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-08-31,IX,123.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-08-31,IX,168.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-08-31,IX,107.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-08-31,IX,108.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-08-31,IX,104.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-08-31,IX,226.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-08-31,IX,123.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-08-31,IX,128.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-08-31,IX,130.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-08-31,IX,128.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-08-31,IX,105.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-08-31,IX,115.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-08-31,IX,157.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-08-31,IX,212.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-08-31,IX,108.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-08-31,IX,94.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-08-31,IX,110.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-08-31,IX,84.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-08-31,IX,124.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-08-31,IX,109.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-08-31,IX,146.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-09-30,IX,103.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-09-30,IX,138.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-09-30,IX,120.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-09-30,IX,121.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-09-30,IX,182.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-09-30,IX,111.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-09-30,IX,112.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-09-30,IX,110.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-09-30,IX,243.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-09-30,IX,118.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-09-30,IX,134.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-09-30,IX,131.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-09-30,IX,128.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-09-30,IX,96.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-09-30,IX,114.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-09-30,IX,165.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-09-30,IX,226.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-09-30,IX,103.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-09-30,IX,92.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-09-30,IX,113.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-09-30,IX,92.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-09-30,IX,121.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-09-30,IX,108.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-09-30,IX,142.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-10-31,IX,98.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-10-31,IX,143.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-10-31,IX,118.0
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,11.7749,M,MNF_COK_REF_PETR,2019,2018,2018-10-31,IX,131.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.5704,M,MNF_COMP_ELECT_OPT,2019,2018,2018-10-31,IX,197.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.9983,M,MNF_ELECT_EQP,2019,2018,2018-10-31,IX,115.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.6549,M,MNF_FAB_MTL_PRD,2019,2018,2018-10-31,IX,105.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,5.3025,M,MNF_FOD_PRD,2019,2018,2018-10-31,IX,117.8
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.1311,M,MNF_FRN,2019,2018,2018-10-31,IX,215.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.5021,M,MNF_LTHR,2019,2018,2018-10-31,IX,119.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.7653,M,MNF_MACH_EQUIP,2019,2018,2018-10-31,IX,130.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,77.6332,M,MNF_MNF,2019,2018,2018-10-31,IX,133.9
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.8573,M,MNF_MOTR_VHL,2019,2018,2018-10-31,IX,132.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.9415,M,MNF_OTHR_MNF,2019,2018,2018-10-31,IX,102.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.0853,M,MNF_OTHR_NON_MET,2019,2018,2018-10-31,IX,124.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.7763,M,MNF_OTHR_TRANS,2019,2018,2018-10-31,IX,164.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,4.981,M,MNF_PHAR_PROD,2019,2018,2018-10-31,IX,212.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.8724,M,MNF_PPR_PROD,2019,2018,2018-10-31,IX,108.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.6798,M,MNF_PRNT_REC_MEDIA,2019,2018,2018-10-31,IX,97.3
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,2.4222,M,MNF_RUBR_PLA,2019,2018,2018-10-31,IX,113.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.7985,M,MNF_TOB_PRD,2019,2018,2018-10-31,IX,100.4
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,3.2913,M,MNF_TXTL,2019,2018,2018-10-31,IX,120.2
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,0.193,M,MNF_WD_FRN,2019,2018,2018-10-31,IX,108.6
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.3225,M,MNF_WEAR_APPRL,2019,2018,2018-10-31,IX,141.1
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,1.0354,M,MNF_BEV,2019,2018,2018-11-30,IX,97.7
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,12.8043,M,MNF_BSC_MTL,2019,2018,2018-11-30,IX,139.5
RBI:IIP_MANF_SEC_MTH_RN(1.0),N_A,BY_2011_12,7.873,M,MNF_CHM_PRD,2019,2018,2018-11-30,IX,110.9
