DATAFLOW,AUDST,COMP_BOP_RN,FREQ,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2021,2020,0,2021-03-31,USD,11211214184.8082
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2021,2020,0,2021-03-31,INR,6923953954453.76
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2021,2020,0,2021-03-31,USD,93652565074.0827
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2021,2020,0,2021-03-31,INR,551210472154.419
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2021,2020,0,2021-03-31,USD,7364440510.18034
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2021,2020,0,2021-03-31,INR,-3636282610854.31
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2021,2020,0,2021-03-31,USD,-49029721377.3509
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2021,2020,0,2021-03-31,INR,-4835817603.74312
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2021,2020,0,2021-03-31,USD,-64042539.534658
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2021,2020,0,2021-03-31,INR,1820697806882.36
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2021,2020,0,2021-03-31,USD,23912327074.5083
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2021,2020,0,2021-03-31,INR,9351348178849.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2021,2020,0,2021-03-31,USD,126064789208.029
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2021,2020,0,2021-03-31,INR,21932531620484.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2021,2020,0,2021-03-31,USD,296299786768.56
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2021,2020,0,2021-03-31,INR,29463181992451.5
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2021,2020,0,2021-03-31,USD,398452248902.081
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2021,2020,0,2021-03-31,INR,-7530650371966.95
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2021,2020,0,2021-03-31,USD,-102152462133.521
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2021,2020,0,2021-03-31,INR,-6496805442458.59
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2021,2020,0,2021-03-31,USD,-87286452926.6939
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2021,2020,0,2021-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2021,2020,0,2021-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2021,2020,0,2021-03-31,INR,6496805442458.59
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2021,2020,0,2021-03-31,USD,87286452926.694
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2021,2020,0,2021-03-31,INR,-6496805442458.59
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2021,2020,0,2021-03-31,USD,-87286452926.6939
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2021,2020,0,2021-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2022,2021,0,2022-03-31,INR,6399345655841.19
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2022,2021,0,2022-03-31,USD,86266314748.1472
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2022,2021,0,2022-03-31,INR,552180697389.157
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2022,2021,0,2022-03-31,USD,7406980000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2022,2021,0,2022-03-31,INR,402590000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2022,2021,0,2022-03-31,USD,5379443295.86302
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2022,2021,0,2022-03-31,INR,3124767258919.8
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2022,2021,0,2022-03-31,USD,42159526897.8281
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2022,2021,0,2022-03-31,INR,240065046485.848
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2022,2021,0,2022-03-31,USD,3233728187.84932
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2022,2021,0,2022-03-31,INR,2085009628521.19
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2022,2021,0,2022-03-31,USD,28157783563.8156
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2022,2021,0,2022-03-31,INR,-5266975474.80039
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2022,2021,0,2022-03-31,USD,-71147197.20888
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2022,2021,0,2022-03-31,INR,-2908159715225.72
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2022,2021,0,2022-03-31,USD,-38765564609.2195
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2022,2021,0,2022-03-31,INR,11231180734455.7
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2022,2021,0,2022-03-31,USD,150693789538.571
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2022,2021,0,2022-03-31,INR,31991146824857.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2022,2021,0,2022-03-31,USD,429163659733.44
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2022,2021,0,2022-03-31,INR,46130487274538.7
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2022,2021,0,2022-03-31,USD,618623013881.23
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2022,2021,0,2022-03-31,INR,-14139340449681.4
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2022,2021,0,2022-03-31,USD,-189459354147.79
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2022,2021,0,2022-03-31,INR,-3491185940615.47
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2022,2021,0,2022-03-31,USD,-47500750138.9277
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2022,2021,0,2022-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2022,2021,0,2022-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2022,2021,0,2022-03-31,INR,3491185940615.46
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2022,2021,0,2022-03-31,USD,47500750138.9276
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2022,2021,0,2022-03-31,INR,-3491185940615.47
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2022,2021,0,2022-03-31,USD,-47500750138.9277
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2022,2021,0,2022-03-31,INR,-1323460712692.69
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2022,2021,0,2022-03-31,USD,-17862480000
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2023,2022,0,2023-03-31,INR,4647243349636.96
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2023,2022,0,2023-03-31,USD,57919657338.3828
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2023,2022,0,2023-03-31,INR,-324583525960.639
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2023,2022,0,2023-03-31,USD,-4139330000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2023,2022,0,2023-03-31,INR,448380000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2023,2022,0,2023-03-31,USD,5579151698.2455
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2023,2022,0,2023-03-31,INR,3010111097403.55
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2023,2022,0,2023-03-31,USD,37178147069.3669
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2023,2022,0,2023-03-31,INR,731434865806.604
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2023,2022,0,2023-03-31,USD,8989343319.07089
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2023,2022,0,2023-03-31,INR,787208857584.768
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2023,2022,0,2023-03-31,USD,10380550412.0379
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2023,2022,0,2023-03-31,INR,-5307945197.32312
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2023,2022,0,2023-03-31,USD,-68205160.338407
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2023,2022,0,2023-03-31,INR,-5347736773815.75
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2023,2022,0,2023-03-31,USD,-67054785237.1615
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2023,2022,0,2023-03-31,INR,15958652264786.3
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2023,2022,0,2023-03-31,USD,198236260484.327
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2023,2022,0,2023-03-31,INR,36612871403343.6
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2023,2022,0,2023-03-31,USD,456072927958.325
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2023,2022,0,2023-03-31,INR,57919260441945.7
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2023,2022,0,2023-03-31,USD,721363973679.813
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2023,2022,0,2023-03-31,INR,-21306389038602.1
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2023,2022,0,2023-03-31,USD,-265291045721.488
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2023,2022,0,2023-03-31,INR,700493424178.786
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2023,2022,0,2023-03-31,USD,9135127898.7786
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2023,2022,0,2023-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2023,2022,0,2023-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2023,2022,0,2023-03-31,INR,-700493424178.786
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2023,2022,0,2023-03-31,USD,-9135127898.77865
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2023,2022,0,2023-03-31,INR,700493424178.786
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2023,2022,0,2023-03-31,USD,9135127898.7786
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2023,2022,0,2023-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2024,2023,0,2024-03-31,INR,7428216273695.54
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2024,2023,0,2024-03-31,USD,89812809846.787
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2024,2023,0,2024-03-31,INR,289686994143.89
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2024,2023,0,2024-03-31,USD,3544630000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2024,2023,0,2024-03-31,INR,630510000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2024,2023,0,2024-03-31,USD,7602860556.479
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2024,2023,0,2024-03-31,INR,5915171106080.43
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2024,2023,0,2024-03-31,USD,71455487703.406
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2024,2023,0,2024-03-31,INR,1218598511388.64
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2024,2023,0,2024-03-31,USD,14701741044.412
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2024,2023,0,2024-03-31,INR,-619782917129.33
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2024,2023,0,2024-03-31,USD,-7419413815.315
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2024,2023,0,2024-03-31,INR,-5967420788.09
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2024,2023,0,2024-03-31,USD,-72495642.195
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2024,2023,0,2024-03-31,INR,-2158903961255.95
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2024,2023,0,2024-03-31,USD,-26110866182.048
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2024,2023,0,2024-03-31,INR,18122289951283.89
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2024,2023,0,2024-03-31,USD,218800218474.67
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2024,2023,0,2024-03-31,INR,36551284931029.19
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2024,2023,0,2024-03-31,USD,441442755030.84
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2024,2023,0,2024-03-31,INR,56832478843569.1
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2024,2023,0,2024-03-31,USD,686353839687.557
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2024,2023,0,2024-03-31,INR,-20281193912539.85
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2024,2023,0,2024-03-31,USD,-244911084656.717
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2024,2023,0,2024-03-31,INR,-5269312312439.6
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2024,2023,0,2024-03-31,USD,-63701943664.738
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2024,2023,0,2024-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2024,2023,0,2024-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2024,2023,0,2024-03-31,INR,5269312312439.62
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2024,2023,0,2024-03-31,USD,63701943664.738
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2024,2023,0,2024-03-31,INR,-5269312312439.6
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2024,2023,0,2024-03-31,USD,-63701943664.738
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2024,2023,0,2024-03-31,INR,0.0
RBI:KCI_BOP_RN(1.0),N_A,SDR_ALLC,AFY,2024,2023,0,2024-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2025,2024,0,2025-03-31,INR,1499438137786.74
RBI:KCI_BOP_RN(1.0),N_A,CAP_ACC,AFY,2025,2024,0,2025-03-31,USD,18335735670.555
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2025,2024,0,2025-03-31,INR,1563013908371.9998
RBI:KCI_BOP_RN(1.0),N_A,CA_COMM_BORRW,AFY,2025,2024,0,2025-03-31,USD,18497620000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2025,2024,0,2025-03-31,INR,536830000000
RBI:KCI_BOP_RN(1.0),N_A,CA_EXT_AST,AFY,2025,2024,0,2025-03-31,USD,6336664200.451
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2025,2024,0,2025-03-31,INR,2717348635210.5996
RBI:KCI_BOP_RN(1.0),N_A,CA_FRG_INV,AFY,2025,2024,0,2025-03-31,USD,32412567609.844997
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2025,2024,0,2025-03-31,INR,1362904274959.1099
RBI:KCI_BOP_RN(1.0),N_A,CA_NRI_DEP,AFY,2025,2024,0,2025-03-31,USD,16163255308.439
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2025,2024,0,2025-03-31,INR,-4674803020627.34
RBI:KCI_BOP_RN(1.0),N_A,CA_OTH_CAP,AFY,2025,2024,0,2025-03-31,USD,-54881465857.863
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2025,2024,0,2025-03-31,INR,-5855660127.63
RBI:KCI_BOP_RN(1.0),N_A,CA_RUP_DBT_SRV,AFY,2025,2024,0,2025-03-31,USD,-69905590.315
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2025,2024,0,2025-03-31,INR,-1923535664880.46
RBI:KCI_BOP_RN(1.0),N_A,CURR_ACC,AFY,2025,2024,0,2025-03-31,USD,-23059688218.636
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2025,2024,0,2025-03-31,INR,22340151477100.098
RBI:KCI_BOP_RN(1.0),N_A,CURR_INVIS,AFY,2025,2024,0,2025-03-31,USD,263887096673.866
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2025,2024,0,2025-03-31,INR,37380829275549.8
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_EXP,AFY,2025,2024,0,2025-03-31,USD,442081621830.7
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2025,2024,0,2025-03-31,INR,61644516417530.41
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_IMP,AFY,2025,2024,0,2025-03-31,USD,729028406723.204
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2025,2024,0,2025-03-31,INR,-24263687141980.598
RBI:KCI_BOP_RN(1.0),N_A,CURR_MERCH_TRD_BAL,AFY,2025,2024,0,2025-03-31,USD,-286946784892.504
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2025,2024,0,2025-03-31,INR,424097527093.74
RBI:KCI_BOP_RN(1.0),N_A,MON_MOV,AFY,2025,2024,0,2025-03-31,USD,5032426318.16
RBI:KCI_BOP_RN(1.0),N_A,NET_IMF,AFY,2025,2024,0,2025-03-31,USD,0.0
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2025,2024,0,2025-03-31,INR,-424097527093.74
RBI:KCI_BOP_RN(1.0),N_A,OVR_BAL,AFY,2025,2024,0,2025-03-31,USD,-5032426318.16
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2025,2024,0,2025-03-31,INR,424097527093.74
RBI:KCI_BOP_RN(1.0),N_A,RESERVES,AFY,2025,2024,0,2025-03-31,USD,5032426318.16
