DATAFLOW,AUDST,FREQ,INVI_RCPTS_CAT_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2025,2024,0,2025-03-31,USD,15709996.3145671
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2025,2024,0,2025-03-31,USD,31072919.705328
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2025,2024,0,2025-03-31,USD,406799904.568167
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2025,2024,0,2025-03-31,USD,11900041755.6621
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2025,2024,0,2025-03-31,USD,861969797.789142
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2025,2024,0,2025-03-31,USD,378879911.117963
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2025,2024,0,2025-03-31,USD,2425485431.00154
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2025,2024,0,2025-03-31,USD,2918449366.06567
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2025,2024,0,2025-03-31,USD,155629963.490521
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_LWR_NRD,2025,2024,0,2025-03-31,USD,10724761448.4241
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2025,2024,0,2025-03-31,USD,131939969.078491
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_BMC_PRS,2025,2024,0,2025-03-31,USD,15225366994.4448
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2025,2024,0,2025-03-31,USD,257599942.222453
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2025,2024,0,2025-03-31,USD,165199961.247826
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2025,2024,0,2025-03-31,USD,107219996.614844
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2025,2024,0,2025-03-31,USD,376379911.704441
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2025,2024,0,2025-03-31,USD,1071409748.73652
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2025,2024,0,2025-03-31,USD,609999.856899169
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2025,2024,0,2025-03-31,USD,686789838.966993
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2025,2024,0,2025-03-31,USD,335859921.268738
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2025,2024,0,2025-03-31,USD,1339999.68564736
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2025,2024,0,2025-03-31,USD,148635340173.818
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_FS,2025,2024,0,2025-03-31,USD,26939993.6801043
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2025,2024,0,2025-03-31,USD,1988580733.4957
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_ABD,2025,2024,0,2025-03-31,USD,202619952.467065
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2025,2024,0,2025-03-31,USD,151359964.492227
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2025,2024,0,2025-03-31,USD,724919830.101779
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2025,2024,0,2025-03-31,USD,66499984.3996635
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2025,2024,0,2025-03-31,USD,1610199622.27011
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2025,2024,0,2025-03-31,USD,11829997.2247822
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2025,2024,0,2025-03-31,USD,269159937.159968
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_OSNI,2025,2024,0,2025-03-31,USD,982591246.652708
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2025,2024,0,2025-03-31,USD,2073629513.55336
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2025,2024,0,2025-03-31,USD,183639960.853712
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2025,2024,0,2025-03-31,USD,21399589547.7257
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_FS,2025,2024,0,2024-12-31,USD,24559999.6783004
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV,2025,2024,0,2024-12-31,USD,103487584408.222
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2025,2024,0,2024-12-31,USD,2065524972.94545
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_EI,2025,2024,0,2024-12-31,USD,1030692986.4997
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2025,2024,0,2024-12-31,USD,23831801.9645968
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_HR,2025,2024,0,2024-12-31,USD,49818734.4539911
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2025,2024,0,2024-12-31,USD,151902830771.048
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE,2025,2024,0,2024-12-31,USD,2180069971.44432
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS,2025,2024,0,2024-12-31,USD,1147609985.79636
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_SC,2025,2024,0,2024-12-31,USD,139559998.171971
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ATFS,2025,2024,0,2024-12-31,USD,1647665378.46196
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_GNIE,2025,2024,0,2024-12-31,USD,167349997.807963
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2025,2024,0,2024-12-31,USD,1711545900
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_IBB_UWC,2025,2024,0,2024-12-31,USD,62979999.1761033
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRV,2025,2024,0,2024-12-31,USD,10068117266.92
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2025,2024,0,2024-12-31,USD,363859995.233974
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_OTH,2025,2024,0,2024-12-31,USD,3184889960.62049
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_ER,2025,2024,0,2024-12-31,USD,69733934.9019777
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT,2025,2024,0,2024-12-31,USD,332829995.640421
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2025,2024,0,2024-12-31,USD,155459997.963705
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_MLAS,2025,2024,0,2024-12-31,USD,459999.993974683
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_ES,2025,2024,0,2024-12-31,USD,27029999.6459471
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_RSAS,2025,2024,0,2024-12-31,USD,15299999.8070589
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_PPF,2025,2024,0,2024-12-31,USD,8179999.89285414
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2025,2024,0,2024-12-31,USD,246149996.7758
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2025,2024,0,2024-12-31,USD,123369998.385608
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2025,2024,0,2024-12-31,USD,687299991.801639
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_SS,2025,2024,0,2024-12-31,USD,47618526536.8057
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_IR_IWA_FM,2025,2024,0,2024-12-31,USD,23572746891.232
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS_SGS,2025,2024,0,2024-12-31,USD,3619999.95258337
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_FRN,2025,2024,0,2024-12-31,USD,119989998.428309
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRDA_PIM_IFS,2025,2024,0,2024-12-31,USD,71689999.0609674
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2025,2024,0,2024-12-31,USD,8278090102.71348
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2025,2024,0,2024-12-31,USD,20399999.7327903
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2025,2024,0,2024-12-31,USD,82523193.4596028
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AS,2025,2024,0,2024-12-31,USD,206889997.29293
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS,2025,2024,0,2024-12-31,USD,460309993.994723
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_IR,2025,2024,0,2024-12-31,USD,1472363180.71423
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_FE,2025,2024,0,2024-12-31,USD,4100340153.58065
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_PPS,2025,2024,0,2024-12-31,USD,77719999.072887
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_INS,2025,2024,0,2024-12-31,USD,869916133.522375
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_CHC,2025,2024,0,2024-12-31,USD,114269998.503495
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS,2025,2024,0,2024-12-31,USD,144719999.621453
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_CE_WR,2025,2024,0,2024-12-31,USD,2180069971.44432
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2025,2024,0,2024-12-31,USD,8709999.88591193
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_AC,2025,2024,0,2024-12-31,USD,18429999.7585944
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2025,2024,0,2024-12-31,USD,2086494972.67106
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS,2025,2024,0,2024-12-31,USD,5928198622.44301
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2025,2024,0,2024-12-31,USD,131709999.789114
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2025,2024,0,2024-12-31,USD,12341104644.0629
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_AVMP_VTP_DPS,2025,2024,0,2024-12-31,USD,379249995.047189
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS,2025,2024,0,2024-12-31,USD,97559998.7221088
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS,2025,2024,0,2024-12-31,USD,579729992.410851
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2025,2024,0,2024-12-31,USD,894139988.288093
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2025,2024,0,2024-12-31,USD,3389999.95559603
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_SRP_ICOA,2025,2024,0,2024-12-31,USD,252199996.696554
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_DIV,2025,2024,0,2024-12-31,USD,647989991.512293
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_OEFCI,2025,2024,0,2024-12-31,USD,78879998.9667891
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_LWR_NRD,2025,2024,0,2024-12-31,USD,11490419843.9477
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_DRCI,2025,2024,0,2024-12-31,USD,749159990.196023
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_SEA,2025,2024,0,2024-12-31,USD,1309999.98284094
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2025,2024,0,2024-12-31,USD,6069999.92062299
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2025,2024,0,2024-12-31,USD,2475759967.57122
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2025,2024,0,2024-12-31,USD,843979988.945115
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2025,2024,0,2024-12-31,USD,61139999.1991567
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MIF_DMI,2025,2024,0,2024-12-31,USD,106179998.6092
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_NAS,2025,2024,0,2024-12-31,USD,14219999.8137391
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2025,2024,0,2024-12-31,USD,1360719982.17672
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2025,2024,0,2024-12-31,USD,2111899972.33724
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_EDS,2025,2024,0,2024-12-31,USD,260049996.930887
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_MS,2025,2024,0,2024-12-31,USD,63039999.1742696
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_OSNI,2025,2024,0,2024-12-31,USD,977384734.294043
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_PI,2025,2024,0,2024-12-31,USD,244009996.803831
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_TSIEMSVMS,2025,2024,0,2024-12-31,USD,576339992.455255
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_OTH,2025,2024,0,2024-12-31,USD,9258908580.6716
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MI_RII,2025,2024,0,2024-12-31,USD,61169999.1987638
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2025,2024,0,2024-12-31,USD,904619988.159727
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_SR_ICOA,2025,2024,0,2024-12-31,USD,196919997.42064
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2025,2024,0,2024-12-31,USD,689656016.892381
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2025,2024,0,2024-12-31,USD,83339998.9083697
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS,2025,2024,0,2024-12-31,USD,1046959986.28638
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2025,2024,0,2024-12-31,USD,277049996.447551
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II,2025,2024,0,2024-12-31,USD,8094104699.69217
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_ABD,2025,2024,0,2024-12-31,USD,202979997.341263
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_AT_CHC,2025,2024,0,2024-12-31,USD,1749999.9770776
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC,2025,2024,0,2024-12-31,USD,1849434975.77619
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_TCS,2025,2024,0,2024-12-31,USD,255639996.653853
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST,2025,2024,0,2024-12-31,USD,515309993.250466
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS,2025,2024,0,2024-12-31,USD,48295816527.9386
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_FCI,2025,2024,0,2024-12-31,USD,204119997.326331
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF,2025,2024,0,2024-12-31,USD,620969991.866214
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT,2025,2024,0,2024-12-31,USD,35991618525.304
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_BMC_PRS,2025,2024,0,2024-12-31,USD,14114792815.3892
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_EC_FI_BC_CC_LCC,2025,2024,0,2024-12-31,USD,1786454976.60009
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2025,2024,0,2024-12-31,USD,2066929972.92642
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2025,2024,0,2024-12-31,USD,596409992.187914
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR,2025,2024,0,2024-12-31,USD,36074141718.7636
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IR_PIMAI,2025,2024,0,2024-12-31,USD,23049999.6980792
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS,2025,2024,0,2024-12-31,USD,29603324712.6695
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_DI,2025,2024,0,2024-12-31,USD,572356137.343474
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2025,2024,0,2024-12-31,USD,237059996.894866
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2025,2024,0,2024-12-31,USD,3723627951.23073
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2025,2024,0,2024-12-31,USD,59429999.2719845
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_AABKS,2025,2024,0,2024-12-31,USD,896379988.264384
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_HS,2025,2024,0,2024-12-31,USD,182319997.816608
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS,2025,2024,0,2024-12-31,USD,21199366122.6553
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_ARS_RTP_DTS,2025,2024,0,2024-12-31,USD,81059998.9475342
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR,2025,2024,0,2024-12-31,USD,336319995.594707
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IDE,2025,2024,0,2024-12-31,USD,4470960000
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_CAS,2025,2024,0,2024-12-31,USD,904397488.153735
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_OIR,2025,2024,0,2024-12-31,USD,706209990.749697
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_PSGS,2025,2024,0,2024-12-31,USD,11799999.8454375
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2025,2024,0,2024-12-31,USD,169739997.981126
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS,2025,2024,0,2024-12-31,USD,81539998.931947
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2025,2024,0,2024-12-31,USD,11699999.8494981
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_LS,2025,2024,0,2024-12-31,USD,354369995.362208
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRSDR,2025,2024,0,2024-12-31,USD,207528822.01296
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRO,2025,2024,0,2024-12-31,USD,353619995.368103
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRIP_PCI,2025,2024,0,2024-12-31,USD,25249999.6692625
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRIP_PCI,2025,2024,0,2024-09-30,USD,23630003.7592188
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SERV_TRNSP,2025,2024,0,2024-09-30,USD,8813140249.76662
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS,2025,2024,0,2024-09-30,USD,2190470348.46193
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SGNIE_MIF_DMI,2025,2024,0,2024-09-30,USD,98570015.6811764
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_RCLF_RCPT,2025,2024,0,2024-09-30,USD,429350068.303876
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_PPS,2025,2024,0,2024-09-30,USD,67040009.6295182
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_OTH,2025,2024,0,2024-09-30,USD,5850000.88452207
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS,2025,2024,0,2024-09-30,USD,5230390151.33645
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_PCS_AIR,2025,2024,0,2024-09-30,USD,103830001.347464
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS,2025,2024,0,2024-09-30,USD,695060101.252323
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_PMCS_ES,2025,2024,0,2024-09-30,USD,3785876102.23783
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_ASRMA,2025,2024,0,2024-09-30,USD,36210005.7605295
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI,2025,2024,0,2024-09-30,USD,1429910227.47649
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STR_ST_OE_FCI,2025,2024,0,2024-09-30,USD,208420033.156851
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_MR,2025,2024,0,2024-09-30,USD,318340050.643661
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND,2025,2024,0,2024-09-30,USD,795170126.410295
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND,2025,2024,0,2024-09-30,USD,1796690485.82952
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_HR,2025,2024,0,2024-09-30,USD,47073443.9702057
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_MS,2025,2024,0,2024-09-30,USD,62310009.9126925
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS,2025,2024,0,2024-09-30,USD,1106520166.31401
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS_RCPT_VSBW,2025,2024,0,2024-09-30,USD,53900008.5747733
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_AI,2025,2024,0,2024-09-30,USD,11870001.8883592
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OLS_SC,2025,2024,0,2024-09-30,USD,159040025.301149
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_ES,2025,2024,0,2024-09-30,USD,57810008.7036336
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_IS_OIS_SN,2025,2024,0,2024-09-30,USD,76750012.2099045
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_GS_PB,2025,2024,0,2024-09-30,USD,30356771.078686
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IVS_REC,2025,2024,0,2024-09-30,USD,145316391586.058
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_FS_FISIM,2025,2024,0,2024-09-30,USD,172630027.463138
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_OT,2025,2024,0,2024-09-30,USD,27446045.5474898
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR,2025,2024,0,2024-09-30,USD,35274570781.0497
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_MRS,2025,2024,0,2024-09-30,USD,90110014.3353029
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_STV_BUSS,2025,2024,0,2024-09-30,USD,602940697.497592
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PCRS_OPCRS_OPCRS,2025,2024,0,2024-09-30,USD,154550022.639629
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP_PFT,2025,2024,0,2024-09-30,USD,212380033.786834
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_OTS,2025,2024,0,2024-09-30,USD,2129470338.76114
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_OPI_PT_NRI,2025,2024,0,2024-09-30,USD,1050480167.11422
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SIR_PT_PGD_CRI_IND_PGD,2025,2024,0,2024-09-30,USD,134950021.468751
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IR_PIMAI,2025,2024,0,2024-09-30,USD,32810005.2196347
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_RE,2025,2024,0,2024-09-30,USD,1711545900
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_AS,2025,2024,0,2024-09-30,USD,4360000.69202716
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_DP,2025,2024,0,2024-09-30,USD,1187810188.96478
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_TCIS_TS_SSISSR,2025,2024,0,2024-09-30,USD,6640001.05633571
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_SI_RIS,2025,2024,0,2024-09-30,USD,336408052.170257
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IRSDR,2025,2024,0,2024-09-30,USD,227403547.90879
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR_II_IR_IRDA_PIM_IFS,2025,2024,0,2024-09-30,USD,45150007.1827647
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_TTRBS_WRTS,2025,2024,0,2024-09-30,USD,99280015.781401
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_BS_RND_SERV,2025,2024,0,2024-09-30,USD,1478350435.18586
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_PIR,2025,2024,0,2024-09-30,USD,16472030383.7141
RBI:INVI_RCPTS_RN(1.0),N_A,QFY,IC_CS_RE,2025,2024,0,2024-09-30,USD,1058420168.38055
