DATAFLOW,AUDST,FREQ,REPYEAREND,REPYEARSTART,TYP_OF_COM_TRD,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-04-01,USD,-1450000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-05-01,INR,221110000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-05-01,USD,4696000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-05-01,INR,290720000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-05-01,USD,6175000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-05-01,INR,-69610000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-05-01,USD,-1479000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-06-01,INR,205430000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-06-01,USD,4398000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-06-01,INR,267500000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-06-01,USD,5727000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-06-01,INR,-62070000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-06-01,USD,-1329000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-07-01,INR,214350000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_EXP,0,2003-07-01,USD,4637000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-07-01,INR,267390000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TRD_IMP,0,2003-07-01,USD,5784000000
RBI:IFT_OIL_NON_OIL_RN(1.0),N_A,M,2004,2003,TERM_TTL_TRD_BAL,0,2003-07-01,INR,-53040000000
