DATAFLOW,AUDST,COMP_COUNT,COUNTRYCODE,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_INVN,CURR_YR,2013,2012,0,2013-03-31,PT,19.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_INVN,PREV_YR,2013,2012,0,2013-03-31,PT,11.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_LNG_BORRW,CURR_YR,2013,2012,0,2013-03-31,PT,-48.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_LNG_BORRW,PREV_YR,2013,2012,0,2013-03-31,PT,-79.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_MNF_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,8.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_MNF_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,20.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NC_LIB,CURR_YR,2013,2012,0,2013-03-31,PT,-16.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NC_LIB,PREV_YR,2013,2012,0,2013-03-31,PT,-55.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NET_WRT,CURR_YR,2013,2012,0,2013-03-31,PT,5.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NET_WRT,PREV_YR,2013,2012,0,2013-03-31,PT,8.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NFA,CURR_YR,2013,2012,0,2013-03-31,PT,-0.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NFA,PREV_YR,2013,2012,0,2013-03-31,PT,2.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NON_CUR_ASST,CURR_YR,2013,2012,0,2013-03-31,PT,28.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NON_CUR_ASST,PREV_YR,2013,2012,0,2013-03-31,PT,3.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,50.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,-41.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NVA,CURR_YR,2013,2012,0,2013-03-31,PT,8.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_NVA,PREV_YR,2013,2012,0,2013-03-31,PT,27.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_OP_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,10.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_OP_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,19.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PAT,CURR_YR,2013,2012,0,2013-03-31,PT,-22.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PAT,PREV_YR,2013,2012,0,2013-03-31,PT,50.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PBT,CURR_YR,2013,2012,0,2013-03-31,PT,-14.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PBT,PREV_YR,2013,2012,0,2013-03-31,PT,58.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,-15.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,62.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PFT_RET,CURR_YR,2013,2012,0,2013-03-31,PT,-40.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_PFT_RET,PREV_YR,2013,2012,0,2013-03-31,PT,61.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_REM_EMP,CURR_YR,2013,2012,0,2013-03-31,PT,19.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_REM_EMP,PREV_YR,2013,2012,0,2013-03-31,PT,17.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_SAL,CURR_YR,2013,2012,0,2013-03-31,PT,5.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_SAL,PREV_YR,2013,2012,0,2013-03-31,PT,19.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TGA,CURR_YR,2013,2012,0,2013-03-31,PT,13.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TGA,PREV_YR,2013,2012,0,2013-03-31,PT,9.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TNA,CURR_YR,2013,2012,0,2013-03-31,PT,12.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TNA,PREV_YR,2013,2012,0,2013-03-31,PT,6.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_BORRW,CURR_YR,2013,2012,0,2013-03-31,PT,99.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_BORRW,PREV_YR,2013,2012,0,2013-03-31,PT,-46.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_ERN_FC,CURR_YR,2013,2012,0,2013-03-31,PT,179.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_ERN_FC,PREV_YR,2013,2012,0,2013-03-31,PT,23.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,5.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_EXP_FC,CURR_YR,2013,2012,0,2013-03-31,PT,68.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_EXP_FC,PREV_YR,2013,2012,0,2013-03-31,PT,-11.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2013,2012,0,2013-03-31,PT,78.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2013,2012,0,2013-03-31,PT,-18.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_INC,CURR_YR,2013,2012,0,2013-03-31,PT,6.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_TTL_INC,PREV_YR,2013,2012,0,2013-03-31,PT,19.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_VAL_PROD,CURR_YR,2013,2012,0,2013-03-31,PT,6.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,22,FR,AFY,GRP_VAL_PROD,PREV_YR,2013,2012,0,2013-03-31,PT,19.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_BORRW_BNKS,CURR_YR,2013,2012,0,2013-03-31,PT,31.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_BORRW_BNKS,PREV_YR,2013,2012,0,2013-03-31,PT,-8.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_CURR_ASST,CURR_YR,2013,2012,0,2013-03-31,PT,12.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_CURR_ASST,PREV_YR,2013,2012,0,2013-03-31,PT,-10.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_CURR_LIB,CURR_YR,2013,2012,0,2013-03-31,PT,11.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_CURR_LIB,PREV_YR,2013,2012,0,2013-03-31,PT,16.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_DESC_PROV,CURR_YR,2013,2012,0,2013-03-31,PT,22.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_DESC_PROV,PREV_YR,2013,2012,0,2013-03-31,PT,7.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_DIV_PAID,CURR_YR,2013,2012,0,2013-03-31,PT,41.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_DIV_PAID,PREV_YR,2013,2012,0,2013-03-31,PT,5.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_EBIT,CURR_YR,2013,2012,0,2013-03-31,PT,-1.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_EBIT,PREV_YR,2013,2012,0,2013-03-31,PT,-1.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_EBITDA,CURR_YR,2013,2012,0,2013-03-31,PT,-0.872652336
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_EBITDA,PREV_YR,2013,2012,0,2013-03-31,PT,-0.491763448
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GFA,CURR_YR,2013,2012,0,2013-03-31,PT,9.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GFA,PREV_YR,2013,2012,0,2013-03-31,PT,12.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GRS_SAV,CURR_YR,2013,2012,0,2013-03-31,PT,-32.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GRS_SAV,PREV_YR,2013,2012,0,2013-03-31,PT,-11.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GVA,CURR_YR,2013,2012,0,2013-03-31,PT,4.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_GVA,PREV_YR,2013,2012,0,2013-03-31,PT,3.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_INT_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,45.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_INT_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,34.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_INVN,CURR_YR,2013,2012,0,2013-03-31,PT,7.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_INVN,PREV_YR,2013,2012,0,2013-03-31,PT,3.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_LNG_BORRW,CURR_YR,2013,2012,0,2013-03-31,PT,18.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_LNG_BORRW,PREV_YR,2013,2012,0,2013-03-31,PT,10.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_MNF_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,8.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_MNF_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NC_LIB,CURR_YR,2013,2012,0,2013-03-31,PT,17.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NC_LIB,PREV_YR,2013,2012,0,2013-03-31,PT,10.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NET_WRT,CURR_YR,2013,2012,0,2013-03-31,PT,6.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NET_WRT,PREV_YR,2013,2012,0,2013-03-31,PT,11.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NFA,CURR_YR,2013,2012,0,2013-03-31,PT,5.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NFA,PREV_YR,2013,2012,0,2013-03-31,PT,12.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NON_CUR_ASST,CURR_YR,2013,2012,0,2013-03-31,PT,8.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NON_CUR_ASST,PREV_YR,2013,2012,0,2013-03-31,PT,35.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,351.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,110.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NVA,CURR_YR,2013,2012,0,2013-03-31,PT,2.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_NVA,PREV_YR,2013,2012,0,2013-03-31,PT,3.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_OP_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,8.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_OP_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,9.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PAT,CURR_YR,2013,2012,0,2013-03-31,PT,-3.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PAT,PREV_YR,2013,2012,0,2013-03-31,PT,-6.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PBT,CURR_YR,2013,2012,0,2013-03-31,PT,-2.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PBT,PREV_YR,2013,2012,0,2013-03-31,PT,-3.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,-5.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,-3.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PFT_RET,CURR_YR,2013,2012,0,2013-03-31,PT,-56.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_PFT_RET,PREV_YR,2013,2012,0,2013-03-31,PT,-17.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_REM_EMP,CURR_YR,2013,2012,0,2013-03-31,PT,12.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_REM_EMP,PREV_YR,2013,2012,0,2013-03-31,PT,15.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_SAL,CURR_YR,2013,2012,0,2013-03-31,PT,6.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_SAL,PREV_YR,2013,2012,0,2013-03-31,PT,8.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TGA,CURR_YR,2013,2012,0,2013-03-31,PT,11.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TGA,PREV_YR,2013,2012,0,2013-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TNA,CURR_YR,2013,2012,0,2013-03-31,PT,9.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TNA,PREV_YR,2013,2012,0,2013-03-31,PT,12.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_BORRW,CURR_YR,2013,2012,0,2013-03-31,PT,21.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_BORRW,PREV_YR,2013,2012,0,2013-03-31,PT,16.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_ERN_FC,CURR_YR,2013,2012,0,2013-03-31,PT,1.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_ERN_FC,PREV_YR,2013,2012,0,2013-03-31,PT,4.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,-11.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,-4.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_EXP_FC,CURR_YR,2013,2012,0,2013-03-31,PT,9.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_EXP_FC,PREV_YR,2013,2012,0,2013-03-31,PT,-9.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2013,2012,0,2013-03-31,PT,4.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2013,2012,0,2013-03-31,PT,-17.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_INC,CURR_YR,2013,2012,0,2013-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_TTL_INC,PREV_YR,2013,2012,0,2013-03-31,PT,7.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_VAL_PROD,CURR_YR,2013,2012,0,2013-03-31,PT,6.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,75,GB,AFY,GRP_VAL_PROD,PREV_YR,2013,2012,0,2013-03-31,PT,7.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_BORRW_BNKS,CURR_YR,2013,2012,0,2013-03-31,PT,25.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_BORRW_BNKS,PREV_YR,2013,2012,0,2013-03-31,PT,4.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_CURR_ASST,CURR_YR,2013,2012,0,2013-03-31,PT,5.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_CURR_ASST,PREV_YR,2013,2012,0,2013-03-31,PT,30.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_CURR_LIB,CURR_YR,2013,2012,0,2013-03-31,PT,0.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_CURR_LIB,PREV_YR,2013,2012,0,2013-03-31,PT,25.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_DESC_PROV,CURR_YR,2013,2012,0,2013-03-31,PT,27.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_DESC_PROV,PREV_YR,2013,2012,0,2013-03-31,PT,10.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_DIV_PAID,CURR_YR,2013,2012,0,2013-03-31,PT,17.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_DIV_PAID,PREV_YR,2013,2012,0,2013-03-31,PT,-20.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_EBIT,CURR_YR,2013,2012,0,2013-03-31,PT,27.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_EBIT,PREV_YR,2013,2012,0,2013-03-31,PT,-8.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_EBITDA,CURR_YR,2013,2012,0,2013-03-31,PT,31.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_EBITDA,PREV_YR,2013,2012,0,2013-03-31,PT,-1.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GFA,CURR_YR,2013,2012,0,2013-03-31,PT,17.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GFA,PREV_YR,2013,2012,0,2013-03-31,PT,15.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GRS_SAV,CURR_YR,2013,2012,0,2013-03-31,PT,25.0
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GRS_SAV,PREV_YR,2013,2012,0,2013-03-31,PT,-18.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GVA,CURR_YR,2013,2012,0,2013-03-31,PT,26.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_GVA,PREV_YR,2013,2012,0,2013-03-31,PT,1.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_INT_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,35.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_INT_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,49.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_INVN,CURR_YR,2013,2012,0,2013-03-31,PT,4.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_INVN,PREV_YR,2013,2012,0,2013-03-31,PT,22.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_LNG_BORRW,CURR_YR,2013,2012,0,2013-03-31,PT,24.4
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_LNG_BORRW,PREV_YR,2013,2012,0,2013-03-31,PT,44.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_MNF_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,13.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_MNF_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,14.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NC_LIB,CURR_YR,2013,2012,0,2013-03-31,PT,22.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NC_LIB,PREV_YR,2013,2012,0,2013-03-31,PT,33.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NET_WRT,CURR_YR,2013,2012,0,2013-03-31,PT,12.7
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NET_WRT,PREV_YR,2013,2012,0,2013-03-31,PT,9.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NFA,CURR_YR,2013,2012,0,2013-03-31,PT,14.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NFA,PREV_YR,2013,2012,0,2013-03-31,PT,13.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NON_CUR_ASST,CURR_YR,2013,2012,0,2013-03-31,PT,13.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NON_CUR_ASST,PREV_YR,2013,2012,0,2013-03-31,PT,14.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,-131.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,-118.8
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NVA,CURR_YR,2013,2012,0,2013-03-31,PT,25.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_NVA,PREV_YR,2013,2012,0,2013-03-31,PT,-1.6
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_OP_EXP,CURR_YR,2013,2012,0,2013-03-31,PT,13.3
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_OP_EXP,PREV_YR,2013,2012,0,2013-03-31,PT,16.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PAT,CURR_YR,2013,2012,0,2013-03-31,PT,20.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PAT,PREV_YR,2013,2012,0,2013-03-31,PT,-38.2
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PBT,CURR_YR,2013,2012,0,2013-03-31,PT,34.5
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PBT,PREV_YR,2013,2012,0,2013-03-31,PT,-43.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2013,2012,0,2013-03-31,PT,23.1
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2013,2012,0,2013-03-31,PT,-22.9
RBI:GRWT_RT_INDCO_FDI_RN(1.0),N_A,71,JP,AFY,GRP_PFT_RET,CURR_YR,2013,2012,0,2013-03-31,PT,21.4
