DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,153191000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,3143850000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,2630250000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,3323074000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,2134752000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,1633749000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,2119549000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,766846000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,739490000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,859217000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,1009097000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,996501000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,1203525000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,-1000000.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,0.0
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2017,2016,0,2017-03-31,INR,-544904000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2017,2016,0,2017-03-31,INR,525662000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2017,2016,0,2017-03-31,INR,-955856000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,539974000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,1721618000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,715922000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,2327985000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,683589000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_OTH,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,2042241000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,2867959000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_TO_PREV,2018,2017,0,2018-03-31,INR,2405207000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FRG_CURR,AFY,PREV_YR,2018,2017,0,2018-03-31,INR,2758163000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2018,2017,0,2018-03-31,INR,54060000000
