DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_TRP,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,17904000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_TRP,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,15389000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_LTL_ADV_TRP,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,16466000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCA_IT,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,104144000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCA_IT,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,52808000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCA_IT,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,78588000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1419327000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,966132000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,1167412000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_OF_QUI,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,222390000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_OF_QUI,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,76330000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_OF_QUI,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,213080000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_DB,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,18305000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_DB,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,20617000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_DB,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,15019000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_EIS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1331372000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_EIS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,897388000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_EIS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,1087575000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_GTS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1350000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_GTS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,735000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_GTS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,804000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_MF,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,21916000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA_NCI_QI_MF,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3546000000
