DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_DIV_PRE,PREV_YR,2014,2013,0,2014-03-31,INR,863000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EBI,CURR_YR,2014,2013,0,2014-03-31,INR,1486727000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EBI,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,1202229000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EBI,PREV_YR,2014,2013,0,2014-03-31,INR,1326788000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EWF,CURR_YR,2014,2013,0,2014-03-31,INR,45750000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EWF,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,40798000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EWF,PREV_YR,2014,2013,0,2014-03-31,INR,44357000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EXC_IT,CURR_YR,2014,2013,0,2014-03-31,INR,-44507000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EXC_IT,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,-20824000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_EXC_IT,PREV_YR,2014,2013,0,2014-03-31,INR,-22265000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_GROSS_PFT,CURR_YR,2014,2013,0,2014-03-31,INR,1217959000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,1021282000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_GROSS_PFT,PREV_YR,2014,2013,0,2014-03-31,INR,1108517000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_INS,CURR_YR,2014,2013,0,2014-03-31,INR,15301000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_INS,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,11727000000
